duration(s);cost;bonus;route
9.45;7078;31784;[0, 90, 88, 49, 77, 98, 66, 87, 47, 56, 59, 23, 58, 80, 76, 99, 82, 94, 89, 71, 61, 55, 92, 50, 81, 60, 70, 93, 86, 85, 67, 64, 84, 52, 73, 91, 96, 11, 68, 65, 79, 63, 78, 83, 95, 75, 69, 72, 74, 57, 53]
9.48;7076;31672;[0, 90, 72, 11, 96, 91, 73, 52, 84, 88, 49, 77, 98, 66, 87, 83, 95, 75, 74, 86, 93, 70, 17, 68, 65, 79, 63, 78, 71, 89, 59, 56, 64, 67, 85, 61, 55, 92, 50, 97, 81, 60, 58, 80, 76, 99, 82, 53, 57, 94, 54]
9.43;7082;31655;[0, 68, 65, 53, 57, 94, 82, 99, 76, 80, 90, 72, 74, 49, 88, 84, 75, 95, 51, 64, 97, 81, 62, 60, 58, 91, 96, 11, 67, 85, 61, 50, 86, 93, 70, 73, 52, 79, 77, 98, 66, 55, 92, 87, 56, 59, 89, 71, 78, 63, 54]
9.46;7082;31655;[0, 68, 65, 53, 57, 94, 82, 99, 76, 80, 90, 72, 74, 49, 88, 84, 75, 95, 51, 64, 97, 81, 62, 60, 58, 91, 96, 11, 67, 85, 61, 50, 86, 93, 70, 73, 52, 79, 77, 98, 66, 55, 92, 87, 56, 59, 89, 71, 78, 63, 54]
9.47;7102;31664;[0, 54, 63, 70, 93, 86, 50, 66, 87, 92, 55, 67, 85, 61, 96, 11, 56, 76, 80, 90, 72, 74, 49, 88, 68, 65, 79, 77, 98, 8, 71, 78, 83, 95, 59, 89, 97, 81, 75, 84, 52, 73, 91, 58, 60, 62, 99, 82, 94, 57, 53]
9.45;7109;31617;[0, 54, 63, 79, 52, 84, 11, 68, 65, 53, 82, 94, 96, 91, 73, 70, 93, 86, 78, 71, 89, 59, 56, 87, 60, 58, 80, 76, 99, 62, 81, 97, 64, 67, 85, 72, 74, 75, 69, 92, 50, 61, 55, 66, 98, 77, 49, 88, 90, 95, 83]
9.45;7109;31784;[0, 53, 57, 74, 72, 69, 92, 55, 61, 71, 89, 94, 82, 99, 76, 80, 58, 23, 59, 56, 47, 50, 81, 60, 70, 93, 86, 85, 67, 64, 84, 52, 73, 91, 96, 11, 68, 65, 79, 63, 78, 83, 95, 75, 98, 66, 87, 77, 49, 88, 90]
9.46;7082;31655;[0, 68, 65, 53, 57, 94, 82, 99, 76, 80, 90, 72, 74, 49, 88, 84, 75, 95, 51, 64, 97, 81, 62, 60, 58, 91, 96, 11, 67, 85, 61, 50, 86, 93, 70, 73, 52, 79, 77, 98, 66, 55, 92, 87, 56, 59, 89, 71, 78, 63, 54]
9.46;7081;31721;[0, 53, 34, 50, 86, 93, 70, 60, 81, 75, 95, 83, 78, 71, 89, 97, 64, 59, 56, 87, 92, 55, 67, 85, 61, 79, 65, 68, 11, 96, 98, 66, 77, 49, 74, 72, 90, 88, 84, 52, 73, 91, 58, 80, 76, 99, 82, 94, 57, 63, 54]
9.44;7105;31635;[0, 54, 94, 62, 60, 58, 80, 76, 99, 82, 86, 93, 70, 90, 72, 74, 49, 88, 84, 64, 97, 81, 75, 95, 83, 68, 65, 85, 67, 11, 96, 91, 73, 52, 78, 71, 89, 59, 56, 87, 92, 55, 61, 50, 66, 98, 77, 79, 63, 57, 53]
9.44;7092;31635;[0, 90, 80, 58, 60, 81, 75, 95, 83, 78, 71, 89, 59, 56, 11, 62, 70, 93, 86, 74, 72, 79, 77, 98, 66, 87, 64, 97, 73, 52, 84, 88, 49, 99, 76, 53, 82, 94, 57, 63, 68, 65, 85, 67, 50, 92, 55, 61, 96, 91, 54]
9.46;7058;31737;[0, 90, 88, 49, 77, 66, 98, 8, 71, 78, 91, 67, 85, 72, 74, 86, 93, 70, 73, 52, 84, 75, 95, 83, 68, 65, 79, 48, 62, 64, 97, 89, 59, 56, 11, 96, 61, 55, 92, 50, 81, 60, 58, 80, 76, 99, 82, 53, 57, 63, 54]
9.42;7129;31646;[0, 54, 74, 72, 90, 88, 68, 65, 53, 57, 6, 99, 76, 80, 82, 94, 96, 91, 58, 60, 81, 97, 89, 59, 56, 11, 85, 61, 50, 86, 93, 70, 73, 52, 78, 71, 67, 63, 79, 77, 98, 66, 55, 92, 87, 83, 95, 75, 84, 64, 62]
9.48;7102;31784;[0, 53, 57, 74, 72, 66, 98, 75, 69, 92, 55, 61, 85, 67, 64, 84, 52, 73, 80, 58, 91, 96, 11, 68, 65, 79, 63, 78, 83, 95, 71, 89, 94, 82, 99, 76, 86, 93, 70, 60, 81, 50, 47, 56, 59, 23, 87, 77, 49, 88, 90]
9.44;7082;31655;[0, 68, 65, 53, 57, 94, 82, 99, 76, 80, 90, 72, 74, 49, 88, 84, 75, 95, 51, 64, 97, 81, 62, 60, 58, 91, 96, 11, 67, 85, 61, 50, 86, 93, 70, 73, 52, 79, 77, 98, 66, 55, 92, 87, 56, 59, 89, 71, 78, 63, 54]
9.50;7082;31655;[0, 68, 65, 53, 57, 94, 82, 99, 76, 80, 90, 72, 74, 49, 88, 84, 75, 95, 51, 64, 97, 81, 62, 60, 58, 91, 96, 11, 67, 85, 61, 50, 86, 93, 70, 73, 52, 79, 77, 98, 66, 55, 92, 87, 56, 59, 89, 71, 78, 63, 54]
9.43;7082;31655;[0, 68, 65, 53, 57, 94, 82, 99, 76, 80, 90, 72, 74, 49, 88, 84, 75, 95, 51, 64, 97, 81, 62, 60, 58, 91, 96, 11, 67, 85, 61, 50, 86, 93, 70, 73, 52, 79, 77, 98, 66, 55, 92, 87, 56, 59, 89, 71, 78, 63, 54]
9.48;7102;31741;[0, 53, 57, 63, 78, 71, 89, 97, 81, 75, 84, 11, 67, 85, 65, 68, 88, 49, 82, 94, 54, 74, 72, 79, 77, 98, 66, 92, 55, 5, 95, 83, 87, 64, 62, 60, 58, 91, 96, 61, 50, 86, 93, 70, 73, 52, 59, 56, 76, 80, 90]
9.46;7129;31646;[0, 54, 74, 72, 90, 88, 68, 65, 53, 57, 6, 99, 76, 80, 82, 94, 96, 91, 58, 60, 81, 97, 89, 59, 56, 11, 85, 61, 50, 86, 93, 70, 73, 52, 78, 71, 67, 63, 79, 77, 98, 66, 55, 92, 87, 83, 95, 75, 84, 64, 62]
9.42;7118;31680;[0, 54, 94, 82, 53, 76, 99, 62, 60, 81, 50, 61, 55, 92, 69, 75, 95, 83, 68, 63, 79, 65, 85, 11, 67, 64, 51, 90, 80, 58, 66, 98, 96, 91, 78, 71, 89, 59, 56, 87, 77, 49, 88, 84, 52, 73, 70, 93, 86, 74, 72]
