duration(s);cost;bonus;route
9.94;7022;32257;[0, 54, 33, 27, 47, 56, 44, 92, 66, 8, 74, 86, 13, 70, 52, 59, 23, 39, 18, 72, 36, 1, 97, 64, 67, 55, 32, 19, 51, 38, 26, 96, 94, 57, 25, 49, 42, 61, 68, 16, 17, 81, 75, 95, 63, 79, 29, 34, 53]
10.02;6957;32085;[0, 32, 26, 82, 24, 42, 92, 44, 61, 4, 33, 50, 86, 95, 7, 63, 78, 91, 67, 11, 22, 64, 87, 9, 75, 30, 46, 89, 20, 28, 35, 39, 15, 52, 84, 36, 60, 21, 90, 51, 81, 17, 58, 31, 53, 48, 62]
9.91;7054;31646;[0, 3, 69, 75, 30, 61, 44, 49, 65, 32, 55, 8, 71, 78, 91, 96, 43, 20, 10, 7, 36, 1, 21, 74, 34, 57, 25, 35, 13, 12, 33, 4, 5, 18, 62, 6, 82, 22, 58, 2, 16, 17, 81, 47, 27, 52, 84, 41]
9.94;6998;32128;[0, 79, 65, 70, 60, 36, 7, 27, 14, 55, 32, 11, 89, 97, 58, 2, 38, 88, 46, 30, 85, 8, 43, 19, 23, 33, 69, 42, 66, 24, 99, 6, 15, 39, 18, 50, 86, 78, 26, 73, 35, 28, 47, 12, 13, 49, 21, 90]
10.03;7059;31737;[0, 54, 66, 98, 75, 9, 90, 51, 95, 88, 46, 33, 50, 47, 27, 7, 45, 79, 92, 85, 28, 59, 64, 10, 89, 6, 99, 4, 15, 39, 18, 62, 81, 17, 16, 68, 29, 93, 86, 78, 12, 53, 34, 97, 73, 91, 58, 2]
10.09;7063;32030;[0, 3, 65, 85, 36, 12, 89, 71, 78, 91, 73, 70, 17, 55, 92, 56, 44, 61, 96, 11, 18, 21, 83, 28, 64, 51, 19, 4, 86, 50, 29, 38, 98, 33, 77, 66, 25, 57, 6, 15, 23, 22, 82, 5, 95, 7, 27, 24, 14]
9.84;6953;31804;[0, 34, 29, 50, 18, 21, 1, 97, 89, 59, 84, 52, 25, 35, 92, 55, 67, 27, 33, 4, 99, 61, 42, 22, 11, 56, 45, 30, 39, 77, 49, 80, 58, 91, 48, 79, 63, 7, 95, 70, 13, 86, 40, 38, 98, 96, 72]
9.86;6969;31631;[0, 41, 20, 68, 65, 32, 78, 91, 48, 62, 29, 93, 70, 17, 40, 89, 59, 56, 64, 67, 43, 8, 74, 49, 21, 90, 52, 46, 33, 94, 82, 6, 15, 4, 30, 34, 31, 18, 72, 36, 60, 58, 97, 87, 66, 55, 92, 44]
9.87;6978;31613;[0, 53, 31, 18, 72, 14, 97, 1, 71, 61, 19, 4, 30, 46, 6, 76, 22, 92, 87, 47, 12, 67, 91, 78, 86, 40, 7, 63, 68, 17, 70, 24, 49, 80, 16, 2, 69, 81, 60, 36, 59, 23, 77, 66, 98, 96, 26, 38]
9.96;7055;31624;[0, 72, 44, 92, 4, 30, 75, 69, 12, 78, 52, 84, 41, 76, 56, 1, 27, 2, 43, 67, 85, 31, 40, 89, 71, 42, 60, 32, 65, 6, 82, 21, 29, 55, 8, 98, 38, 37, 64, 10, 39, 88, 35, 13, 70, 17, 58, 23]
10.02;7038;32989;[0, 54, 3, 38, 26, 73, 97, 58, 22, 86, 50, 10, 20, 64, 9, 47, 28, 30, 46, 13, 12, 33, 98, 66, 77, 68, 16, 99, 6, 35, 25, 52, 90, 43, 67, 60, 62, 18, 72, 55, 61, 19, 84, 75, 69, 42, 49, 21, 29, 34]
9.85;7084;31746;[0, 62, 38, 20, 10, 39, 46, 30, 75, 84, 59, 56, 1, 27, 47, 9, 37, 53, 41, 33, 67, 85, 8, 66, 24, 99, 16, 68, 83, 78, 86, 4, 5, 92, 42, 49, 13, 76, 51, 19, 32, 60, 54, 91, 96, 11, 22, 15, 72]
