duration(s);cost;bonus;route
9.43;6927;32134;[0, 3, 10, 36, 45, 65, 6, 46, 25, 32, 60, 58, 17, 81, 33, 88, 38, 76, 99, 24, 37, 14, 66, 77, 87, 64, 97, 28, 47, 43, 79, 61, 55, 92, 69, 75, 84, 63, 49, 21, 18, 39, 15, 78, 91, 73, 29, 34]
9.56;6960;31770;[0, 68, 17, 81, 50, 18, 62, 64, 87, 56, 44, 61, 42, 80, 73, 52, 90, 9, 37, 24, 82, 6, 35, 25, 93, 36, 60, 58, 2, 27, 7, 84, 19, 32, 88, 46, 1, 97, 55, 8, 98, 13, 89, 40, 39, 43, 67, 85, 72]
9.55;6858;32025;[0, 41, 96, 43, 90, 67, 85, 30, 52, 73, 70, 60, 81, 50, 86, 78, 63, 7, 95, 8, 55, 61, 42, 69, 75, 9, 47, 23, 15, 62, 11, 68, 16, 2, 58, 31, 53, 35, 21, 18, 5, 4, 33, 94, 24, 66, 98, 38, 3]
9.44;6968;31753;[0, 41, 20, 64, 9, 37, 53, 12, 36, 60, 32, 26, 66, 24, 70, 93, 29, 50, 86, 2, 58, 31, 61, 85, 11, 89, 46, 33, 23, 59, 52, 84, 19, 74, 72, 90, 43, 67, 91, 48, 79, 92, 44, 49, 15, 5, 4, 99, 54]
9.45;7009;31858;[0, 3, 38, 98, 33, 94, 82, 6, 87, 64, 70, 28, 30, 52, 84, 59, 48, 54, 66, 42, 49, 88, 35, 25, 32, 78, 27, 7, 58, 60, 81, 75, 37, 14, 55, 8, 90, 29, 73, 80, 16, 85, 67, 91, 96, 26, 1, 10]
9.50;6839;32066;[0, 32, 60, 58, 31, 34, 29, 22, 82, 45, 62, 15, 78, 27, 7, 63, 98, 38, 76, 56, 47, 87, 91, 67, 85, 8, 66, 77, 49, 88, 84, 19, 43, 90, 17, 30, 73, 80, 71, 89, 12, 50, 86, 93, 70, 79, 92, 44]
9.48;6702;31773;[0, 54, 63, 25, 93, 70, 90, 88, 49, 91, 78, 83, 81, 47, 56, 59, 52, 84, 75, 30, 61, 44, 92, 15, 62, 29, 21, 18, 11, 68, 65, 6, 76, 53, 12, 33, 98, 66, 24, 32, 60, 58, 7, 10]
9.53;6824;31737;[0, 72, 79, 92, 87, 64, 10, 86, 42, 61, 68, 16, 99, 76, 38, 12, 53, 31, 63, 49, 94, 45, 5, 15, 88, 32, 60, 62, 29, 50, 18, 89, 46, 25, 35, 28, 75, 81, 17, 70, 73, 91, 96, 26, 66, 54]
9.59;6761;31814;[0, 1, 84, 12, 67, 85, 30, 75, 95, 97, 64, 70, 60, 8, 24, 82, 86, 50, 29, 34, 31, 45, 65, 79, 43, 19, 4, 44, 49, 42, 92, 87, 91, 96, 98, 38, 2, 16, 99, 6, 35, 25, 46, 89, 20, 63, 54]
9.63;6767;31724;[0, 54, 63, 20, 99, 24, 66, 58, 80, 42, 49, 13, 89, 46, 6, 35, 53, 34, 29, 73, 70, 17, 16, 68, 65, 85, 36, 7, 27, 97, 2, 38, 98, 33, 23, 96, 11, 18, 72, 74, 86, 78, 44, 15, 52, 84, 41]
