duration(s);cost;bonus;route
2.28;3463;15125;[0, 42, 43, 47, 31, 26, 41, 46, 28, 20, 38, 45, 39, 48, 44, 37, 32, 30, 36, 35, 29, 33, 49, 10]
2.27;3473;15125;[0, 28, 46, 41, 39, 45, 38, 20, 48, 44, 26, 42, 43, 47, 31, 37, 32, 30, 36, 35, 29, 33, 49, 10]
2.28;3438;15303;[0, 42, 26, 41, 4, 30, 43, 44, 48, 39, 45, 38, 10, 49, 33, 29, 36, 31, 47, 37, 11, 27, 35, 28]
2.26;3458;15358;[0, 10, 49, 33, 29, 32, 30, 39, 45, 38, 48, 44, 43, 47, 31, 36, 35, 27, 20, 28, 46, 41, 26, 42]
2.27;3498;15334;[0, 28, 35, 36, 31, 47, 44, 48, 27, 11, 37, 32, 29, 33, 49, 10, 38, 45, 39, 41, 26, 30, 43, 42]
2.27;3547;15342;[0, 28, 46, 27, 11, 37, 31, 47, 44, 48, 38, 45, 39, 41, 32, 29, 36, 30, 43, 42, 26, 33, 49, 10]
2.26;3475;15125;[0, 32, 37, 44, 48, 31, 47, 43, 42, 26, 41, 46, 28, 20, 38, 45, 39, 30, 36, 35, 29, 33, 49, 10]
2.27;3419;15208;[0, 28, 20, 27, 38, 45, 39, 41, 26, 42, 43, 47, 31, 48, 44, 37, 32, 30, 36, 29, 33, 49, 10]
2.26;3418;15091;[0, 42, 26, 41, 49, 33, 35, 36, 29, 32, 30, 43, 44, 48, 31, 47, 39, 45, 38, 10, 27, 20, 28]
2.27;3455;15358;[0, 42, 26, 31, 47, 43, 44, 48, 20, 27, 35, 39, 45, 38, 10, 49, 33, 29, 36, 30, 32, 41, 46, 28]
2.27;3440;15125;[0, 42, 26, 41, 46, 28, 20, 38, 45, 39, 48, 44, 43, 47, 31, 37, 32, 30, 36, 35, 29, 33, 49, 10]
2.27;3440;15125;[0, 42, 26, 41, 46, 28, 20, 38, 45, 39, 48, 44, 43, 47, 31, 37, 32, 30, 36, 35, 29, 33, 49, 10]
2.27;3456;15141;[0, 28, 46, 27, 11, 37, 31, 47, 43, 44, 48, 38, 45, 39, 35, 36, 29, 32, 41, 26, 42, 33, 49, 10]
2.27;3467;15091;[0, 28, 46, 41, 26, 42, 43, 47, 31, 48, 44, 37, 32, 30, 39, 45, 38, 20, 27, 35, 29, 33, 49, 10]
2.27;3496;15141;[0, 28, 46, 27, 11, 41, 32, 29, 36, 35, 39, 45, 38, 48, 44, 37, 31, 47, 43, 42, 26, 33, 49, 10]
2.26;3432;15099;[0, 28, 20, 27, 46, 41, 32, 30, 36, 29, 39, 45, 38, 48, 44, 43, 47, 31, 26, 42, 33, 49, 10]
2.27;3460;15125;[0, 28, 46, 41, 26, 42, 43, 47, 31, 39, 45, 38, 20, 48, 44, 37, 32, 30, 36, 35, 29, 33, 49, 10]
2.26;3457;15358;[0, 10, 38, 45, 39, 35, 36, 29, 33, 49, 47, 31, 48, 44, 43, 42, 26, 30, 32, 41, 46, 27, 20, 28]
2.27;3470;15358;[0, 28, 35, 39, 45, 38, 20, 27, 46, 41, 26, 42, 43, 47, 31, 48, 44, 32, 30, 36, 29, 33, 49, 10]
2.27;3448;15141;[0, 28, 46, 27, 11, 37, 44, 48, 38, 45, 39, 35, 36, 31, 47, 43, 42, 26, 41, 32, 29, 33, 49, 10]
2.27;3502;15274;[0, 28, 20, 27, 46, 41, 26, 42, 43, 47, 31, 48, 44, 37, 32, 29, 36, 35, 39, 45, 38, 33, 49, 10]
2.26;3432;15152;[0, 28, 35, 36, 31, 47, 23, 9, 37, 44, 48, 39, 45, 38, 10, 49, 33, 29, 43, 30, 32, 41, 26, 42]
2.27;3464;15125;[0, 28, 20, 38, 45, 39, 35, 46, 41, 26, 42, 43, 44, 48, 31, 47, 37, 32, 30, 36, 29, 33, 49, 10]
2.27;3492;15334;[0, 28, 42, 26, 41, 49, 33, 29, 36, 35, 39, 45, 38, 48, 44, 43, 47, 31, 37, 32, 30, 11, 27, 10]
2.27;3457;15176;[0, 28, 35, 36, 40, 47, 31, 39, 45, 38, 10, 27, 11, 37, 44, 43, 29, 33, 49, 41, 32, 30, 26, 42]
2.27;3470;15358;[0, 42, 26, 30, 32, 41, 46, 28, 20, 27, 35, 39, 45, 38, 48, 44, 43, 47, 31, 36, 29, 33, 49, 10]
2.26;3465;15125;[0, 42, 26, 23, 47, 31, 37, 32, 41, 11, 27, 35, 39, 45, 38, 48, 44, 43, 30, 36, 29, 33, 49, 10]
2.26;3449;15125;[0, 42, 43, 47, 31, 48, 44, 37, 32, 30, 26, 41, 46, 28, 20, 38, 45, 39, 35, 36, 29, 33, 49, 10]
2.26;3419;15208;[0, 28, 20, 27, 38, 45, 39, 41, 26, 42, 43, 47, 31, 48, 44, 37, 32, 30, 36, 29, 33, 49, 10]
2.26;3440;15125;[0, 42, 26, 41, 46, 28, 20, 38, 45, 39, 48, 44, 43, 47, 31, 37, 32, 30, 36, 35, 29, 33, 49, 10]
