duration(s);cost;bonus;route
2.44;3515;15090;[0, 42, 43, 44, 8, 47, 31, 48, 20, 49, 33, 25, 26, 14, 37, 2, 38, 10, 41, 32, 30, 36, 35, 28]
2.44;3515;15090;[0, 42, 43, 44, 8, 47, 31, 48, 20, 49, 33, 25, 26, 14, 37, 2, 38, 10, 41, 32, 30, 36, 35, 28]
2.43;3515;15090;[0, 42, 43, 44, 8, 47, 31, 48, 20, 49, 33, 25, 26, 14, 37, 2, 38, 10, 41, 32, 30, 36, 35, 28]
2.44;3515;15090;[0, 42, 43, 44, 8, 47, 31, 48, 20, 49, 33, 25, 26, 14, 37, 2, 38, 10, 41, 32, 30, 36, 35, 28]
2.43;3515;15090;[0, 42, 43, 44, 8, 47, 31, 48, 20, 49, 33, 25, 26, 14, 37, 2, 38, 10, 41, 32, 30, 36, 35, 28]
2.44;3515;15090;[0, 42, 43, 44, 8, 47, 31, 48, 20, 49, 33, 25, 26, 14, 37, 2, 38, 10, 41, 32, 30, 36, 35, 28]
2.44;3515;15090;[0, 42, 43, 44, 8, 47, 31, 48, 20, 49, 33, 25, 26, 14, 37, 2, 38, 10, 41, 32, 30, 36, 35, 28]
2.44;3515;15090;[0, 42, 43, 44, 8, 47, 31, 48, 20, 49, 33, 25, 26, 14, 37, 2, 38, 10, 41, 32, 30, 36, 35, 28]
2.44;3515;15090;[0, 42, 43, 44, 8, 47, 31, 48, 20, 49, 33, 25, 26, 14, 37, 2, 38, 10, 41, 32, 30, 36, 35, 28]
2.44;3515;15090;[0, 42, 43, 44, 8, 47, 31, 48, 20, 49, 33, 25, 26, 14, 37, 2, 38, 10, 41, 32, 30, 36, 35, 28]
2.43;3515;15090;[0, 42, 43, 44, 8, 47, 31, 48, 20, 49, 33, 25, 26, 14, 37, 2, 38, 10, 41, 32, 30, 36, 35, 28]
2.43;3515;15090;[0, 42, 43, 44, 8, 47, 31, 48, 20, 49, 33, 25, 26, 14, 37, 2, 38, 10, 41, 32, 30, 36, 35, 28]
2.43;3515;15090;[0, 42, 43, 44, 8, 47, 31, 48, 20, 49, 33, 25, 26, 14, 37, 2, 38, 10, 41, 32, 30, 36, 35, 28]
2.44;3515;15090;[0, 42, 43, 44, 8, 47, 31, 48, 20, 49, 33, 25, 26, 14, 37, 2, 38, 10, 41, 32, 30, 36, 35, 28]
2.44;3515;15090;[0, 42, 43, 44, 8, 47, 31, 48, 20, 49, 33, 25, 26, 14, 37, 2, 38, 10, 41, 32, 30, 36, 35, 28]
2.44;3515;15090;[0, 42, 43, 44, 8, 47, 31, 48, 20, 49, 33, 25, 26, 14, 37, 2, 38, 10, 41, 32, 30, 36, 35, 28]
2.44;3515;15090;[0, 42, 43, 44, 8, 47, 31, 48, 20, 49, 33, 25, 26, 14, 37, 2, 38, 10, 41, 32, 30, 36, 35, 28]
2.43;3515;15090;[0, 42, 43, 44, 8, 47, 31, 48, 20, 49, 33, 25, 26, 14, 37, 2, 38, 10, 41, 32, 30, 36, 35, 28]
2.43;3515;15090;[0, 42, 43, 44, 8, 47, 31, 48, 20, 49, 33, 25, 26, 14, 37, 2, 38, 10, 41, 32, 30, 36, 35, 28]
2.43;3515;15090;[0, 42, 43, 44, 8, 47, 31, 48, 20, 49, 33, 25, 26, 14, 37, 2, 38, 10, 41, 32, 30, 36, 35, 28]
2.45;3515;15090;[0, 42, 43, 44, 8, 47, 31, 48, 20, 49, 33, 25, 26, 14, 37, 2, 38, 10, 41, 32, 30, 36, 35, 28]
2.43;3515;15090;[0, 42, 43, 44, 8, 47, 31, 48, 20, 49, 33, 25, 26, 14, 37, 2, 38, 10, 41, 32, 30, 36, 35, 28]
2.44;3515;15090;[0, 42, 43, 44, 8, 47, 31, 48, 20, 49, 33, 25, 26, 14, 37, 2, 38, 10, 41, 32, 30, 36, 35, 28]
2.44;3515;15090;[0, 42, 43, 44, 8, 47, 31, 48, 20, 49, 33, 25, 26, 14, 37, 2, 38, 10, 41, 32, 30, 36, 35, 28]
2.44;3515;15090;[0, 42, 43, 44, 8, 47, 31, 48, 20, 49, 33, 25, 26, 14, 37, 2, 38, 10, 41, 32, 30, 36, 35, 28]
2.43;3515;15090;[0, 42, 43, 44, 8, 47, 31, 48, 20, 49, 33, 25, 26, 14, 37, 2, 38, 10, 41, 32, 30, 36, 35, 28]
2.44;3515;15090;[0, 42, 43, 44, 8, 47, 31, 48, 20, 49, 33, 25, 26, 14, 37, 2, 38, 10, 41, 32, 30, 36, 35, 28]
2.43;3515;15090;[0, 42, 43, 44, 8, 47, 31, 48, 20, 49, 33, 25, 26, 14, 37, 2, 38, 10, 41, 32, 30, 36, 35, 28]
2.44;3515;15090;[0, 42, 43, 44, 8, 47, 31, 48, 20, 49, 33, 25, 26, 14, 37, 2, 38, 10, 41, 32, 30, 36, 35, 28]
2.43;3515;15090;[0, 42, 43, 44, 8, 47, 31, 48, 20, 49, 33, 25, 26, 14, 37, 2, 38, 10, 41, 32, 30, 36, 35, 28]
