duration(s);cost;bonus;route
2.38;3356;15411;[0, 10, 38, 20, 49, 33, 29, 32, 30, 16, 41, 26, 42, 43, 47, 31, 48, 4, 2, 37, 11, 17, 44, 14]
2.39;3364;15082;[0, 42, 26, 33, 17, 30, 32, 37, 14, 44, 43, 47, 31, 36, 35, 34, 19, 38, 10, 41, 4, 20, 28]
2.39;3356;15091;[0, 28, 20, 27, 9, 23, 7, 13, 8, 45, 38, 2, 4, 41, 16, 44, 43, 30, 32, 29, 14, 26, 42]
2.40;3336;15116;[0, 28, 20, 11, 17, 33, 29, 15, 41, 26, 24, 8, 45, 38, 9, 23, 4, 30, 43, 44, 14, 37, 32]
2.39;3365;15073;[0, 28, 20, 27, 19, 34, 8, 45, 38, 10, 41, 4, 2, 17, 33, 29, 32, 12, 44, 43, 30, 26, 42]
2.38;3342;15094;[0, 28, 20, 11, 19, 34, 8, 45, 38, 2, 4, 41, 32, 29, 36, 40, 47, 31, 26, 42, 43, 44, 14]
2.38;3323;15202;[0, 28, 20, 27, 38, 45, 8, 23, 17, 30, 4, 41, 15, 33, 29, 32, 37, 14, 44, 13, 26, 42]
2.38;3341;15083;[0, 42, 33, 29, 32, 30, 43, 44, 14, 1, 4, 41, 2, 38, 45, 8, 24, 26, 23, 9, 27, 20, 28]
2.37;3337;15104;[0, 14, 37, 32, 41, 4, 30, 36, 43, 44, 13, 26, 42, 33, 18, 45, 8, 23, 17, 11, 20, 28]
2.38;3359;15170;[0, 42, 26, 24, 8, 45, 18, 33, 29, 36, 31, 47, 43, 44, 17, 30, 15, 41, 20, 4, 2, 38, 10]
2.38;3356;15290;[0, 14, 36, 29, 33, 18, 34, 8, 45, 38, 20, 4, 1, 32, 30, 43, 44, 17, 23, 26, 42, 21, 28]
2.38;3372;15140;[0, 32, 29, 15, 41, 26, 42, 43, 44, 17, 11, 20, 4, 2, 27, 9, 23, 8, 34, 18, 45, 38, 28]
2.38;3277;15134;[0, 10, 38, 20, 4, 41, 32, 30, 17, 11, 37, 44, 13, 8, 45, 18, 23, 26, 31, 47, 43, 42]
2.38;3354;15072;[0, 28, 20, 27, 9, 38, 2, 4, 41, 15, 30, 32, 29, 33, 18, 45, 8, 23, 26, 42, 43, 44, 14]
2.38;3345;15264;[0, 42, 33, 26, 24, 8, 45, 38, 20, 27, 11, 17, 44, 14, 16, 41, 4, 30, 32, 29, 36, 35, 28]
2.38;3362;15095;[0, 10, 41, 5, 20, 27, 45, 8, 23, 26, 31, 47, 43, 29, 33, 42, 21, 1, 32, 30, 17, 44, 14]
2.38;3353;15083;[0, 42, 21, 28, 20, 3, 27, 9, 23, 26, 45, 38, 2, 4, 1, 32, 29, 33, 17, 30, 43, 44, 14]
2.39;3335;15359;[0, 42, 26, 30, 17, 23, 8, 45, 18, 33, 29, 32, 1, 43, 44, 14, 37, 2, 4, 41, 3, 20, 28]
2.38;3374;15143;[0, 10, 38, 20, 48, 31, 47, 43, 44, 14, 37, 11, 17, 30, 32, 40, 24, 8, 23, 18, 33, 26, 42]
2.39;3306;15134;[0, 42, 26, 24, 8, 45, 38, 20, 49, 33, 29, 32, 30, 43, 44, 14, 47, 31, 48, 4, 2, 41, 10]
2.38;3333;15074;[0, 14, 1, 4, 30, 32, 29, 33, 42, 26, 24, 7, 23, 8, 45, 38, 48, 20, 27, 11, 41, 3]
2.39;3388;15118;[0, 10, 49, 20, 11, 17, 44, 43, 47, 31, 36, 35, 33, 42, 26, 45, 38, 2, 4, 41, 32, 30, 16, 14]
2.37;3372;15082;[0, 10, 38, 28, 35, 36, 31, 47, 8, 24, 26, 42, 43, 29, 32, 41, 16, 33, 49, 20, 48, 44, 14]
2.39;3364;15283;[0, 42, 34, 19, 24, 36, 43, 44, 17, 33, 29, 32, 1, 4, 2, 41, 26, 23, 8, 45, 38, 20, 28]
2.38;3308;15250;[0, 28, 20, 27, 11, 17, 30, 32, 1, 14, 44, 43, 29, 36, 24, 8, 45, 38, 2, 4, 41, 26, 42]
2.38;3339;15086;[0, 32, 30, 17, 34, 8, 23, 47, 31, 48, 20, 38, 45, 18, 26, 41, 4, 1, 43, 44, 14, 37, 10]
2.38;3332;15374;[0, 28, 20, 38, 45, 8, 23, 26, 24, 37, 11, 17, 30, 36, 29, 32, 41, 4, 1, 14, 44, 43, 42]
2.38;3390;15071;[0, 10, 49, 33, 29, 43, 44, 14, 26, 42, 34, 35, 36, 40, 24, 8, 45, 38, 20, 4, 41, 5, 30, 32]
2.39;3353;15082;[0, 32, 29, 33, 35, 36, 1, 4, 41, 26, 45, 38, 28, 20, 27, 8, 23, 47, 14, 44, 43, 42]
2.38;3346;15111;[0, 10, 37, 11, 17, 23, 8, 45, 18, 33, 42, 26, 31, 47, 43, 44, 48, 20, 38, 2, 4, 30, 32]
