duration(s);cost;bonus;route
2.37;3651;15492;[0, 28, 46, 41, 26, 31, 47, 40, 36, 29, 33, 49, 27, 2, 37, 32, 30, 43, 44, 48, 38, 45, 39, 35, 34, 42]
2.37;3651;15492;[0, 28, 46, 41, 26, 31, 47, 40, 36, 29, 33, 49, 27, 2, 37, 32, 30, 43, 44, 48, 38, 45, 39, 35, 34, 42]
2.37;3651;15492;[0, 28, 46, 41, 26, 31, 47, 40, 36, 29, 33, 49, 27, 2, 37, 32, 30, 43, 44, 48, 38, 45, 39, 35, 34, 42]
2.36;3651;15492;[0, 28, 46, 41, 26, 31, 47, 40, 36, 29, 33, 49, 27, 2, 37, 32, 30, 43, 44, 48, 38, 45, 39, 35, 34, 42]
2.36;3651;15492;[0, 28, 46, 41, 26, 31, 47, 40, 36, 29, 33, 49, 27, 2, 37, 32, 30, 43, 44, 48, 38, 45, 39, 35, 34, 42]
2.36;3651;15492;[0, 28, 46, 41, 26, 31, 47, 40, 36, 29, 33, 49, 27, 2, 37, 32, 30, 43, 44, 48, 38, 45, 39, 35, 34, 42]
2.36;3651;15492;[0, 28, 46, 41, 26, 31, 47, 40, 36, 29, 33, 49, 27, 2, 37, 32, 30, 43, 44, 48, 38, 45, 39, 35, 34, 42]
2.36;3651;15492;[0, 28, 46, 41, 26, 31, 47, 40, 36, 29, 33, 49, 27, 2, 37, 32, 30, 43, 44, 48, 38, 45, 39, 35, 34, 42]
2.36;3651;15492;[0, 28, 46, 41, 26, 31, 47, 40, 36, 29, 33, 49, 27, 2, 37, 32, 30, 43, 44, 48, 38, 45, 39, 35, 34, 42]
2.37;3651;15492;[0, 28, 46, 41, 26, 31, 47, 40, 36, 29, 33, 49, 27, 2, 37, 32, 30, 43, 44, 48, 38, 45, 39, 35, 34, 42]
2.36;3651;15492;[0, 28, 46, 41, 26, 31, 47, 40, 36, 29, 33, 49, 27, 2, 37, 32, 30, 43, 44, 48, 38, 45, 39, 35, 34, 42]
2.36;3651;15492;[0, 28, 46, 41, 26, 31, 47, 40, 36, 29, 33, 49, 27, 2, 37, 32, 30, 43, 44, 48, 38, 45, 39, 35, 34, 42]
2.35;3651;15492;[0, 28, 46, 41, 26, 31, 47, 40, 36, 29, 33, 49, 27, 2, 37, 32, 30, 43, 44, 48, 38, 45, 39, 35, 34, 42]
2.37;3651;15492;[0, 28, 46, 41, 26, 31, 47, 40, 36, 29, 33, 49, 27, 2, 37, 32, 30, 43, 44, 48, 38, 45, 39, 35, 34, 42]
2.36;3651;15492;[0, 28, 46, 41, 26, 31, 47, 40, 36, 29, 33, 49, 27, 2, 37, 32, 30, 43, 44, 48, 38, 45, 39, 35, 34, 42]
2.37;3651;15492;[0, 28, 46, 41, 26, 31, 47, 40, 36, 29, 33, 49, 27, 2, 37, 32, 30, 43, 44, 48, 38, 45, 39, 35, 34, 42]
2.36;3651;15492;[0, 28, 46, 41, 26, 31, 47, 40, 36, 29, 33, 49, 27, 2, 37, 32, 30, 43, 44, 48, 38, 45, 39, 35, 34, 42]
2.37;3651;15492;[0, 28, 46, 41, 26, 31, 47, 40, 36, 29, 33, 49, 27, 2, 37, 32, 30, 43, 44, 48, 38, 45, 39, 35, 34, 42]
2.36;3651;15492;[0, 28, 46, 41, 26, 31, 47, 40, 36, 29, 33, 49, 27, 2, 37, 32, 30, 43, 44, 48, 38, 45, 39, 35, 34, 42]
2.37;3651;15492;[0, 28, 46, 41, 26, 31, 47, 40, 36, 29, 33, 49, 27, 2, 37, 32, 30, 43, 44, 48, 38, 45, 39, 35, 34, 42]
2.36;3651;15492;[0, 28, 46, 41, 26, 31, 47, 40, 36, 29, 33, 49, 27, 2, 37, 32, 30, 43, 44, 48, 38, 45, 39, 35, 34, 42]
2.37;3651;15492;[0, 28, 46, 41, 26, 31, 47, 40, 36, 29, 33, 49, 27, 2, 37, 32, 30, 43, 44, 48, 38, 45, 39, 35, 34, 42]
2.36;3651;15492;[0, 28, 46, 41, 26, 31, 47, 40, 36, 29, 33, 49, 27, 2, 37, 32, 30, 43, 44, 48, 38, 45, 39, 35, 34, 42]
2.36;3651;15492;[0, 28, 46, 41, 26, 31, 47, 40, 36, 29, 33, 49, 27, 2, 37, 32, 30, 43, 44, 48, 38, 45, 39, 35, 34, 42]
2.37;3651;15492;[0, 28, 46, 41, 26, 31, 47, 40, 36, 29, 33, 49, 27, 2, 37, 32, 30, 43, 44, 48, 38, 45, 39, 35, 34, 42]
2.35;3651;15492;[0, 28, 46, 41, 26, 31, 47, 40, 36, 29, 33, 49, 27, 2, 37, 32, 30, 43, 44, 48, 38, 45, 39, 35, 34, 42]
2.36;3651;15492;[0, 28, 46, 41, 26, 31, 47, 40, 36, 29, 33, 49, 27, 2, 37, 32, 30, 43, 44, 48, 38, 45, 39, 35, 34, 42]
2.36;3651;15492;[0, 28, 46, 41, 26, 31, 47, 40, 36, 29, 33, 49, 27, 2, 37, 32, 30, 43, 44, 48, 38, 45, 39, 35, 34, 42]
2.36;3651;15492;[0, 28, 46, 41, 26, 31, 47, 40, 36, 29, 33, 49, 27, 2, 37, 32, 30, 43, 44, 48, 38, 45, 39, 35, 34, 42]
2.36;3651;15492;[0, 28, 46, 41, 26, 31, 47, 40, 36, 29, 33, 49, 27, 2, 37, 32, 30, 43, 44, 48, 38, 45, 39, 35, 34, 42]
