duration(s);cost;bonus;route
0.61;1456;6058;[0, 4, 11, 15, 9, 5, 12, 16, 8]
0.61;1456;6058;[0, 8, 16, 12, 5, 9, 15, 11, 4]
0.60;1456;6058;[0, 4, 11, 15, 9, 5, 12, 16, 8]
0.60;1456;6058;[0, 4, 11, 15, 9, 5, 12, 16, 8]
0.61;1456;6058;[0, 4, 11, 15, 9, 5, 12, 16, 8]
0.61;1456;6058;[0, 4, 11, 15, 9, 5, 12, 16, 8]
0.61;1456;6058;[0, 4, 11, 15, 9, 5, 12, 16, 8]
0.59;1456;6058;[0, 4, 11, 15, 9, 5, 12, 16, 8]
0.59;1456;6058;[0, 4, 11, 15, 9, 5, 12, 16, 8]
0.61;1456;6058;[0, 4, 11, 15, 9, 5, 12, 16, 8]
0.61;1456;6058;[0, 8, 16, 12, 5, 9, 15, 11, 4]
0.59;1456;6058;[0, 4, 11, 15, 9, 5, 12, 16, 8]
0.59;1456;6058;[0, 4, 11, 15, 9, 5, 12, 16, 8]
0.61;1456;6058;[0, 8, 16, 12, 5, 9, 15, 11, 4]
0.61;1456;6058;[0, 8, 16, 12, 5, 9, 15, 11, 4]
0.60;1456;6058;[0, 4, 11, 15, 9, 5, 12, 16, 8]
0.60;1456;6058;[0, 4, 11, 15, 9, 5, 12, 16, 8]
0.60;1456;6058;[0, 4, 11, 15, 9, 5, 12, 16, 8]
0.59;1456;6058;[0, 4, 11, 15, 9, 5, 12, 16, 8]
0.59;1456;6058;[0, 4, 11, 15, 9, 5, 12, 16, 8]
0.59;1456;6058;[0, 8, 16, 12, 5, 9, 15, 11, 4]
0.59;1456;6058;[0, 8, 16, 12, 5, 9, 15, 11, 4]
0.59;1456;6058;[0, 8, 16, 12, 5, 9, 15, 11, 4]
0.60;1456;6058;[0, 4, 11, 15, 9, 5, 12, 16, 8]
0.60;1456;6058;[0, 4, 11, 15, 9, 5, 12, 16, 8]
0.60;1456;6058;[0, 4, 11, 15, 9, 5, 12, 16, 8]
0.61;1456;6058;[0, 8, 16, 12, 5, 9, 15, 11, 4]
0.61;1456;6058;[0, 8, 16, 12, 5, 9, 15, 11, 4]
0.61;1456;6058;[0, 8, 16, 12, 5, 9, 15, 11, 4]
0.62;1456;6058;[0, 8, 16, 12, 5, 9, 15, 11, 4]
