duration(s);cost;bonus;route
0.66;1720;5873;[0, 11, 18, 13, 14, 19, 12, 16, 10, 17, 15]
0.66;1720;5873;[0, 11, 18, 13, 14, 19, 16, 12, 10, 17, 15]
0.68;1720;5873;[0, 11, 18, 13, 14, 19, 16, 12, 10, 17, 15]
0.67;1720;5873;[0, 11, 18, 13, 14, 19, 12, 16, 10, 17, 15]
0.67;1720;5873;[0, 11, 18, 13, 14, 19, 16, 12, 10, 17, 15]
0.67;1720;5873;[0, 11, 18, 13, 14, 19, 12, 16, 10, 17, 15]
0.67;1720;5873;[0, 11, 18, 13, 14, 19, 12, 16, 10, 17, 15]
0.68;1720;5873;[0, 11, 18, 13, 14, 19, 16, 12, 10, 17, 15]
0.69;1720;5873;[0, 11, 18, 13, 14, 19, 16, 12, 10, 17, 15]
0.68;1720;5873;[0, 11, 18, 13, 14, 19, 16, 12, 10, 17, 15]
0.69;1720;5873;[0, 11, 18, 13, 14, 19, 16, 12, 10, 17, 15]
0.68;1720;5873;[0, 11, 18, 13, 14, 19, 12, 16, 10, 17, 15]
0.68;1720;5873;[0, 11, 18, 13, 14, 19, 12, 16, 10, 17, 15]
0.68;1720;5873;[0, 11, 18, 13, 14, 19, 12, 16, 10, 17, 15]
0.68;1720;5873;[0, 11, 18, 13, 14, 19, 12, 16, 10, 17, 15]
0.68;1720;5873;[0, 11, 18, 13, 14, 19, 16, 12, 10, 17, 15]
0.68;1720;5873;[0, 11, 18, 13, 14, 19, 16, 12, 10, 17, 15]
0.68;1720;5873;[0, 11, 18, 13, 14, 19, 12, 16, 10, 17, 15]
0.68;1720;5873;[0, 11, 18, 13, 14, 19, 16, 12, 10, 17, 15]
0.68;1720;5873;[0, 11, 18, 13, 14, 19, 16, 12, 10, 17, 15]
0.68;1720;5873;[0, 11, 18, 13, 14, 19, 12, 16, 10, 17, 15]
0.71;1720;5873;[0, 11, 18, 13, 14, 19, 12, 16, 10, 17, 15]
0.68;1720;5873;[0, 11, 18, 13, 14, 19, 12, 16, 10, 17, 15]
0.68;1720;5873;[0, 11, 18, 13, 14, 19, 12, 16, 10, 17, 15]
0.67;1720;5873;[0, 11, 18, 13, 14, 19, 16, 12, 10, 17, 15]
0.68;1720;5873;[0, 11, 18, 13, 14, 19, 16, 12, 10, 17, 15]
0.68;1720;5873;[0, 11, 18, 13, 14, 19, 12, 16, 10, 17, 15]
0.68;1720;5873;[0, 11, 18, 13, 14, 19, 16, 12, 10, 17, 15]
0.68;1720;5873;[0, 11, 18, 13, 14, 19, 16, 12, 10, 17, 15]
0.68;1720;5873;[0, 11, 18, 13, 14, 19, 16, 12, 10, 17, 15]
