duration(s);cost;bonus;route
0.47;1620;5964;[0, 15, 11, 18, 6, 17, 1, 12, 5, 8]
0.47;1620;5964;[0, 15, 11, 18, 6, 17, 1, 12, 5, 8]
0.47;1559;6139;[0, 15, 18, 16, 3, 9, 5, 12, 7, 4]
0.47;1559;6139;[0, 15, 18, 16, 3, 9, 5, 12, 7, 4]
0.47;1566;6004;[0, 4, 2, 18, 11, 15, 5, 19, 16, 8]
0.47;1566;6004;[0, 4, 2, 18, 11, 15, 5, 19, 16, 8]
0.50;1620;6611;[0, 15, 17, 10, 16, 12, 5, 7, 4, 2, 8]
0.50;1620;6611;[0, 15, 17, 10, 16, 12, 5, 7, 4, 2, 8]
0.48;1604;6055;[0, 4, 2, 11, 15, 17, 16, 3, 9, 18]
0.48;1604;6055;[0, 4, 2, 11, 15, 17, 16, 3, 9, 18]
0.47;1559;5922;[0, 4, 5, 9, 3, 16, 10, 14, 11, 15]
0.47;1559;5922;[0, 4, 5, 9, 3, 16, 10, 14, 11, 15]
0.48;1617;6214;[0, 8, 16, 12, 1, 6, 4, 2, 11, 15]
0.48;1617;6214;[0, 8, 16, 12, 1, 6, 4, 2, 11, 15]
0.45;1637;6075;[0, 6, 16, 12, 5, 9, 11, 4, 7]
0.45;1637;6075;[0, 6, 16, 12, 5, 9, 11, 4, 7]
0.47;1559;5922;[0, 4, 5, 9, 3, 16, 10, 14, 11, 15]
0.47;1559;5922;[0, 4, 5, 9, 3, 16, 10, 14, 11, 15]
0.51;1613;5896;[0, 4, 11, 15, 5, 3, 1, 17, 10, 14, 8]
0.51;1613;5896;[0, 4, 11, 15, 5, 3, 1, 17, 10, 14, 8]
0.44;1499;5975;[0, 15, 9, 5, 12, 16, 17, 8, 4]
0.44;1499;5975;[0, 15, 9, 5, 12, 16, 17, 8, 4]
0.51;1588;5946;[0, 15, 11, 18, 6, 1, 3, 2, 8, 4, 7]
0.51;1588;5946;[0, 15, 11, 18, 6, 1, 3, 2, 8, 4, 7]
0.50;1610;6084;[0, 15, 17, 10, 6, 14, 19, 16, 3, 2, 4]
0.50;1610;6084;[0, 15, 17, 10, 6, 14, 19, 16, 3, 2, 4]
0.48;1625;6530;[0, 4, 5, 12, 16, 1, 6, 18, 11, 15]
0.48;1625;6530;[0, 4, 5, 12, 16, 1, 6, 18, 11, 15]
0.50;1607;6234;[0, 15, 17, 10, 6, 18, 4, 2, 19, 5, 8]
0.50;1607;6234;[0, 15, 17, 10, 6, 18, 4, 2, 19, 5, 8]
