duration(s);cost;bonus;route
0.69;1532;6110;[0, 4, 2, 8, 14, 10, 17, 6, 18, 11, 15]
0.69;1532;6110;[0, 4, 2, 8, 14, 10, 17, 6, 18, 11, 15]
0.69;1532;6110;[0, 4, 2, 8, 14, 10, 17, 6, 18, 11, 15]
0.69;1532;6110;[0, 4, 2, 8, 14, 10, 17, 6, 18, 11, 15]
0.69;1532;6110;[0, 4, 2, 8, 14, 10, 17, 6, 18, 11, 15]
0.69;1532;6110;[0, 4, 2, 8, 14, 10, 17, 6, 18, 11, 15]
0.69;1532;6110;[0, 4, 2, 8, 14, 10, 17, 6, 18, 11, 15]
0.69;1532;6110;[0, 4, 2, 8, 14, 10, 17, 6, 18, 11, 15]
0.69;1532;6110;[0, 4, 2, 8, 14, 10, 17, 6, 18, 11, 15]
0.68;1532;6110;[0, 4, 2, 8, 14, 10, 17, 6, 18, 11, 15]
0.69;1532;6110;[0, 4, 2, 8, 14, 10, 17, 6, 18, 11, 15]
0.69;1532;6110;[0, 4, 2, 8, 14, 10, 17, 6, 18, 11, 15]
0.69;1532;6110;[0, 4, 2, 8, 14, 10, 17, 6, 18, 11, 15]
0.69;1532;6110;[0, 4, 2, 8, 14, 10, 17, 6, 18, 11, 15]
0.69;1532;6110;[0, 4, 2, 8, 14, 10, 17, 6, 18, 11, 15]
0.69;1532;6110;[0, 4, 2, 8, 14, 10, 17, 6, 18, 11, 15]
0.69;1532;6110;[0, 4, 2, 8, 14, 10, 17, 6, 18, 11, 15]
0.69;1532;6110;[0, 4, 2, 8, 14, 10, 17, 6, 18, 11, 15]
0.69;1532;6110;[0, 4, 2, 8, 14, 10, 17, 6, 18, 11, 15]
0.69;1532;6110;[0, 4, 2, 8, 14, 10, 17, 6, 18, 11, 15]
0.69;1532;6110;[0, 4, 2, 8, 14, 10, 17, 6, 18, 11, 15]
0.69;1532;6110;[0, 4, 2, 8, 14, 10, 17, 6, 18, 11, 15]
0.69;1532;6110;[0, 4, 2, 8, 14, 10, 17, 6, 18, 11, 15]
0.69;1532;6110;[0, 4, 2, 8, 14, 10, 17, 6, 18, 11, 15]
0.69;1532;6110;[0, 4, 2, 8, 14, 10, 17, 6, 18, 11, 15]
0.69;1532;6110;[0, 4, 2, 8, 14, 10, 17, 6, 18, 11, 15]
0.69;1532;6110;[0, 4, 2, 8, 14, 10, 17, 6, 18, 11, 15]
0.69;1532;6110;[0, 4, 2, 8, 14, 10, 17, 6, 18, 11, 15]
0.69;1532;6110;[0, 4, 2, 8, 14, 10, 17, 6, 18, 11, 15]
0.69;1532;6110;[0, 4, 2, 8, 14, 10, 17, 6, 18, 11, 15]
