duration(s);cost;bonus;route
0.67;1456;6058;[0, 8, 16, 12, 5, 9, 15, 11, 4]
0.67;1456;6058;[0, 4, 11, 15, 9, 5, 12, 16, 8]
0.67;1456;6058;[0, 4, 11, 15, 9, 5, 12, 16, 8]
0.67;1468;5938;[0, 8, 2, 19, 16, 12, 7, 4, 11, 15]
0.67;1479;6099;[0, 4, 18, 6, 16, 12, 5, 9, 15]
0.67;1479;6099;[0, 4, 18, 6, 16, 12, 5, 9, 15]
0.68;1468;5938;[0, 8, 2, 19, 16, 12, 7, 4, 11, 15]
0.67;1469;5978;[0, 8, 4, 2, 19, 16, 6, 18, 11, 15]
0.67;1469;5978;[0, 8, 4, 2, 19, 16, 6, 18, 11, 15]
0.67;1468;5938;[0, 8, 2, 19, 16, 12, 7, 4, 11, 15]
0.67;1469;5978;[0, 15, 11, 18, 6, 16, 19, 2, 4, 8]
0.67;1469;5978;[0, 15, 11, 18, 6, 16, 19, 2, 4, 8]
0.67;1462;6212;[0, 8, 4, 2, 19, 16, 12, 5, 9, 15]
0.68;1469;5978;[0, 8, 4, 2, 19, 16, 6, 18, 11, 15]
0.67;1469;5978;[0, 8, 4, 2, 19, 16, 6, 18, 11, 15]
0.67;1479;6099;[0, 4, 18, 6, 16, 12, 5, 9, 15]
0.67;1469;5978;[0, 15, 11, 18, 6, 16, 19, 2, 4, 8]
0.67;1469;5978;[0, 8, 4, 2, 19, 16, 6, 18, 11, 15]
0.67;1469;5978;[0, 8, 4, 2, 19, 16, 6, 18, 11, 15]
0.67;1456;6058;[0, 4, 11, 15, 9, 5, 12, 16, 8]
0.67;1468;5938;[0, 8, 2, 19, 16, 12, 7, 4, 11, 15]
0.67;1468;5938;[0, 8, 2, 19, 16, 12, 7, 4, 11, 15]
0.67;1469;5978;[0, 15, 11, 18, 6, 16, 19, 2, 4, 8]
0.67;1469;5978;[0, 8, 4, 2, 19, 16, 6, 18, 11, 15]
0.67;1469;5978;[0, 8, 4, 2, 19, 16, 6, 18, 11, 15]
0.67;1469;5978;[0, 8, 4, 2, 19, 16, 6, 18, 11, 15]
0.68;1468;5938;[0, 8, 2, 19, 16, 12, 7, 4, 11, 15]
0.67;1468;5938;[0, 8, 2, 19, 16, 12, 7, 4, 11, 15]
0.67;1456;6058;[0, 4, 11, 15, 9, 5, 12, 16, 8]
0.67;1462;6212;[0, 8, 4, 2, 19, 16, 12, 5, 9, 15]
