duration(s);cost;bonus;route
0.36;947;3616;[0, 5, 9, 8, 7, 6, 2]
0.36;947;3616;[0, 5, 9, 8, 7, 6, 2]
0.36;947;3616;[0, 5, 9, 8, 7, 6, 2]
0.36;947;3616;[0, 5, 9, 8, 7, 6, 2]
0.36;947;3616;[0, 5, 9, 8, 7, 6, 2]
0.36;947;3616;[0, 5, 9, 8, 7, 6, 2]
0.36;947;3616;[0, 5, 9, 8, 7, 6, 2]
0.36;947;3616;[0, 5, 9, 8, 7, 6, 2]
0.36;947;3616;[0, 5, 9, 8, 7, 6, 2]
0.36;947;3616;[0, 5, 9, 8, 7, 6, 2]
0.36;947;3616;[0, 5, 9, 8, 7, 6, 2]
0.36;947;3616;[0, 5, 9, 8, 7, 6, 2]
0.36;947;3616;[0, 5, 9, 8, 7, 6, 2]
0.36;947;3616;[0, 5, 9, 8, 7, 6, 2]
0.36;947;3616;[0, 5, 9, 8, 7, 6, 2]
0.36;947;3616;[0, 5, 9, 8, 7, 6, 2]
0.36;947;3616;[0, 5, 9, 8, 7, 6, 2]
0.36;947;3616;[0, 5, 9, 8, 7, 6, 2]
0.36;947;3616;[0, 5, 9, 8, 7, 6, 2]
0.36;947;3616;[0, 5, 9, 8, 7, 6, 2]
0.36;947;3616;[0, 5, 9, 8, 7, 6, 2]
0.36;947;3616;[0, 5, 9, 8, 7, 6, 2]
0.36;947;3616;[0, 5, 9, 8, 7, 6, 2]
0.36;947;3616;[0, 5, 9, 8, 7, 6, 2]
0.36;947;3616;[0, 5, 9, 8, 7, 6, 2]
0.36;947;3616;[0, 5, 9, 8, 7, 6, 2]
0.36;947;3616;[0, 5, 9, 8, 7, 6, 2]
0.36;947;3616;[0, 5, 9, 8, 7, 6, 2]
0.36;947;3616;[0, 5, 9, 8, 7, 6, 2]
0.36;947;3616;[0, 5, 9, 8, 7, 6, 2]
