duration(s);cost;bonus;route
0.32;840;3471;[0, 6, 7, 4, 1, 5]
0.32;840;3471;[0, 6, 7, 4, 1, 5]
0.32;840;3471;[0, 6, 7, 4, 1, 5]
0.32;840;3471;[0, 6, 7, 4, 1, 5]
0.32;840;3471;[0, 6, 7, 4, 1, 5]
0.32;840;3471;[0, 6, 7, 4, 1, 5]
0.32;840;3471;[0, 6, 7, 4, 1, 5]
0.32;840;3471;[0, 6, 7, 4, 1, 5]
0.32;840;3471;[0, 6, 7, 4, 1, 5]
0.32;840;3471;[0, 6, 7, 4, 1, 5]
0.32;840;3471;[0, 6, 7, 4, 1, 5]
0.32;840;3471;[0, 6, 7, 4, 1, 5]
0.32;840;3471;[0, 6, 7, 4, 1, 5]
0.32;840;3471;[0, 6, 7, 4, 1, 5]
0.32;840;3471;[0, 6, 7, 4, 1, 5]
0.32;840;3471;[0, 6, 7, 4, 1, 5]
0.32;840;3471;[0, 6, 7, 4, 1, 5]
0.32;840;3471;[0, 6, 7, 4, 1, 5]
0.32;840;3471;[0, 6, 7, 4, 1, 5]
0.32;840;3471;[0, 6, 7, 4, 1, 5]
0.32;840;3471;[0, 6, 7, 4, 1, 5]
0.32;840;3471;[0, 6, 7, 4, 1, 5]
0.32;840;3471;[0, 6, 7, 4, 1, 5]
0.32;840;3471;[0, 6, 7, 4, 1, 5]
0.32;840;3471;[0, 6, 7, 4, 1, 5]
0.32;840;3471;[0, 6, 7, 4, 1, 5]
0.32;840;3471;[0, 6, 7, 4, 1, 5]
0.32;840;3471;[0, 6, 7, 4, 1, 5]
0.32;840;3471;[0, 6, 7, 4, 1, 5]
0.32;840;3471;[0, 6, 7, 4, 1, 5]
