duration(s);cost;bonus;route
2.52;3513;16521;[0, 41, 48, 6, 18, 40, 5, 3, 8, 21, 12, 35, 34, 9, 33, 1, 32, 27, 42, 16, 24, 4, 28, 25]
2.60;3413;16444;[0, 3, 48, 12, 29, 7, 14, 5, 27, 36, 41, 28, 38, 19, 9, 33, 1, 22, 35, 30, 16, 24, 34]
2.54;3502;16548;[0, 41, 33, 6, 45, 22, 44, 21, 9, 3, 8, 1, 40, 5, 29, 47, 32, 27, 36, 24, 42, 35, 25]
2.53;3494;16425;[0, 41, 48, 6, 21, 9, 3, 8, 45, 32, 27, 12, 1, 22, 33, 15, 2, 34, 42, 24, 23, 30, 16, 35]
2.54;3506;16407;[0, 3, 48, 6, 45, 27, 31, 32, 16, 12, 29, 42, 35, 5, 19, 33, 1, 40, 17, 26, 38, 28, 22]
2.53;3445;16610;[0, 17, 5, 27, 42, 6, 21, 20, 3, 48, 36, 22, 35, 34, 9, 33, 1, 16, 24, 18, 26, 38, 28, 25]
2.54;3466;16420;[0, 3, 8, 21, 6, 2, 36, 38, 40, 5, 27, 42, 35, 34, 9, 33, 1, 32, 29, 18, 26, 7, 28]
2.54;3506;16379;[0, 3, 27, 47, 32, 48, 1, 42, 35, 21, 28, 38, 40, 5, 24, 7, 16, 17, 49, 19, 33, 36, 41]
2.54;3428;16413;[0, 3, 48, 6, 45, 29, 47, 32, 16, 35, 22, 33, 14, 41, 28, 38, 8, 21, 9, 27, 42, 30, 25]
2.55;3537;16470;[0, 17, 15, 16, 49, 48, 36, 22, 33, 10, 40, 5, 19, 9, 35, 3, 8, 21, 1, 29, 4, 26, 7, 28]
2.55;3491;16332;[0, 41, 44, 2, 47, 42, 35, 11, 14, 19, 20, 27, 36, 38, 3, 8, 21, 9, 33, 1, 32, 29, 28]
2.54;3444;16665;[0, 41, 28, 25, 1, 22, 33, 14, 19, 36, 10, 21, 9, 38, 40, 48, 12, 5, 27, 42, 35, 16, 24, 34]
2.53;3491;16361;[0, 17, 6, 12, 1, 40, 5, 27, 47, 32, 29, 42, 35, 8, 26, 38, 14, 16, 24, 9, 33]
2.53;3516;16609;[0, 41, 48, 12, 29, 28, 25, 1, 22, 33, 36, 10, 21, 9, 3, 8, 7, 14, 38, 40, 35, 16, 24, 34]
2.54;3449;16395;[0, 41, 44, 38, 40, 21, 9, 3, 8, 33, 36, 22, 17, 5, 19, 1, 16, 6, 45, 32, 27, 4, 28]
2.54;3466;16478;[0, 3, 48, 6, 2, 34, 42, 35, 27, 36, 38, 8, 21, 9, 5, 19, 1, 32, 29, 18, 26, 7, 28]
2.54;3506;16602;[0, 3, 48, 6, 2, 47, 40, 17, 20, 21, 9, 5, 12, 16, 35, 27, 36, 14, 19, 33, 1, 45, 7, 28]
2.55;3420;16340;[0, 4, 26, 35, 16, 24, 39, 6, 45, 1, 22, 33, 36, 38, 3, 8, 21, 9, 5, 12, 48, 17, 34]
2.52;3465;16424;[0, 17, 6, 2, 47, 40, 28, 38, 8, 7, 5, 3, 27, 12, 1, 22, 33, 15, 16, 35, 30, 41, 9]
2.54;3486;16370;[0, 41, 33, 6, 2, 47, 32, 45, 1, 8, 34, 9, 14, 16, 35, 27, 36, 38, 40, 5, 29, 28]
2.52;3459;16393;[0, 41, 6, 2, 47, 40, 10, 21, 1, 16, 24, 39, 17, 15, 33, 36, 38, 28, 35, 34, 42, 9, 14]
2.52;3474;16354;[0, 17, 19, 33, 6, 2, 34, 42, 35, 27, 36, 38, 3, 8, 21, 1, 40, 5, 29, 18, 26, 7, 28]
2.55;3438;16604;[0, 17, 6, 2, 34, 42, 35, 27, 36, 14, 8, 21, 9, 3, 38, 40, 5, 19, 1, 32, 29, 7, 28]
2.54;3473;16422;[0, 17, 31, 48, 44, 2, 47, 40, 21, 9, 33, 1, 8, 34, 42, 35, 22, 20, 27, 36, 5, 24, 7, 14]
2.53;3503;16356;[0, 3, 48, 44, 5, 19, 33, 10, 37, 2, 1, 40, 21, 9, 38, 8, 45, 32, 16, 35, 22, 20, 27, 28]
2.54;3507;16828;[0, 17, 6, 2, 47, 40, 10, 21, 1, 22, 35, 34, 42, 26, 38, 5, 27, 36, 41, 16, 24, 9, 33]
2.54;3438;16604;[0, 17, 6, 2, 34, 42, 35, 27, 36, 14, 8, 21, 9, 3, 38, 40, 5, 19, 1, 32, 29, 7, 28]
2.55;3493;16420;[0, 19, 1, 22, 33, 14, 8, 21, 9, 3, 38, 40, 48, 12, 29, 7, 28, 27, 4, 26, 35, 16, 24, 34]
2.53;3498;16348;[0, 3, 8, 34, 42, 6, 21, 15, 41, 9, 14, 38, 28, 49, 29, 47, 32, 48, 1, 22, 33, 36, 5]
2.55;3510;16333;[0, 3, 48, 6, 7, 38, 40, 32, 16, 35, 21, 39, 17, 49, 29, 25, 1, 22, 33, 15, 41, 9, 14]
