duration(s);cost;bonus;route
2.40;3933;16416;[0, 41, 43, 42, 48, 49, 29, 47, 39, 33, 36, 38, 40, 32, 21, 17, 26, 35, 8, 45, 27, 30, 34, 28]
2.41;3834;16427;[0, 41, 44, 48, 30, 49, 35, 8, 33, 36, 38, 47, 37, 34, 42, 24, 31, 45, 21, 1, 27, 12, 29, 28, 25]
2.41;3929;16760;[0, 47, 26, 49, 19, 33, 36, 48, 44, 2, 25, 40, 21, 39, 30, 32, 34, 31, 35, 27, 42, 24, 37, 41, 28, 38]
2.41;3893;16391;[0, 41, 48, 49, 43, 2, 44, 45, 47, 32, 16, 35, 21, 39, 33, 36, 38, 8, 34, 31, 24, 30, 25, 27, 28]
2.42;3802;16485;[0, 28, 27, 36, 22, 33, 1, 32, 29, 34, 39, 43, 49, 48, 30, 41, 26, 38, 40, 37, 45, 21, 31, 42, 35, 25]
2.41;3825;16468;[0, 41, 44, 2, 47, 42, 35, 49, 32, 43, 40, 48, 1, 45, 21, 39, 33, 36, 38, 28, 37, 34, 31, 24, 30, 25]
2.40;3770;16481;[0, 41, 44, 48, 36, 43, 21, 39, 45, 49, 38, 40, 35, 34, 31, 42, 24, 9, 33, 1, 32, 29, 28, 30, 25]
2.40;3810;16561;[0, 33, 42, 35, 49, 43, 32, 45, 21, 39, 17, 46, 48, 44, 2, 47, 40, 14, 41, 26, 38, 36, 27, 31, 34]
2.41;3796;16691;[0, 41, 43, 42, 48, 30, 44, 38, 40, 37, 1, 8, 45, 32, 2, 34, 9, 35, 49, 29, 36, 27, 33, 39, 28]
2.41;3871;16529;[0, 47, 40, 42, 35, 21, 39, 45, 32, 48, 41, 33, 36, 38, 8, 37, 34, 31, 18, 26, 49, 27, 30, 29, 28]
2.41;3807;16391;[0, 41, 48, 49, 43, 2, 44, 45, 47, 32, 16, 35, 21, 36, 27, 33, 39, 28, 38, 30, 25, 24, 31, 8, 34]
2.40;3922;16465;[0, 28, 49, 43, 31, 48, 30, 25, 41, 33, 21, 39, 36, 38, 44, 24, 18, 40, 37, 7, 46, 27, 42, 26, 32, 29, 34]
2.41;3887;16486;[0, 41, 44, 45, 47, 42, 46, 33, 36, 27, 25, 30, 48, 1, 40, 21, 39, 6, 26, 38, 28, 49, 24, 31, 32, 34]
2.40;3909;16408;[0, 41, 44, 38, 40, 36, 27, 49, 24, 31, 48, 6, 42, 30, 25, 46, 33, 21, 39, 45, 47, 37, 26, 32, 29, 34]
2.42;3881;17037;[0, 41, 38, 44, 21, 39, 45, 1, 40, 37, 36, 48, 49, 35, 34, 31, 32, 27, 33, 28, 30, 29, 42, 24, 9, 25]
2.40;3857;16407;[0, 41, 43, 42, 48, 49, 45, 44, 2, 47, 40, 32, 27, 33, 6, 26, 37, 36, 38, 28, 8, 21, 39, 17, 34]
2.40;3934;16640;[0, 41, 43, 42, 48, 49, 45, 32, 16, 35, 21, 39, 33, 36, 38, 8, 37, 26, 28, 30, 27, 18, 31, 29, 34]
2.40;3881;16585;[0, 41, 44, 21, 25, 30, 35, 8, 45, 37, 33, 47, 40, 17, 34, 42, 24, 31, 36, 32, 43, 49, 38, 28, 27, 39]
2.40;3864;16535;[0, 47, 32, 40, 45, 21, 39, 36, 41, 33, 42, 30, 49, 38, 46, 27, 12, 29, 37, 2, 31, 48, 35, 8, 34, 28]
2.39;3775;16405;[0, 41, 33, 42, 21, 39, 31, 48, 36, 43, 49, 38, 44, 2, 47, 40, 32, 29, 37, 45, 1, 8, 28, 30, 19]
2.41;3857;16488;[0, 35, 34, 31, 44, 2, 47, 26, 38, 8, 45, 32, 43, 40, 48, 33, 42, 30, 41, 28, 21, 39, 36, 27, 25]
2.41;3753;16709;[0, 47, 32, 43, 19, 33, 42, 21, 36, 38, 40, 48, 41, 26, 35, 49, 27, 31, 8, 45, 29, 37, 34, 28, 30, 25]
2.41;3919;16636;[0, 33, 36, 41, 38, 44, 48, 49, 47, 40, 37, 34, 42, 35, 21, 39, 31, 8, 45, 24, 30, 27, 12, 29, 28, 25]
2.41;3954;16554;[0, 41, 43, 42, 30, 49, 24, 31, 32, 37, 39, 45, 27, 44, 2, 34, 25, 21, 33, 36, 26, 35, 16, 40, 28, 38]
2.40;3899;16492;[0, 47, 40, 28, 38, 33, 26, 35, 43, 32, 27, 42, 30, 41, 48, 25, 21, 44, 2, 39, 45, 37, 36, 46, 24, 34]
2.40;3878;16596;[0, 38, 30, 44, 2, 47, 37, 45, 32, 29, 42, 48, 31, 24, 7, 43, 36, 27, 4, 28, 40, 21, 41, 26, 35, 34]
2.40;3916;16340;[0, 33, 21, 8, 45, 34, 31, 48, 6, 26, 35, 49, 27, 47, 32, 46, 43, 40, 28, 38, 36, 24, 42, 30, 25, 37, 39]
2.41;3897;16384;[0, 3, 42, 35, 49, 43, 36, 22, 33, 44, 38, 40, 21, 39, 45, 41, 48, 31, 32, 34, 30, 29, 47, 26, 25]
2.41;3758;16375;[0, 33, 21, 39, 41, 38, 8, 37, 45, 47, 40, 48, 36, 32, 27, 42, 26, 35, 30, 49, 29, 17, 34, 28]
2.40;3889;16589;[0, 41, 43, 42, 48, 46, 45, 44, 2, 47, 32, 16, 35, 21, 39, 33, 36, 27, 28, 38, 30, 24, 31, 8, 34]
