duration(s);cost;bonus;route
2.45;3345;16422;[0, 47, 32, 27, 36, 41, 16, 12, 5, 19, 14, 38, 8, 45, 22, 33, 1, 40, 17, 6, 21, 9]
2.44;3404;16409;[0, 33, 1, 16, 35, 22, 44, 19, 9, 3, 8, 21, 39, 17, 34, 42, 7, 5, 12, 30, 41, 48, 49]
2.42;3360;16392;[0, 33, 6, 2, 47, 40, 5, 19, 39, 17, 26, 38, 8, 34, 42, 48, 36, 41, 16, 35, 21, 9]
2.51;3378;16579;[0, 17, 6, 26, 35, 16, 24, 18, 40, 5, 3, 48, 36, 22, 33, 1, 8, 21, 15, 27, 42, 7, 38]
2.46;3388;16403;[0, 41, 16, 17, 15, 2, 1, 22, 33, 10, 21, 9, 3, 38, 40, 5, 19, 6, 45, 32, 27, 42, 48]
2.44;3315;16370;[0, 17, 26, 38, 40, 5, 3, 8, 21, 9, 19, 33, 1, 27, 36, 22, 30, 41, 16, 24, 31, 42, 7]
2.44;3314;16583;[0, 17, 6, 26, 7, 14, 41, 33, 1, 8, 21, 9, 3, 27, 42, 16, 24, 31, 48, 12, 5, 19, 39]
2.43;3379;16359;[0, 41, 38, 40, 5, 12, 16, 24, 31, 48, 1, 27, 36, 22, 33, 14, 19, 9, 3, 8, 34, 42, 35]
2.47;3379;16393;[0, 3, 18, 40, 17, 6, 21, 9, 33, 42, 16, 27, 36, 5, 19, 1, 8, 26, 7, 14, 41, 38]
2.48;3379;16387;[0, 6, 21, 9, 30, 25, 16, 35, 3, 48, 17, 15, 2, 47, 40, 5, 19, 1, 27, 36, 22, 33, 14]
2.43;3352;16386;[0, 41, 16, 35, 22, 33, 3, 48, 17, 26, 38, 40, 5, 32, 27, 42, 24, 31, 8, 21, 9, 14]
2.45;3387;16334;[0, 17, 34, 18, 45, 32, 16, 24, 1, 8, 21, 9, 14, 38, 40, 48, 44, 19, 33, 36, 41, 30]
2.49;3366;16550;[0, 41, 35, 16, 24, 7, 38, 3, 48, 31, 32, 27, 36, 22, 33, 1, 40, 5, 19, 6, 21, 9, 14]
2.46;3348;16435;[0, 47, 42, 30, 44, 21, 9, 14, 19, 33, 1, 40, 5, 27, 36, 41, 16, 35, 3, 8, 7, 38]
2.45;3416;16504;[0, 47, 40, 21, 9, 3, 48, 44, 19, 36, 22, 33, 39, 17, 34, 42, 7, 14, 41, 6, 1, 16, 35]
2.47;3376;16415;[0, 14, 28, 38, 40, 17, 6, 45, 32, 27, 36, 41, 33, 42, 35, 21, 9, 3, 48, 44, 5, 16]
2.46;3407;16384;[0, 19, 9, 3, 8, 45, 21, 39, 17, 20, 32, 16, 30, 25, 41, 28, 38, 40, 5, 27, 33, 1, 11, 14]
2.45;3361;16357;[0, 41, 16, 24, 14, 19, 39, 17, 6, 26, 18, 2, 47, 32, 27, 36, 5, 3, 48, 1, 42, 9]
2.45;3332;16375;[0, 41, 33, 10, 40, 17, 6, 26, 38, 3, 8, 21, 9, 19, 1, 27, 42, 16, 32, 29, 7, 14]
2.46;3371;16363;[0, 22, 33, 10, 21, 9, 3, 27, 36, 14, 5, 19, 1, 2, 47, 32, 16, 40, 17, 26, 7, 28, 38]
2.45;3352;16365;[0, 33, 42, 6, 21, 39, 17, 26, 35, 16, 24, 18, 40, 5, 19, 14, 38, 3, 48, 1, 27, 9]
2.43;3367;16375;[0, 3, 42, 35, 22, 44, 17, 26, 38, 8, 21, 9, 5, 12, 32, 27, 36, 41, 33, 1, 16]
2.44;3352;16654;[0, 41, 44, 31, 42, 6, 1, 8, 26, 38, 40, 17, 15, 16, 35, 22, 33, 36, 5, 19, 9, 14]
2.49;3383;16356;[0, 47, 32, 27, 42, 48, 36, 41, 16, 17, 46, 35, 30, 44, 21, 9, 14, 19, 1, 40, 5, 3]
2.44;3367;16510;[0, 33, 10, 21, 9, 14, 5, 19, 1, 27, 42, 6, 26, 38, 3, 32, 16, 35, 30, 41, 4, 17]
2.45;3370;16369;[0, 33, 36, 41, 16, 12, 5, 19, 39, 17, 6, 26, 7, 38, 3, 27, 44, 2, 1, 8, 21, 9]
2.44;3368;16415;[0, 19, 1, 22, 33, 36, 41, 28, 38, 40, 21, 9, 3, 48, 44, 5, 12, 24, 42, 6, 45, 32, 16]
2.47;3366;16382;[0, 41, 9, 3, 48, 1, 40, 5, 19, 33, 36, 27, 47, 32, 46, 14, 16, 30, 44, 17, 26, 38]
2.45;3379;16680;[0, 3, 48, 1, 32, 27, 42, 16, 17, 6, 21, 9, 30, 41, 33, 15, 29, 18, 26, 38, 40, 5]
2.44;3411;16345;[0, 19, 33, 1, 22, 44, 2, 47, 32, 27, 42, 35, 3, 48, 17, 15, 16, 24, 31, 36, 41, 28, 38]
