duration(s);cost;bonus;route
0.44;793;2981;[0, 4, 9, 8, 7]
0.45;793;2981;[0, 4, 9, 8, 7]
0.45;793;2981;[0, 4, 9, 8, 7]
0.45;793;2981;[0, 4, 9, 8, 7]
0.44;793;2981;[0, 4, 9, 8, 7]
0.44;793;2981;[0, 4, 9, 8, 7]
0.44;793;2981;[0, 4, 9, 8, 7]
0.44;793;2981;[0, 4, 9, 8, 7]
0.44;793;2848;[0, 4, 9, 1, 7]
0.44;793;2848;[0, 4, 9, 1, 7]
0.44;793;2848;[0, 4, 9, 1, 7]
0.44;793;2848;[0, 4, 9, 1, 7]
0.44;793;2981;[0, 4, 9, 8, 7]
0.44;793;2981;[0, 4, 9, 8, 7]
0.44;793;2981;[0, 4, 9, 8, 7]
0.44;793;2981;[0, 4, 9, 8, 7]
0.44;793;2981;[0, 4, 9, 8, 7]
0.44;793;2848;[0, 4, 9, 1, 7]
0.44;793;2848;[0, 4, 9, 1, 7]
0.44;793;2848;[0, 4, 9, 1, 7]
0.44;793;2848;[0, 4, 9, 1, 7]
0.44;793;2981;[0, 4, 9, 8, 7]
0.44;793;2981;[0, 4, 9, 8, 7]
0.44;793;2981;[0, 4, 9, 8, 7]
0.45;793;2981;[0, 4, 9, 8, 7]
0.44;793;2848;[0, 4, 9, 1, 7]
0.44;793;2848;[0, 4, 9, 1, 7]
0.45;793;2848;[0, 4, 9, 1, 7]
0.44;793;2981;[0, 4, 9, 8, 7]
0.48;793;2981;[0, 4, 9, 8, 7]
