duration(s);cost;bonus;route
0.29;907;3133;[0, 6, 4, 7, 5]
0.29;907;3133;[0, 6, 4, 7, 5]
0.29;907;3133;[0, 6, 4, 7, 5]
0.29;907;3133;[0, 5, 7, 4, 6]
0.29;907;3133;[0, 5, 7, 4, 6]
0.29;907;3133;[0, 5, 7, 4, 6]
0.30;907;3133;[0, 6, 4, 7, 5]
0.30;907;3133;[0, 6, 4, 7, 5]
0.29;907;3133;[0, 6, 4, 7, 5]
0.29;907;3133;[0, 5, 7, 4, 6]
0.29;907;3133;[0, 5, 7, 4, 6]
0.29;907;3133;[0, 5, 7, 4, 6]
0.29;907;3133;[0, 5, 7, 4, 6]
0.29;907;3133;[0, 6, 4, 7, 5]
0.29;907;3133;[0, 6, 4, 7, 5]
0.29;907;3133;[0, 6, 4, 7, 5]
0.29;907;3133;[0, 6, 4, 7, 5]
0.30;907;3133;[0, 6, 4, 7, 5]
0.29;907;3133;[0, 6, 4, 7, 5]
0.29;907;3133;[0, 5, 7, 4, 6]
0.29;907;3133;[0, 5, 7, 4, 6]
0.29;907;3133;[0, 5, 7, 4, 6]
0.29;907;3133;[0, 5, 7, 4, 6]
0.29;907;3133;[0, 5, 7, 4, 6]
0.29;907;3133;[0, 5, 7, 4, 6]
0.29;907;3133;[0, 5, 7, 4, 6]
0.29;907;3133;[0, 5, 7, 4, 6]
0.29;907;3133;[0, 5, 7, 4, 6]
0.29;907;3133;[0, 5, 7, 4, 6]
0.29;907;3133;[0, 6, 4, 7, 5]
