duration(s);cost;bonus;route
0.41;1000;3431;[0, 6, 8, 9, 7, 5]
0.41;1000;3431;[0, 6, 8, 9, 7, 5]
0.41;1000;3431;[0, 6, 8, 9, 7, 5]
0.41;1000;3431;[0, 6, 8, 9, 7, 5]
0.41;1000;3431;[0, 6, 8, 9, 7, 5]
0.41;1000;3431;[0, 6, 8, 9, 7, 5]
0.41;1000;3431;[0, 6, 8, 9, 7, 5]
0.41;1000;3431;[0, 6, 8, 9, 7, 5]
0.41;1000;3431;[0, 6, 8, 9, 7, 5]
0.41;1000;3431;[0, 6, 8, 9, 7, 5]
0.41;1000;3431;[0, 6, 8, 9, 7, 5]
0.41;1000;3431;[0, 6, 8, 9, 7, 5]
0.41;1000;3431;[0, 6, 8, 9, 7, 5]
0.41;1000;3431;[0, 6, 8, 9, 7, 5]
0.41;1000;3431;[0, 6, 8, 9, 7, 5]
0.41;1000;3431;[0, 6, 8, 9, 7, 5]
0.41;1000;3431;[0, 6, 8, 9, 7, 5]
0.41;1000;3431;[0, 6, 8, 9, 7, 5]
0.41;1000;3431;[0, 6, 8, 9, 7, 5]
0.41;1000;3431;[0, 6, 8, 9, 7, 5]
0.41;1000;3431;[0, 6, 8, 9, 7, 5]
0.41;1000;3431;[0, 6, 8, 9, 7, 5]
0.41;1000;3431;[0, 6, 8, 9, 7, 5]
0.41;1000;3431;[0, 6, 8, 9, 7, 5]
0.41;1000;3431;[0, 6, 8, 9, 7, 5]
0.41;1000;3431;[0, 6, 8, 9, 7, 5]
0.41;1000;3431;[0, 6, 8, 9, 7, 5]
0.41;1000;3431;[0, 6, 8, 9, 7, 5]
0.41;1000;3431;[0, 6, 8, 9, 7, 5]
0.41;1000;3431;[0, 6, 8, 9, 7, 5]
