duration(s);cost;bonus;route
0.33;967;3032;[0, 3, 9, 7, 4, 6]
0.33;967;3032;[0, 3, 9, 7, 4, 6]
0.33;967;3032;[0, 3, 9, 7, 4, 6]
0.33;967;3032;[0, 3, 9, 7, 4, 6]
0.33;967;3032;[0, 3, 9, 7, 4, 6]
0.33;967;3032;[0, 3, 9, 7, 4, 6]
0.33;967;3032;[0, 3, 9, 7, 4, 6]
0.33;967;3032;[0, 3, 9, 7, 4, 6]
0.33;967;3032;[0, 3, 9, 7, 4, 6]
0.33;967;3032;[0, 3, 9, 7, 4, 6]
0.33;967;3032;[0, 3, 9, 7, 4, 6]
0.33;967;3032;[0, 3, 9, 7, 4, 6]
0.33;967;3032;[0, 3, 9, 7, 4, 6]
0.33;967;3032;[0, 3, 9, 7, 4, 6]
0.33;967;3032;[0, 3, 9, 7, 4, 6]
0.33;967;3032;[0, 3, 9, 7, 4, 6]
0.33;967;3032;[0, 3, 9, 7, 4, 6]
0.33;967;3032;[0, 3, 9, 7, 4, 6]
0.33;967;3032;[0, 3, 9, 7, 4, 6]
0.33;967;3032;[0, 3, 9, 7, 4, 6]
0.33;967;3032;[0, 3, 9, 7, 4, 6]
0.33;967;3032;[0, 3, 9, 7, 4, 6]
0.33;967;3032;[0, 3, 9, 7, 4, 6]
0.33;967;3032;[0, 3, 9, 7, 4, 6]
0.33;967;3032;[0, 3, 9, 7, 4, 6]
0.34;967;3032;[0, 3, 9, 7, 4, 6]
0.33;967;3032;[0, 3, 9, 7, 4, 6]
0.33;967;3032;[0, 3, 9, 7, 4, 6]
0.33;967;3032;[0, 3, 9, 7, 4, 6]
0.33;967;3032;[0, 3, 9, 7, 4, 6]
