duration(s);cost;bonus;route
0.75;1378;5714;[0, 18, 13, 15, 6, 12, 10, 8, 3]
0.75;1378;5714;[0, 18, 13, 15, 6, 12, 10, 8, 3]
0.76;1378;5714;[0, 18, 13, 15, 6, 12, 10, 8, 3]
0.76;1378;5714;[0, 18, 13, 15, 6, 12, 10, 8, 3]
0.76;1378;5714;[0, 18, 13, 15, 6, 12, 10, 8, 3]
0.75;1370;5681;[0, 18, 13, 15, 6, 7, 12, 16, 3]
0.77;1380;5673;[0, 18, 13, 15, 6, 12, 4, 8, 3]
0.76;1378;5714;[0, 18, 13, 15, 6, 12, 10, 8, 3]
0.75;1370;5681;[0, 18, 13, 15, 6, 7, 12, 16, 3]
0.77;1370;5681;[0, 18, 13, 15, 6, 7, 12, 16, 3]
0.75;1378;5714;[0, 18, 13, 15, 6, 12, 10, 8, 3]
0.75;1378;5714;[0, 18, 13, 15, 6, 12, 10, 8, 3]
0.75;1378;5714;[0, 18, 13, 15, 6, 12, 10, 8, 3]
0.75;1378;5714;[0, 18, 13, 15, 6, 12, 10, 8, 3]
0.75;1378;5714;[0, 18, 13, 15, 6, 12, 10, 8, 3]
0.75;1378;5714;[0, 18, 13, 15, 6, 12, 10, 8, 3]
0.75;1380;5673;[0, 18, 13, 15, 6, 12, 4, 8, 3]
0.76;1380;5673;[0, 18, 13, 15, 6, 12, 4, 8, 3]
0.75;1380;5673;[0, 18, 13, 15, 6, 12, 4, 8, 3]
0.77;1378;5714;[0, 18, 13, 15, 6, 12, 10, 8, 3]
0.77;1394;5665;[0, 18, 13, 6, 12, 4, 5, 7, 3]
0.75;1380;5673;[0, 18, 13, 15, 6, 12, 4, 8, 3]
0.75;1380;5673;[0, 18, 13, 15, 6, 12, 4, 8, 3]
0.75;1380;5673;[0, 18, 13, 15, 6, 12, 4, 8, 3]
0.75;1378;5714;[0, 18, 13, 15, 6, 12, 10, 8, 3]
0.75;1378;5714;[0, 18, 13, 15, 6, 12, 10, 8, 3]
0.77;1378;5714;[0, 18, 13, 15, 6, 12, 10, 8, 3]
0.75;1370;5681;[0, 18, 13, 15, 6, 7, 12, 16, 3]
0.75;1380;5673;[0, 18, 13, 15, 6, 12, 4, 8, 3]
0.77;1370;5681;[0, 18, 13, 15, 6, 7, 12, 16, 3]
