duration(s);cost;bonus;route
0.68;1691;5685;[0, 18, 19, 15, 14, 17, 16, 11, 13, 7, 12]
0.68;1691;5685;[0, 18, 19, 15, 14, 17, 16, 11, 13, 7, 12]
0.68;1691;5685;[0, 18, 19, 15, 14, 17, 16, 11, 13, 7, 12]
0.68;1691;5685;[0, 18, 19, 15, 14, 17, 16, 11, 13, 7, 12]
0.68;1691;5685;[0, 18, 19, 15, 14, 17, 16, 11, 13, 7, 12]
0.68;1691;5685;[0, 18, 19, 15, 14, 17, 16, 11, 13, 7, 12]
0.68;1691;5685;[0, 18, 19, 15, 14, 17, 16, 11, 13, 7, 12]
0.68;1691;5685;[0, 18, 19, 15, 14, 17, 16, 11, 13, 7, 12]
0.68;1691;5685;[0, 18, 19, 15, 14, 17, 16, 11, 13, 7, 12]
0.68;1691;5685;[0, 18, 19, 15, 14, 17, 16, 11, 13, 7, 12]
0.68;1691;5685;[0, 18, 19, 15, 14, 17, 16, 11, 13, 7, 12]
0.68;1691;5685;[0, 18, 19, 15, 14, 17, 16, 11, 13, 7, 12]
0.68;1691;5685;[0, 18, 19, 15, 14, 17, 16, 11, 13, 7, 12]
0.68;1691;5685;[0, 18, 19, 15, 14, 17, 16, 11, 13, 7, 12]
0.68;1691;5685;[0, 18, 19, 15, 14, 17, 16, 11, 13, 7, 12]
0.68;1691;5685;[0, 18, 19, 15, 14, 17, 16, 11, 13, 7, 12]
0.68;1691;5685;[0, 18, 19, 15, 14, 17, 16, 11, 13, 7, 12]
0.68;1691;5685;[0, 18, 19, 15, 14, 17, 16, 11, 13, 7, 12]
0.68;1691;5685;[0, 18, 19, 15, 14, 17, 16, 11, 13, 7, 12]
0.69;1691;5685;[0, 18, 19, 15, 14, 17, 16, 11, 13, 7, 12]
0.69;1691;5685;[0, 18, 19, 15, 14, 17, 16, 11, 13, 7, 12]
0.70;1691;5685;[0, 18, 19, 15, 14, 17, 16, 11, 13, 7, 12]
0.73;1691;5685;[0, 18, 19, 15, 14, 17, 16, 11, 13, 7, 12]
0.71;1691;5685;[0, 18, 19, 15, 14, 17, 16, 11, 13, 7, 12]
0.69;1691;5685;[0, 18, 19, 15, 14, 17, 16, 11, 13, 7, 12]
0.69;1691;5685;[0, 18, 19, 15, 14, 17, 16, 11, 13, 7, 12]
0.69;1691;5685;[0, 18, 19, 15, 14, 17, 16, 11, 13, 7, 12]
0.69;1691;5685;[0, 18, 19, 15, 14, 17, 16, 11, 13, 7, 12]
0.68;1691;5685;[0, 18, 19, 15, 14, 17, 16, 11, 13, 7, 12]
0.68;1691;5685;[0, 18, 19, 15, 14, 17, 16, 11, 13, 7, 12]
