duration(s);cost;bonus;route
0.46;1554;5704;[0, 18, 19, 10, 5, 16, 13, 7, 6, 1]
0.46;1554;5704;[0, 18, 19, 10, 5, 16, 13, 7, 6, 1]
0.41;1451;5673;[0, 3, 5, 7, 18, 13, 15, 6, 12]
0.42;1451;5673;[0, 3, 5, 7, 18, 13, 15, 6, 12]
0.43;1503;5707;[0, 18, 10, 19, 15, 12, 4, 7, 3]
0.44;1503;5707;[0, 18, 10, 19, 15, 12, 4, 7, 3]
0.47;1515;5989;[0, 3, 17, 5, 7, 18, 13, 6, 12, 1]
0.47;1515;5989;[0, 3, 17, 5, 7, 18, 13, 6, 12, 1]
0.46;1508;5988;[0, 15, 6, 13, 4, 5, 18, 10, 8, 3]
0.46;1508;5988;[0, 15, 6, 13, 4, 5, 18, 10, 8, 3]
0.46;1508;5988;[0, 15, 6, 13, 4, 5, 18, 10, 8, 3]
0.46;1563;5687;[0, 18, 19, 10, 5, 16, 17, 13, 6, 3]
0.46;1563;5687;[0, 18, 19, 10, 5, 16, 17, 13, 6, 3]
0.46;1477;5729;[0, 18, 2, 6, 7, 12, 16, 19, 13, 1]
0.47;1477;5729;[0, 18, 2, 6, 7, 12, 16, 19, 13, 1]
0.52;1638;6426;[0, 18, 13, 15, 12, 4, 5, 16, 14, 17, 2, 3]
0.51;1638;6426;[0, 18, 13, 15, 12, 4, 5, 16, 14, 17, 2, 3]
0.46;1545;5712;[0, 18, 10, 19, 13, 15, 12, 4, 5, 9]
0.46;1545;5712;[0, 18, 10, 19, 13, 15, 12, 4, 5, 9]
0.46;1513;5714;[0, 18, 19, 6, 13, 4, 11, 5, 7, 3]
0.46;1513;5714;[0, 18, 19, 6, 13, 4, 11, 5, 7, 3]
0.46;1497;5781;[0, 18, 10, 8, 3, 11, 13, 15, 12, 1]
0.46;1497;5781;[0, 18, 10, 8, 3, 11, 13, 15, 12, 1]
0.47;1563;5697;[0, 15, 17, 10, 19, 13, 4, 7, 12, 1]
0.47;1563;5697;[0, 15, 17, 10, 19, 13, 4, 7, 12, 1]
0.45;1578;5956;[0, 18, 19, 4, 5, 16, 3, 15, 6, 1]
0.45;1578;5956;[0, 18, 19, 4, 5, 16, 3, 15, 6, 1]
0.49;1532;6220;[0, 14, 15, 6, 7, 18, 13, 4, 11, 16, 3]
0.49;1532;6220;[0, 14, 15, 6, 7, 18, 13, 4, 11, 16, 3]
0.50;1534;6003;[0, 18, 8, 17, 2, 6, 12, 4, 5, 16, 3]
