duration(s);cost;bonus;route
2.11;3202;15992;[0, 32, 49, 14, 35, 20, 31, 45, 38, 19, 13, 37, 2, 47, 41, 4, 18, 16, 28, 10, 43]
2.21;3215;16121;[0, 33, 17, 16, 18, 4, 41, 29, 23, 1, 47, 35, 14, 38, 19, 37, 44, 11, 26, 28, 10, 43]
2.16;3175;15962;[0, 32, 23, 29, 41, 4, 44, 3, 37, 2, 47, 35, 20, 19, 38, 31, 10, 28, 26, 11, 33]
2.18;3206;15959;[0, 43, 10, 28, 26, 13, 37, 19, 38, 45, 14, 35, 47, 5, 1, 23, 29, 41, 4, 44, 11, 33]
2.16;3201;16029;[0, 32, 10, 28, 26, 3, 44, 45, 38, 19, 37, 2, 47, 36, 16, 18, 4, 41, 29, 23, 1, 33]
2.21;3260;15967;[0, 33, 17, 16, 36, 47, 5, 1, 23, 29, 13, 45, 38, 32, 10, 28, 26, 11, 44, 24, 14, 35, 43]
2.16;3171;15952;[0, 33, 23, 29, 41, 47, 35, 14, 45, 31, 49, 32, 38, 19, 37, 44, 11, 26, 28, 10, 43]
2.19;3206;16051;[0, 32, 23, 29, 41, 47, 2, 26, 28, 10, 43, 35, 20, 19, 38, 45, 14, 17, 33, 24, 44, 11]
2.17;3199;16144;[0, 43, 35, 20, 19, 38, 31, 10, 28, 26, 11, 44, 4, 41, 29, 23, 1, 47, 36, 16, 17, 33]
2.20;3266;15959;[0, 11, 26, 3, 44, 24, 14, 35, 47, 2, 19, 20, 31, 10, 28, 16, 18, 4, 41, 29, 23, 33]
2.20;3215;15944;[0, 43, 35, 20, 19, 38, 32, 23, 29, 3, 44, 11, 33, 17, 14, 45, 31, 10, 28, 47, 2]
2.19;3258;15929;[0, 32, 41, 4, 18, 16, 8, 3, 44, 45, 38, 19, 20, 31, 10, 28, 14, 35, 30, 29, 23, 43]
2.13;3194;16076;[0, 32, 38, 19, 37, 2, 47, 28, 26, 3, 44, 4, 41, 29, 23, 33, 17, 16, 36, 35, 43]
2.17;3194;15937;[0, 43, 35, 20, 19, 37, 2, 47, 5, 1, 23, 29, 41, 4, 44, 11, 26, 28, 10, 32, 39, 33]
2.17;3185;16034;[0, 43, 23, 29, 41, 3, 44, 11, 26, 28, 10, 31, 49, 32, 38, 19, 20, 35, 14, 17, 33]
2.15;3196;15978;[0, 43, 11, 26, 28, 10, 31, 20, 19, 38, 14, 35, 47, 2, 37, 44, 4, 41, 29, 23, 32]
2.17;3186;16053;[0, 43, 26, 28, 47, 2, 37, 3, 44, 4, 41, 29, 23, 32, 38, 19, 20, 35, 14, 17, 33]
2.15;3224;16085;[0, 43, 35, 14, 17, 33, 39, 49, 31, 10, 28, 26, 2, 37, 3, 44, 24, 20, 19, 38, 32]
2.15;3207;15977;[0, 32, 49, 31, 10, 28, 47, 2, 4, 41, 3, 44, 11, 26, 13, 19, 38, 45, 14, 35, 43]
2.18;3246;16028;[0, 33, 23, 29, 30, 13, 41, 47, 2, 8, 17, 16, 28, 10, 31, 45, 14, 35, 20, 19, 38, 32]
2.12;3186;15985;[0, 33, 17, 32, 38, 19, 13, 37, 2, 47, 41, 4, 44, 11, 26, 28, 10, 31, 20, 35, 43]
2.16;3214;15968;[0, 32, 49, 31, 20, 35, 14, 38, 19, 48, 2, 47, 28, 26, 3, 44, 4, 41, 29, 23, 43]
2.18;3186;15930;[0, 43, 10, 28, 26, 11, 44, 3, 41, 47, 2, 4, 45, 38, 19, 20, 35, 30, 29, 23, 1, 33]
2.18;3215;15991;[0, 11, 44, 29, 23, 1, 33, 18, 16, 28, 10, 31, 45, 38, 19, 20, 35, 47, 41, 4, 49, 32]
2.17;3186;15933;[0, 43, 10, 28, 16, 17, 33, 23, 29, 30, 4, 41, 47, 11, 44, 45, 14, 35, 20, 19, 38, 32]
2.17;3219;15960;[0, 32, 38, 19, 41, 47, 36, 16, 28, 10, 31, 20, 35, 14, 24, 44, 3, 37, 2, 26, 43]
2.18;3211;15932;[0, 43, 35, 14, 45, 38, 19, 20, 31, 49, 32, 10, 28, 47, 41, 29, 23, 1, 5, 26, 11, 33]
2.15;3180;15924;[0, 33, 23, 29, 41, 4, 44, 3, 37, 19, 20, 31, 10, 28, 26, 32, 38, 45, 14, 35, 43]
2.16;3198;15991;[0, 43, 44, 3, 37, 2, 47, 41, 29, 30, 35, 20, 19, 38, 32, 10, 28, 16, 36, 17, 33]
2.20;3211;15925;[0, 32, 10, 28, 26, 5, 1, 23, 29, 41, 47, 36, 16, 17, 14, 35, 20, 19, 38, 45, 44, 43]
