duration(s);cost;bonus;route
2.36;3461;15930;[0, 43, 44, 45, 14, 35, 36, 23, 29, 30, 37, 18, 33, 17, 9, 39, 42, 10, 31, 20, 19, 38, 32]
2.36;3461;15930;[0, 43, 44, 45, 14, 35, 36, 23, 29, 30, 37, 18, 33, 17, 9, 39, 42, 10, 31, 20, 19, 38, 32]
2.36;3461;15930;[0, 43, 44, 45, 14, 35, 36, 23, 29, 30, 37, 18, 33, 17, 9, 39, 42, 10, 31, 20, 19, 38, 32]
2.36;3461;15930;[0, 43, 44, 45, 14, 35, 36, 23, 29, 30, 37, 18, 33, 17, 9, 39, 42, 10, 31, 20, 19, 38, 32]
2.35;3461;15930;[0, 43, 44, 45, 14, 35, 36, 23, 29, 30, 37, 18, 33, 17, 9, 39, 42, 10, 31, 20, 19, 38, 32]
2.36;3461;15930;[0, 43, 44, 45, 14, 35, 36, 23, 29, 30, 37, 18, 33, 17, 9, 39, 42, 10, 31, 20, 19, 38, 32]
2.36;3461;15930;[0, 43, 44, 45, 14, 35, 36, 23, 29, 30, 37, 18, 33, 17, 9, 39, 42, 10, 31, 20, 19, 38, 32]
2.36;3461;15930;[0, 43, 44, 45, 14, 35, 36, 23, 29, 30, 37, 18, 33, 17, 9, 39, 42, 10, 31, 20, 19, 38, 32]
2.35;3461;15930;[0, 43, 44, 45, 14, 35, 36, 23, 29, 30, 37, 18, 33, 17, 9, 39, 42, 10, 31, 20, 19, 38, 32]
2.35;3461;15930;[0, 43, 44, 45, 14, 35, 36, 23, 29, 30, 37, 18, 33, 17, 9, 39, 42, 10, 31, 20, 19, 38, 32]
2.35;3461;15930;[0, 43, 44, 45, 14, 35, 36, 23, 29, 30, 37, 18, 33, 17, 9, 39, 42, 10, 31, 20, 19, 38, 32]
2.36;3461;15930;[0, 43, 44, 45, 14, 35, 36, 23, 29, 30, 37, 18, 33, 17, 9, 39, 42, 10, 31, 20, 19, 38, 32]
2.35;3461;15930;[0, 43, 44, 45, 14, 35, 36, 23, 29, 30, 37, 18, 33, 17, 9, 39, 42, 10, 31, 20, 19, 38, 32]
2.35;3461;15930;[0, 43, 44, 45, 14, 35, 36, 23, 29, 30, 37, 18, 33, 17, 9, 39, 42, 10, 31, 20, 19, 38, 32]
2.36;3461;15930;[0, 43, 44, 45, 14, 35, 36, 23, 29, 30, 37, 18, 33, 17, 9, 39, 42, 10, 31, 20, 19, 38, 32]
2.36;3461;15930;[0, 43, 44, 45, 14, 35, 36, 23, 29, 30, 37, 18, 33, 17, 9, 39, 42, 10, 31, 20, 19, 38, 32]
2.35;3461;15930;[0, 43, 44, 45, 14, 35, 36, 23, 29, 30, 37, 18, 33, 17, 9, 39, 42, 10, 31, 20, 19, 38, 32]
2.36;3461;15930;[0, 43, 44, 45, 14, 35, 36, 23, 29, 30, 37, 18, 33, 17, 9, 39, 42, 10, 31, 20, 19, 38, 32]
2.36;3461;15930;[0, 43, 44, 45, 14, 35, 36, 23, 29, 30, 37, 18, 33, 17, 9, 39, 42, 10, 31, 20, 19, 38, 32]
2.35;3461;15930;[0, 43, 44, 45, 14, 35, 36, 23, 29, 30, 37, 18, 33, 17, 9, 39, 42, 10, 31, 20, 19, 38, 32]
2.36;3461;15930;[0, 43, 44, 45, 14, 35, 36, 23, 29, 30, 37, 18, 33, 17, 9, 39, 42, 10, 31, 20, 19, 38, 32]
2.35;3461;15930;[0, 43, 44, 45, 14, 35, 36, 23, 29, 30, 37, 18, 33, 17, 9, 39, 42, 10, 31, 20, 19, 38, 32]
2.36;3461;15930;[0, 43, 44, 45, 14, 35, 36, 23, 29, 30, 37, 18, 33, 17, 9, 39, 42, 10, 31, 20, 19, 38, 32]
2.36;3461;15930;[0, 43, 44, 45, 14, 35, 36, 23, 29, 30, 37, 18, 33, 17, 9, 39, 42, 10, 31, 20, 19, 38, 32]
2.36;3461;15930;[0, 43, 44, 45, 14, 35, 36, 23, 29, 30, 37, 18, 33, 17, 9, 39, 42, 10, 31, 20, 19, 38, 32]
2.35;3461;15930;[0, 43, 44, 45, 14, 35, 36, 23, 29, 30, 37, 18, 33, 17, 9, 39, 42, 10, 31, 20, 19, 38, 32]
2.35;3461;15930;[0, 43, 44, 45, 14, 35, 36, 23, 29, 30, 37, 18, 33, 17, 9, 39, 42, 10, 31, 20, 19, 38, 32]
2.35;3461;15930;[0, 43, 44, 45, 14, 35, 36, 23, 29, 30, 37, 18, 33, 17, 9, 39, 42, 10, 31, 20, 19, 38, 32]
2.37;3461;15930;[0, 43, 44, 45, 14, 35, 36, 23, 29, 30, 37, 18, 33, 17, 9, 39, 42, 10, 31, 20, 19, 38, 32]
2.38;3461;15930;[0, 43, 44, 45, 14, 35, 36, 23, 29, 30, 37, 18, 33, 17, 9, 39, 42, 10, 31, 20, 19, 38, 32]
