duration(s);cost;bonus;route
0.52;1422;6491;[0, 3, 19, 1, 9, 15, 12, 5, 14]
0.51;1422;6491;[0, 3, 19, 1, 9, 15, 12, 5, 14]
0.52;1397;6675;[0, 9, 18, 1, 10, 15, 12, 5, 14]
0.51;1397;6675;[0, 9, 18, 1, 10, 15, 12, 5, 14]
0.52;1440;6870;[0, 9, 18, 19, 2, 17, 15, 12, 5, 14]
0.52;1440;6870;[0, 9, 18, 19, 2, 17, 15, 12, 5, 14]
0.56;1388;6605;[0, 9, 15, 12, 11, 19, 2, 6, 5, 14]
0.55;1388;6605;[0, 9, 15, 12, 11, 19, 2, 6, 5, 14]
0.50;1376;6551;[0, 9, 15, 12, 10, 18, 5, 14, 2]
0.54;1376;6551;[0, 9, 15, 12, 10, 18, 5, 14, 2]
0.53;1412;6755;[0, 17, 1, 9, 18, 19, 2, 6, 5, 14]
0.54;1412;6755;[0, 17, 1, 9, 18, 19, 2, 6, 5, 14]
0.54;1405;6720;[0, 9, 18, 11, 19, 10, 15, 12, 5, 14]
0.50;1397;6675;[0, 9, 18, 1, 10, 15, 12, 5, 14]
0.49;1397;6675;[0, 9, 18, 1, 10, 15, 12, 5, 14]
0.51;1421;6763;[0, 9, 18, 16, 12, 19, 2, 6, 5, 14]
0.52;1421;6763;[0, 9, 18, 16, 12, 19, 2, 6, 5, 14]
0.50;1369;6484;[0, 9, 18, 15, 12, 5, 14, 6, 2]
0.50;1369;6484;[0, 9, 18, 15, 12, 5, 14, 6, 2]
0.49;1394;6474;[0, 9, 18, 1, 16, 15, 12, 5, 14]
0.49;1394;6474;[0, 9, 18, 1, 16, 15, 12, 5, 14]
0.51;1369;6484;[0, 9, 18, 15, 12, 5, 14, 6, 2]
0.51;1369;6484;[0, 9, 18, 15, 12, 5, 14, 6, 2]
0.52;1409;6528;[0, 3, 11, 19, 14, 17, 1, 9, 18, 5]
0.52;1409;6528;[0, 3, 11, 19, 14, 17, 1, 9, 18, 5]
0.50;1394;6474;[0, 9, 18, 1, 16, 15, 12, 5, 14]
0.50;1394;6474;[0, 9, 18, 1, 16, 15, 12, 5, 14]
0.52;1422;6491;[0, 3, 19, 1, 9, 15, 12, 5, 14]
0.51;1422;6491;[0, 3, 19, 1, 9, 15, 12, 5, 14]
0.49;1376;6551;[0, 9, 15, 12, 10, 18, 5, 14, 2]
