duration(s);cost;bonus;route
0.66;1641;6473;[0, 17, 15, 12, 19, 16, 10, 18, 11, 13, 14]
0.66;1641;6473;[0, 17, 15, 12, 19, 16, 10, 18, 11, 13, 14]
0.66;1641;6473;[0, 17, 15, 12, 19, 16, 10, 18, 11, 13, 14]
0.66;1641;6473;[0, 17, 15, 12, 19, 16, 10, 18, 11, 13, 14]
0.66;1641;6473;[0, 17, 15, 12, 19, 16, 10, 18, 11, 13, 14]
0.66;1641;6473;[0, 17, 15, 12, 19, 16, 10, 18, 11, 13, 14]
0.66;1641;6473;[0, 17, 15, 12, 19, 16, 10, 18, 11, 13, 14]
0.66;1641;6473;[0, 17, 15, 12, 19, 16, 10, 18, 11, 13, 14]
0.66;1641;6473;[0, 17, 15, 12, 19, 16, 10, 18, 11, 13, 14]
0.66;1641;6473;[0, 17, 15, 12, 19, 16, 10, 18, 11, 13, 14]
0.66;1641;6473;[0, 17, 15, 12, 19, 16, 10, 18, 11, 13, 14]
0.66;1641;6473;[0, 17, 15, 12, 19, 16, 10, 18, 11, 13, 14]
0.65;1641;6473;[0, 17, 15, 12, 19, 16, 10, 18, 11, 13, 14]
0.66;1641;6473;[0, 17, 15, 12, 19, 16, 10, 18, 11, 13, 14]
0.66;1641;6473;[0, 17, 15, 12, 19, 16, 10, 18, 11, 13, 14]
0.66;1641;6473;[0, 17, 15, 12, 19, 16, 10, 18, 11, 13, 14]
0.66;1641;6473;[0, 17, 15, 12, 19, 16, 10, 18, 11, 13, 14]
0.66;1641;6473;[0, 17, 15, 12, 19, 16, 10, 18, 11, 13, 14]
0.65;1641;6473;[0, 17, 15, 12, 19, 16, 10, 18, 11, 13, 14]
0.65;1641;6473;[0, 17, 15, 12, 19, 16, 10, 18, 11, 13, 14]
0.66;1641;6473;[0, 17, 15, 12, 19, 16, 10, 18, 11, 13, 14]
0.66;1641;6473;[0, 17, 15, 12, 19, 16, 10, 18, 11, 13, 14]
0.66;1641;6473;[0, 17, 15, 12, 19, 16, 10, 18, 11, 13, 14]
0.66;1641;6473;[0, 17, 15, 12, 19, 16, 10, 18, 11, 13, 14]
0.66;1641;6473;[0, 17, 15, 12, 19, 16, 10, 18, 11, 13, 14]
0.66;1641;6473;[0, 17, 15, 12, 19, 16, 10, 18, 11, 13, 14]
0.66;1641;6473;[0, 17, 15, 12, 19, 16, 10, 18, 11, 13, 14]
0.66;1641;6473;[0, 17, 15, 12, 19, 16, 10, 18, 11, 13, 14]
0.66;1641;6473;[0, 17, 15, 12, 19, 16, 10, 18, 11, 13, 14]
0.66;1641;6473;[0, 17, 15, 12, 19, 16, 10, 18, 11, 13, 14]
