duration(s);cost;bonus;route
0.69;1642;6552;[0, 9, 18, 5, 16, 14, 17, 13, 12, 10]
0.69;1642;6552;[0, 9, 18, 5, 16, 14, 17, 13, 12, 10]
0.69;1642;6552;[0, 9, 18, 5, 16, 14, 17, 13, 12, 10]
0.69;1642;6552;[0, 9, 18, 5, 16, 14, 17, 13, 12, 10]
0.69;1642;6552;[0, 9, 18, 5, 16, 14, 17, 13, 12, 10]
0.69;1642;6552;[0, 9, 18, 5, 16, 14, 17, 13, 12, 10]
0.69;1642;6552;[0, 9, 18, 5, 16, 14, 17, 13, 12, 10]
0.69;1642;6552;[0, 9, 18, 5, 16, 14, 17, 13, 12, 10]
0.69;1642;6552;[0, 9, 18, 5, 16, 14, 17, 13, 12, 10]
0.69;1642;6552;[0, 9, 18, 5, 16, 14, 17, 13, 12, 10]
0.69;1642;6552;[0, 9, 18, 5, 16, 14, 17, 13, 12, 10]
0.69;1642;6552;[0, 9, 18, 5, 16, 14, 17, 13, 12, 10]
0.69;1642;6552;[0, 9, 18, 5, 16, 14, 17, 13, 12, 10]
0.69;1642;6552;[0, 9, 18, 5, 16, 14, 17, 13, 12, 10]
0.69;1642;6552;[0, 9, 18, 5, 16, 14, 17, 13, 12, 10]
0.69;1642;6552;[0, 9, 18, 5, 16, 14, 17, 13, 12, 10]
0.69;1642;6552;[0, 9, 18, 5, 16, 14, 17, 13, 12, 10]
0.69;1642;6552;[0, 9, 18, 5, 16, 14, 17, 13, 12, 10]
0.69;1642;6552;[0, 9, 18, 5, 16, 14, 17, 13, 12, 10]
0.69;1642;6552;[0, 9, 18, 5, 16, 14, 17, 13, 12, 10]
0.69;1642;6552;[0, 9, 18, 5, 16, 14, 17, 13, 12, 10]
0.69;1642;6552;[0, 9, 18, 5, 16, 14, 17, 13, 12, 10]
0.69;1642;6552;[0, 9, 18, 5, 16, 14, 17, 13, 12, 10]
0.69;1642;6552;[0, 9, 18, 5, 16, 14, 17, 13, 12, 10]
0.69;1642;6552;[0, 9, 18, 5, 16, 14, 17, 13, 12, 10]
0.69;1642;6552;[0, 9, 18, 5, 16, 14, 17, 13, 12, 10]
0.69;1642;6552;[0, 9, 18, 5, 16, 14, 17, 13, 12, 10]
0.69;1642;6552;[0, 9, 18, 5, 16, 14, 17, 13, 12, 10]
0.69;1642;6552;[0, 9, 18, 5, 16, 14, 17, 13, 12, 10]
0.69;1642;6552;[0, 9, 18, 5, 16, 14, 17, 13, 12, 10]
