duration(s);cost;bonus;route
0.59;1399;6597;[0, 17, 2, 6, 11, 1, 9, 18, 5, 14]
0.57;1376;6551;[0, 9, 15, 12, 10, 18, 5, 14, 2]
0.55;1376;6551;[0, 9, 15, 12, 10, 18, 5, 14, 2]
0.56;1369;6484;[0, 9, 18, 15, 12, 5, 14, 6, 2]
0.59;1399;6597;[0, 17, 2, 6, 11, 1, 9, 18, 5, 14]
0.57;1399;6597;[0, 17, 2, 6, 11, 1, 9, 18, 5, 14]
0.55;1394;6474;[0, 9, 18, 1, 16, 15, 12, 5, 14]
0.55;1394;6474;[0, 9, 18, 1, 16, 15, 12, 5, 14]
0.57;1389;6557;[0, 9, 18, 16, 4, 3, 2, 6, 5, 14]
0.58;1389;6557;[0, 9, 18, 16, 4, 3, 2, 6, 5, 14]
0.56;1376;6551;[0, 9, 15, 12, 10, 18, 5, 14, 2]
0.58;1405;6554;[0, 17, 1, 9, 18, 5, 14, 11, 19, 2]
0.58;1405;6554;[0, 17, 1, 9, 18, 5, 14, 11, 19, 2]
0.55;1400;6560;[0, 9, 15, 12, 1, 2, 6, 5, 14]
0.55;1400;6560;[0, 9, 15, 12, 1, 2, 6, 5, 14]
0.56;1376;6551;[0, 9, 15, 12, 10, 18, 5, 14, 2]
0.55;1376;6551;[0, 9, 15, 12, 10, 18, 5, 14, 2]
0.55;1376;6551;[0, 9, 15, 12, 10, 18, 5, 14, 2]
0.55;1376;6551;[0, 9, 15, 12, 10, 18, 5, 14, 2]
0.56;1376;6551;[0, 9, 15, 12, 10, 18, 5, 14, 2]
0.56;1376;6551;[0, 9, 15, 12, 10, 18, 5, 14, 2]
0.56;1376;6551;[0, 9, 15, 12, 10, 18, 5, 14, 2]
0.55;1376;6551;[0, 9, 15, 12, 10, 18, 5, 14, 2]
0.58;1405;6554;[0, 17, 1, 9, 18, 5, 14, 11, 19, 2]
0.58;1405;6554;[0, 17, 1, 9, 18, 5, 14, 11, 19, 2]
0.56;1376;6551;[0, 9, 15, 12, 10, 18, 5, 14, 2]
0.57;1376;6551;[0, 9, 15, 12, 10, 18, 5, 14, 2]
0.56;1376;6551;[0, 9, 15, 12, 10, 18, 5, 14, 2]
0.55;1376;6551;[0, 9, 15, 12, 10, 18, 5, 14, 2]
0.56;1394;6474;[0, 9, 18, 1, 16, 15, 12, 5, 14]
