duration(s);cost;bonus;route
9.35;8122;30634;[0, 76, 97, 96, 98, 99, 80, 82, 84, 85, 89, 92, 86, 87, 93, 90, 88, 91, 94, 95, 83, 78, 81, 77, 72, 74, 75, 73, 71, 59, 58, 70, 56, 57, 69, 66, 62, 68, 65, 64, 63, 67, 61, 60, 55, 51, 50, 54, 79, 52, 53]
9.34;8122;30634;[0, 76, 97, 96, 98, 99, 80, 82, 84, 85, 89, 92, 86, 87, 93, 90, 88, 91, 94, 95, 83, 78, 81, 77, 72, 74, 75, 73, 71, 59, 58, 70, 56, 57, 69, 66, 62, 68, 65, 64, 63, 67, 61, 60, 55, 51, 50, 54, 79, 52, 53]
9.32;8122;30634;[0, 76, 97, 96, 98, 99, 80, 82, 84, 85, 89, 92, 86, 87, 93, 90, 88, 91, 94, 95, 83, 78, 81, 77, 72, 74, 75, 73, 71, 59, 58, 70, 56, 57, 69, 66, 62, 68, 65, 64, 63, 67, 61, 60, 55, 51, 50, 54, 79, 52, 53]
9.31;8122;30634;[0, 76, 97, 96, 98, 99, 80, 82, 84, 85, 89, 92, 86, 87, 93, 90, 88, 91, 94, 95, 83, 78, 81, 77, 72, 74, 75, 73, 71, 59, 58, 70, 56, 57, 69, 66, 62, 68, 65, 64, 63, 67, 61, 60, 55, 51, 50, 54, 79, 52, 53]
9.30;8122;30634;[0, 76, 97, 96, 98, 99, 80, 82, 84, 85, 89, 92, 86, 87, 93, 90, 88, 91, 94, 95, 83, 78, 81, 77, 72, 74, 75, 73, 71, 59, 58, 70, 56, 57, 69, 66, 62, 68, 65, 64, 63, 67, 61, 60, 55, 51, 50, 54, 79, 52, 53]
9.35;8122;30634;[0, 76, 97, 96, 98, 99, 80, 82, 84, 85, 89, 92, 86, 87, 93, 90, 88, 91, 94, 95, 83, 78, 81, 77, 72, 74, 75, 73, 71, 59, 58, 70, 56, 57, 69, 66, 62, 68, 65, 64, 63, 67, 61, 60, 55, 51, 50, 54, 79, 52, 53]
9.31;8122;30634;[0, 76, 97, 96, 98, 99, 80, 82, 84, 85, 89, 92, 86, 87, 93, 90, 88, 91, 94, 95, 83, 78, 81, 77, 72, 74, 75, 73, 71, 59, 58, 70, 56, 57, 69, 66, 62, 68, 65, 64, 63, 67, 61, 60, 55, 51, 50, 54, 79, 52, 53]
9.31;8122;30634;[0, 76, 97, 96, 98, 99, 80, 82, 84, 85, 89, 92, 86, 87, 93, 90, 88, 91, 94, 95, 83, 78, 81, 77, 72, 74, 75, 73, 71, 59, 58, 70, 56, 57, 69, 66, 62, 68, 65, 64, 63, 67, 61, 60, 55, 51, 50, 54, 79, 52, 53]
9.30;8122;30634;[0, 76, 97, 96, 98, 99, 80, 82, 84, 85, 89, 92, 86, 87, 93, 90, 88, 91, 94, 95, 83, 78, 81, 77, 72, 74, 75, 73, 71, 59, 58, 70, 56, 57, 69, 66, 62, 68, 65, 64, 63, 67, 61, 60, 55, 51, 50, 54, 79, 52, 53]
9.29;8122;30634;[0, 76, 97, 96, 98, 99, 80, 82, 84, 85, 89, 92, 86, 87, 93, 90, 88, 91, 94, 95, 83, 78, 81, 77, 72, 74, 75, 73, 71, 59, 58, 70, 56, 57, 69, 66, 62, 68, 65, 64, 63, 67, 61, 60, 55, 51, 50, 54, 79, 52, 53]
