duration(s);cost;bonus;route
9.71;7156;30783;[0, 97, 96, 25, 95, 94, 90, 11, 88, 35, 87, 12, 84, 21, 82, 19, 81, 75, 85, 33, 26, 92, 56, 57, 78, 3, 9, 73, 72, 71, 70, 36, 69, 27, 68, 23, 67, 5, 66, 86, 34, 61, 38, 59, 58, 54, 6, 52, 53]
9.74;6977;30604;[0, 44, 2, 11, 10, 63, 73, 97, 9, 61, 75, 26, 27, 45, 28, 78, 3, 47, 85, 5, 76, 86, 14, 6, 17, 88, 29, 22, 68, 23, 40, 94, 66, 21, 12, 7, 16, 38, 59, 58, 54, 24, 52, 50, 92, 39]
9.72;7092;30957;[0, 44, 98, 96, 25, 95, 94, 24, 93, 3, 88, 35, 87, 12, 84, 23, 38, 89, 18, 49, 11, 10, 63, 26, 19, 81, 66, 32, 70, 97, 9, 5, 76, 85, 47, 21, 27, 57, 78, 14, 80, 69, 7, 82, 58, 54, 6, 52, 50, 92]
9.71;6960;30688;[0, 44, 98, 96, 36, 89, 55, 7, 82, 59, 23, 38, 42, 61, 66, 63, 6, 11, 18, 32, 70, 97, 9, 49, 75, 26, 77, 27, 57, 90, 40, 3, 5, 76, 86, 87, 48, 35, 72, 88, 91, 2, 8, 37, 24, 52, 53]
9.69;7011;30650;[0, 44, 98, 96, 25, 51, 97, 54, 24, 37, 42, 22, 9, 49, 72, 15, 35, 61, 33, 2, 77, 27, 57, 78, 3, 79, 7, 82, 84, 66, 86, 65, 8, 88, 26, 92, 5, 58, 55, 59, 23, 38, 89, 18, 11, 71, 53]
9.73;7140;30758;[0, 44, 81, 97, 12, 35, 8, 88, 29, 7, 43, 55, 98, 46, 24, 69, 85, 78, 45, 77, 33, 76, 49, 75, 15, 9, 73, 13, 71, 70, 72, 68, 23, 90, 66, 63, 22, 62, 11, 16, 38, 59, 58, 54, 6, 52, 50, 19]
9.70;7035;30792;[0, 27, 96, 25, 95, 44, 81, 41, 29, 39, 91, 22, 62, 40, 3, 6, 63, 26, 19, 69, 49, 92, 97, 23, 38, 24, 66, 10, 34, 11, 71, 42, 43, 75, 15, 9, 78, 14, 80, 48, 35, 72, 88, 52, 12, 94, 4, 50]
9.73;7165;30676;[0, 15, 99, 13, 98, 52, 59, 23, 38, 89, 61, 18, 11, 10, 34, 70, 36, 92, 64, 24, 66, 63, 67, 81, 72, 1, 73, 97, 9, 43, 49, 5, 76, 77, 27, 57, 78, 3, 82, 84, 21, 6, 48, 35, 8, 88, 29, 95, 7, 4]
9.73;7019;30794;[0, 50, 13, 98, 96, 25, 95, 94, 88, 35, 87, 12, 72, 58, 82, 59, 47, 38, 89, 61, 21, 18, 11, 10, 37, 24, 66, 83, 70, 41, 23, 22, 9, 43, 49, 5, 76, 77, 27, 57, 78, 3, 6, 84, 85, 36, 34, 81, 86]
9.73;7041;30614;[0, 68, 96, 25, 95, 41, 93, 39, 91, 22, 15, 88, 35, 87, 7, 70, 97, 73, 30, 10, 34, 40, 9, 49, 5, 76, 77, 72, 57, 78, 3, 47, 79, 84, 21, 54, 6, 52, 59, 23, 38, 89, 55, 63, 11, 24, 69, 80]
9.68;7021;30782;[0, 44, 69, 66, 32, 70, 97, 9, 49, 75, 26, 18, 11, 80, 15, 65, 64, 81, 55, 63, 6, 84, 24, 37, 23, 22, 88, 35, 14, 50, 86, 76, 85, 78, 56, 57, 72, 38, 59, 58, 16, 67, 36, 89, 52, 53, 68, 54]
9.70;7036;30787;[0, 44, 98, 96, 25, 95, 94, 51, 89, 91, 22, 18, 11, 10, 63, 6, 58, 43, 67, 81, 86, 34, 70, 56, 4, 97, 9, 61, 75, 99, 69, 49, 5, 76, 85, 33, 26, 77, 72, 57, 78, 3, 79, 7, 82, 50, 66, 52, 53]
9.72;6989;30623;[0, 50, 13, 98, 96, 70, 66, 52, 9, 49, 11, 24, 81, 86, 92, 8, 93, 95, 41, 29, 57, 78, 3, 91, 63, 82, 17, 87, 14, 15, 12, 72, 88, 4, 32, 20, 22, 18, 61, 38, 59, 58, 55, 51, 53, 26, 54]
9.73;6836;30607;[0, 50, 13, 98, 96, 92, 95, 24, 75, 43, 49, 5, 88, 35, 8, 51, 39, 6, 52, 3, 91, 78, 76, 71, 9, 20, 22, 68, 23, 67, 81, 86, 65, 90, 11, 59, 97, 61, 18, 32, 38, 36, 28, 69, 44, 72]
9.72;7124;30599;[0, 44, 98, 96, 25, 95, 94, 51, 91, 22, 88, 35, 87, 12, 1, 82, 84, 80, 79, 78, 45, 77, 33, 76, 49, 75, 32, 9, 11, 71, 70, 72, 68, 23, 67, 81, 86, 14, 15, 65, 64, 61, 38, 59, 58, 54, 6, 52, 53]
9.71;7031;30663;[0, 44, 98, 96, 25, 95, 94, 51, 91, 22, 15, 35, 87, 12, 86, 76, 85, 47, 82, 84, 97, 9, 49, 75, 88, 77, 27, 57, 34, 70, 66, 21, 65, 81, 55, 63, 6, 11, 18, 61, 38, 59, 58, 36, 40, 26, 92, 53]
9.73;7172;30620;[0, 50, 13, 98, 96, 25, 95, 94, 51, 15, 88, 35, 87, 12, 1, 82, 80, 79, 78, 45, 77, 33, 76, 49, 75, 26, 71, 28, 69, 27, 68, 23, 67, 81, 66, 65, 64, 63, 11, 62, 18, 61, 38, 59, 58, 54, 6, 52, 53]
9.72;6953;30738;[0, 12, 98, 29, 95, 94, 51, 91, 22, 56, 34, 58, 88, 35, 87, 7, 82, 80, 54, 36, 57, 78, 3, 6, 52, 77, 75, 59, 23, 38, 89, 18, 11, 10, 63, 55, 81, 66, 32, 70, 97, 9, 49, 5, 96]
