duration(s);cost;bonus;route
9.30;6778;30789;[0, 50, 2, 29, 40, 76, 97, 43, 75, 85, 22, 15, 3, 71, 39, 68, 54, 6, 28, 89, 61, 21, 36, 69, 24, 95, 94, 35, 14, 80, 57, 90, 66, 26, 92, 8, 88, 4, 11, 77, 58, 55, 63, 37]
8.98;6736;30966;[0, 29, 51, 89, 77, 72, 38, 24, 75, 88, 97, 3, 91, 22, 50, 60, 15, 94, 85, 5, 37, 53, 26, 80, 43, 2, 35, 55, 63, 31, 9, 23, 6, 11, 71, 95, 52, 59, 56, 16, 67, 81, 86, 8]
9.12;6891;30782;[0, 50, 2, 77, 75, 85, 5, 26, 94, 57, 72, 38, 36, 86, 95, 52, 53, 11, 89, 8, 37, 71, 56, 34, 93, 9, 78, 87, 51, 33, 47, 82, 39, 29, 40, 3, 59, 97, 12, 84, 80, 32, 66, 63, 22]
9.30;6802;30672;[0, 24, 75, 32, 20, 89, 80, 46, 36, 69, 27, 63, 6, 40, 94, 85, 5, 70, 66, 17, 82, 84, 35, 31, 50, 86, 76, 97, 23, 9, 61, 49, 92, 53, 26, 42, 72, 88, 91, 22, 67, 81, 55, 18, 52, 59]
9.50;6890;30641;[0, 12, 95, 52, 82, 78, 34, 64, 50, 86, 11, 22, 73, 36, 69, 35, 2, 6, 40, 5, 87, 3, 91, 89, 61, 75, 85, 94, 66, 83, 15, 49, 72, 58, 7, 37, 24, 51, 27, 18, 55, 63, 26, 42, 43, 14]
9.26;6774;30601;[0, 50, 59, 23, 38, 54, 48, 17, 66, 69, 18, 55, 98, 40, 35, 2, 11, 24, 37, 97, 84, 85, 22, 9, 49, 51, 86, 34, 8, 76, 91, 94, 4, 32, 64, 81, 72, 27, 63, 6, 52, 71, 28, 80]
9.42;6897;30868;[0, 50, 92, 61, 33, 26, 80, 6, 52, 12, 7, 76, 91, 89, 97, 54, 83, 34, 75, 88, 40, 8, 22, 79, 1, 44, 72, 49, 86, 95, 38, 42, 84, 85, 78, 31, 9, 23, 17, 66, 32, 82, 58, 43, 55, 63]
9.09;6859;30906;[0, 50, 2, 17, 82, 58, 31, 79, 95, 63, 11, 60, 20, 16, 52, 6, 40, 67, 36, 75, 88, 91, 38, 59, 14, 80, 32, 94, 4, 97, 84, 77, 72, 43, 61, 22, 9, 49, 51, 27, 96, 81, 44, 69, 71]
9.07;6831;30775;[0, 49, 66, 75, 68, 98, 88, 26, 54, 8, 22, 6, 52, 61, 63, 11, 71, 95, 7, 43, 32, 3, 59, 56, 4, 44, 40, 91, 69, 38, 36, 16, 5, 14, 51, 24, 37, 82, 17, 31, 97, 92]
9.41;7006;30617;[0, 9, 73, 97, 70, 94, 66, 32, 3, 29, 95, 60, 50, 36, 28, 43, 44, 68, 12, 72, 38, 71, 75, 88, 77, 17, 82, 14, 51, 16, 67, 22, 62, 40, 76, 48, 11, 56, 69, 27, 63, 26, 52, 6, 34]
9.43;6939;30651;[0, 9, 11, 71, 59, 52, 94, 24, 49, 72, 12, 84, 85, 4, 97, 43, 63, 6, 69, 44, 87, 18, 73, 36, 28, 66, 10, 2, 91, 78, 34, 57, 92, 75, 3, 35, 31, 88, 60, 26, 77, 17, 82, 50]
9.27;6816;30786;[0, 44, 40, 3, 36, 69, 66, 94, 4, 67, 92, 75, 6, 52, 88, 10, 86, 76, 82, 8, 37, 83, 90, 71, 59, 85, 5, 70, 22, 68, 12, 95, 63, 26, 89, 33, 11, 60, 91, 78, 14, 97, 9, 46]
9.33;6897;30821;[0, 18, 43, 14, 97, 31, 91, 22, 27, 4, 32, 82, 17, 20, 95, 44, 98, 85, 2, 6, 11, 60, 67, 66, 40, 50, 48, 61, 94, 24, 75, 26, 80, 15, 35, 87, 12, 72, 49, 5, 70, 86, 34, 46, 71]
9.40;6823;30734;[0, 9, 78, 76, 41, 11, 16, 67, 22, 6, 84, 49, 63, 70, 43, 14, 97, 54, 77, 17, 34, 23, 38, 36, 57, 72, 58, 55, 81, 5, 88, 35, 20, 89, 66, 32, 93, 12, 7, 37, 71, 28, 75, 26, 92]
9.32;6930;30723;[0, 37, 83, 76, 97, 84, 85, 8, 54, 89, 22, 68, 17, 2, 14, 51, 16, 67, 47, 20, 72, 38, 77, 44, 98, 88, 66, 75, 95, 7, 43, 32, 26, 19, 69, 40, 50, 59, 11, 91, 78, 3, 18, 96]
9.46;6894;30679;[0, 12, 60, 91, 94, 35, 28, 31, 97, 84, 66, 40, 76, 86, 87, 51, 6, 11, 71, 9, 43, 55, 92, 72, 38, 67, 5, 16, 23, 22, 89, 61, 21, 65, 95, 63, 59, 52, 30, 24, 49, 46, 18, 75, 68]
9.40;6762;30621;[0, 64, 78, 11, 71, 75, 12, 63, 37, 97, 3, 24, 54, 36, 46, 80, 43, 8, 51, 86, 34, 6, 17, 20, 22, 9, 61, 49, 66, 32, 76, 77, 2, 23, 55, 81, 52, 59, 58, 31, 85, 16, 38]
9.38;6987;30711;[0, 73, 66, 37, 3, 94, 21, 18, 32, 26, 60, 50, 48, 35, 49, 11, 89, 33, 44, 40, 85, 36, 98, 41, 6, 52, 82, 70, 56, 75, 20, 10, 34, 29, 22, 27, 63, 59, 97, 9, 5, 76, 91, 80, 43, 8]
9.41;6866;30720;[0, 12, 95, 80, 26, 4, 97, 23, 49, 5, 88, 66, 83, 51, 57, 90, 40, 9, 61, 39, 6, 69, 38, 36, 46, 7, 43, 84, 21, 65, 22, 89, 77, 72, 32, 82, 59, 35, 87, 18, 55, 81, 16, 67, 78, 45, 54]
