duration(s);cost;bonus;route
0.60;1496;7025;[0, 2, 8, 19, 11, 9, 10, 1, 15, 14]
0.61;1496;7025;[0, 14, 15, 1, 10, 9, 11, 19, 8, 2]
0.61;1496;7025;[0, 14, 15, 1, 10, 9, 11, 19, 8, 2]
0.59;1496;7025;[0, 2, 8, 19, 11, 9, 10, 1, 15, 14]
0.59;1496;7025;[0, 2, 8, 19, 11, 9, 10, 1, 15, 14]
0.61;1496;7025;[0, 2, 8, 19, 11, 9, 10, 1, 15, 14]
0.59;1496;7025;[0, 14, 15, 1, 10, 9, 11, 19, 8, 2]
0.59;1496;7025;[0, 14, 15, 1, 10, 9, 11, 19, 8, 2]
0.60;1496;7025;[0, 14, 15, 1, 10, 9, 11, 19, 8, 2]
0.60;1496;7025;[0, 14, 15, 1, 10, 9, 11, 19, 8, 2]
0.61;1496;7025;[0, 2, 8, 19, 11, 9, 10, 1, 15, 14]
0.60;1496;7025;[0, 14, 15, 1, 10, 9, 11, 19, 8, 2]
0.60;1496;7025;[0, 14, 15, 1, 10, 9, 11, 19, 8, 2]
0.60;1496;7025;[0, 14, 15, 1, 10, 9, 11, 19, 8, 2]
0.60;1496;7025;[0, 2, 8, 19, 11, 9, 10, 1, 15, 14]
0.61;1496;7025;[0, 2, 8, 19, 11, 9, 10, 1, 15, 14]
0.60;1496;7025;[0, 14, 15, 1, 10, 9, 11, 19, 8, 2]
0.60;1496;7025;[0, 14, 15, 1, 10, 9, 11, 19, 8, 2]
0.61;1496;7025;[0, 2, 8, 19, 11, 9, 10, 1, 15, 14]
0.60;1496;7025;[0, 14, 15, 1, 10, 9, 11, 19, 8, 2]
0.60;1496;7025;[0, 14, 15, 1, 10, 9, 11, 19, 8, 2]
0.59;1503;7214;[0, 14, 15, 1, 10, 17, 19, 8, 5, 3]
0.59;1503;7214;[0, 14, 15, 1, 10, 17, 19, 8, 5, 3]
0.60;1496;7025;[0, 14, 15, 1, 10, 9, 11, 19, 8, 2]
0.59;1496;7025;[0, 2, 8, 19, 11, 9, 10, 1, 15, 14]
0.60;1496;7025;[0, 2, 8, 19, 11, 9, 10, 1, 15, 14]
0.59;1496;7025;[0, 14, 15, 1, 10, 9, 11, 19, 8, 2]
0.62;1496;7025;[0, 14, 15, 1, 10, 9, 11, 19, 8, 2]
0.59;1496;7025;[0, 14, 15, 1, 10, 9, 11, 19, 8, 2]
0.60;1496;7025;[0, 14, 15, 1, 10, 9, 11, 19, 8, 2]
