duration(s);cost;bonus;route
0.57;1503;7214;[0, 14, 15, 1, 10, 17, 19, 8, 5, 3]
0.57;1503;7214;[0, 14, 15, 1, 10, 17, 19, 8, 5, 3]
0.56;1503;7214;[0, 14, 15, 1, 10, 17, 19, 8, 5, 3]
0.57;1496;7025;[0, 14, 15, 1, 10, 9, 11, 19, 8, 2]
0.56;1503;7214;[0, 3, 5, 8, 19, 17, 10, 1, 15, 14]
0.56;1503;7214;[0, 3, 5, 8, 19, 17, 10, 1, 15, 14]
0.56;1496;7025;[0, 2, 8, 19, 11, 9, 10, 1, 15, 14]
0.56;1496;7025;[0, 2, 8, 19, 11, 9, 10, 1, 15, 14]
0.56;1496;7025;[0, 2, 8, 19, 11, 9, 10, 1, 15, 14]
0.56;1496;7025;[0, 2, 8, 19, 11, 9, 10, 1, 15, 14]
0.56;1496;7025;[0, 14, 15, 1, 10, 9, 11, 19, 8, 2]
0.56;1503;7214;[0, 3, 5, 8, 19, 17, 10, 1, 15, 14]
0.56;1503;7214;[0, 3, 5, 8, 19, 17, 10, 1, 15, 14]
0.57;1503;7214;[0, 14, 15, 1, 10, 17, 19, 8, 5, 3]
0.56;1503;7214;[0, 14, 15, 1, 10, 17, 19, 8, 5, 3]
0.57;1503;7214;[0, 14, 15, 1, 10, 17, 19, 8, 5, 3]
0.57;1503;7214;[0, 14, 15, 1, 10, 17, 19, 8, 5, 3]
0.56;1496;7025;[0, 14, 15, 1, 10, 9, 11, 19, 8, 2]
0.56;1503;7214;[0, 3, 5, 8, 19, 17, 10, 1, 15, 14]
0.56;1503;7214;[0, 3, 5, 8, 19, 17, 10, 1, 15, 14]
0.56;1496;7025;[0, 2, 8, 19, 11, 9, 10, 1, 15, 14]
0.56;1496;7025;[0, 2, 8, 19, 11, 9, 10, 1, 15, 14]
0.56;1503;7214;[0, 14, 15, 1, 10, 17, 19, 8, 5, 3]
0.56;1503;7214;[0, 14, 15, 1, 10, 17, 19, 8, 5, 3]
0.56;1496;7025;[0, 14, 15, 1, 10, 9, 11, 19, 8, 2]
0.57;1503;7214;[0, 3, 5, 8, 19, 17, 10, 1, 15, 14]
0.57;1503;7214;[0, 3, 5, 8, 19, 17, 10, 1, 15, 14]
0.56;1503;7214;[0, 14, 15, 1, 10, 17, 19, 8, 5, 3]
0.56;1503;7214;[0, 14, 15, 1, 10, 17, 19, 8, 5, 3]
0.56;1503;7214;[0, 14, 15, 1, 10, 17, 19, 8, 5, 3]
