duration(s);cost;bonus;route
0.67;1735;7269;[0, 18, 17, 10, 16, 15, 14, 12, 13, 19, 11, 3]
0.67;1735;7269;[0, 18, 17, 10, 16, 15, 14, 12, 13, 19, 11, 3]
0.66;1735;7269;[0, 18, 17, 10, 16, 15, 14, 12, 13, 19, 11, 3]
0.66;1735;7269;[0, 18, 17, 10, 16, 15, 14, 12, 13, 19, 11, 3]
0.66;1735;7269;[0, 18, 17, 10, 16, 15, 14, 12, 13, 19, 11, 3]
0.66;1735;7269;[0, 18, 17, 10, 16, 15, 14, 12, 13, 19, 11, 3]
0.66;1735;7269;[0, 18, 17, 10, 16, 15, 14, 12, 13, 19, 11, 3]
0.66;1735;7269;[0, 18, 17, 10, 16, 15, 14, 12, 13, 19, 11, 3]
0.66;1735;7269;[0, 18, 17, 10, 16, 15, 14, 12, 13, 19, 11, 3]
0.66;1735;7269;[0, 18, 17, 10, 16, 15, 14, 12, 13, 19, 11, 3]
0.66;1735;7269;[0, 18, 17, 10, 16, 15, 14, 12, 13, 19, 11, 3]
0.66;1735;7269;[0, 18, 17, 10, 16, 15, 14, 12, 13, 19, 11, 3]
0.66;1735;7269;[0, 18, 17, 10, 16, 15, 14, 12, 13, 19, 11, 3]
0.67;1735;7269;[0, 18, 17, 10, 16, 15, 14, 12, 13, 19, 11, 3]
0.66;1735;7269;[0, 18, 17, 10, 16, 15, 14, 12, 13, 19, 11, 3]
0.66;1735;7269;[0, 18, 17, 10, 16, 15, 14, 12, 13, 19, 11, 3]
0.66;1735;7269;[0, 18, 17, 10, 16, 15, 14, 12, 13, 19, 11, 3]
0.66;1735;7269;[0, 18, 17, 10, 16, 15, 14, 12, 13, 19, 11, 3]
0.66;1735;7269;[0, 18, 17, 10, 16, 15, 14, 12, 13, 19, 11, 3]
0.66;1735;7269;[0, 18, 17, 10, 16, 15, 14, 12, 13, 19, 11, 3]
0.66;1735;7269;[0, 18, 17, 10, 16, 15, 14, 12, 13, 19, 11, 3]
0.66;1735;7269;[0, 18, 17, 10, 16, 15, 14, 12, 13, 19, 11, 3]
0.66;1735;7269;[0, 18, 17, 10, 16, 15, 14, 12, 13, 19, 11, 3]
0.66;1735;7269;[0, 18, 17, 10, 16, 15, 14, 12, 13, 19, 11, 3]
0.66;1735;7269;[0, 18, 17, 10, 16, 15, 14, 12, 13, 19, 11, 3]
0.66;1735;7269;[0, 18, 17, 10, 16, 15, 14, 12, 13, 19, 11, 3]
0.66;1735;7269;[0, 18, 17, 10, 16, 15, 14, 12, 13, 19, 11, 3]
0.66;1735;7269;[0, 18, 17, 10, 16, 15, 14, 12, 13, 19, 11, 3]
0.66;1735;7269;[0, 18, 17, 10, 16, 15, 14, 12, 13, 19, 11, 3]
0.66;1735;7269;[0, 18, 17, 10, 16, 15, 14, 12, 13, 19, 11, 3]
