duration(s);cost;bonus;route
9.56;7661;31336;[0, 56, 81, 89, 76, 99, 4, 37, 72, 84, 86, 77, 73, 75, 83, 71, 7, 96, 64, 78, 98, 82, 66, 69, 92, 20, 79, 95, 65, 68, 60, 62, 93, 88, 58, 94, 67, 91, 90, 87, 52, 53, 61, 74, 59, 51, 80, 97, 57, 55]
9.48;7657;31753;[0, 97, 85, 20, 82, 86, 72, 84, 77, 73, 70, 76, 79, 74, 37, 67, 78, 91, 83, 65, 99, 80, 98, 66, 64, 52, 53, 88, 96, 4, 68, 81, 75, 71, 89, 90, 87, 93, 58, 59, 57, 61, 60, 54, 55, 63, 62, 51, 43, 94]
9.62;7613;31538;[0, 99, 4, 98, 21, 65, 76, 62, 77, 68, 75, 55, 52, 95, 97, 78, 63, 53, 88, 93, 94, 79, 74, 80, 26, 56, 90, 70, 87, 61, 91, 54, 89, 64, 84, 69, 72, 58, 83, 82, 66, 71, 86, 81, 20, 59, 51, 96, 73, 60]
9.61;7718;31310;[0, 97, 96, 95, 92, 78, 91, 80, 86, 20, 88, 84, 72, 89, 90, 87, 11, 51, 83, 63, 62, 76, 93, 82, 14, 79, 85, 77, 73, 69, 66, 65, 68, 81, 75, 74, 71, 94, 64, 58, 61, 60, 56, 21, 59, 57, 98, 54, 52]
9.50;7630;31477;[0, 71, 4, 68, 32, 90, 99, 80, 91, 96, 76, 81, 94, 64, 89, 84, 86, 92, 20, 72, 73, 60, 54, 77, 62, 88, 63, 93, 61, 57, 55, 75, 52, 53, 82, 95, 65, 83, 97, 66, 69, 78, 98, 79, 74, 59, 56, 58, 11]
9.58;7600;31577;[0, 53, 94, 28, 90, 87, 99, 86, 81, 89, 84, 72, 80, 97, 79, 74, 96, 4, 98, 82, 20, 65, 68, 64, 93, 52, 55, 69, 66, 56, 95, 88, 75, 77, 54, 57, 92, 32, 73, 71, 83, 91, 58, 61, 76, 62, 59, 51, 60]
9.70;7591;31255;[0, 99, 4, 98, 97, 59, 63, 93, 82, 77, 73, 92, 72, 18, 84, 88, 78, 71, 83, 20, 76, 96, 87, 70, 64, 89, 52, 53, 66, 69, 58, 68, 80, 86, 81, 23, 65, 74, 56, 90, 54, 42, 91, 57, 75, 55, 95, 79, 62, 60]
9.55;7679;31527;[0, 99, 4, 98, 97, 96, 95, 92, 20, 88, 93, 91, 90, 23, 53, 79, 78, 87, 70, 64, 84, 66, 65, 43, 82, 72, 21, 18, 73, 63, 59, 76, 56, 75, 52, 40, 74, 80, 77, 68, 83, 69, 86, 81, 60, 62, 71, 58, 61, 57]
9.50;7722;31900;[0, 42, 91, 99, 4, 80, 86, 81, 98, 97, 84, 72, 73, 89, 74, 96, 77, 75, 32, 79, 82, 83, 57, 66, 56, 21, 71, 92, 90, 87, 70, 64, 20, 94, 93, 88, 69, 65, 68, 54, 63, 55, 52, 53, 58, 61, 76, 62, 59, 51, 60]
9.50;7478;31312;[0, 99, 82, 98, 91, 73, 81, 95, 74, 93, 97, 70, 76, 45, 86, 92, 67, 78, 89, 90, 52, 53, 75, 58, 77, 71, 4, 84, 60, 54, 69, 83, 57, 61, 68, 64, 63, 80, 66, 59, 14, 79, 62, 51, 96, 5, 65, 43, 94]
