duration(s);cost;bonus;route
9.15;6823;31245;[0, 77, 35, 39, 34, 53, 6, 54, 98, 29, 60, 71, 26, 45, 28, 51, 32, 4, 68, 23, 65, 9, 63, 93, 82, 66, 25, 12, 43, 90, 40, 20, 59, 48, 11, 69, 18, 2, 33, 96, 74, 1, 56, 81]
9.23;6844;31325;[0, 3, 96, 17, 69, 61, 37, 4, 76, 45, 80, 43, 94, 40, 49, 68, 75, 2, 9, 34, 53, 92, 32, 79, 85, 35, 64, 8, 59, 14, 20, 46, 77, 93, 82, 98, 42, 31, 55, 21, 6, 54, 28, 25, 74, 12]
9.00;6699;31266;[0, 99, 25, 56, 83, 69, 29, 2, 45, 8, 51, 43, 31, 32, 41, 28, 89, 64, 93, 98, 3, 90, 34, 53, 88, 26, 68, 54, 11, 46, 23, 15, 36, 39, 9, 22, 82, 35, 96, 47, 14, 40, 74, 37]
9.26;6875;31289;[0, 11, 31, 26, 27, 51, 96, 56, 98, 82, 52, 4, 91, 66, 59, 8, 69, 6, 14, 2, 53, 61, 76, 35, 7, 37, 64, 30, 62, 17, 83, 9, 25, 23, 77, 93, 88, 79, 16, 46, 71, 20, 94, 28, 60]
9.23;6793;31550;[0, 11, 93, 82, 63, 81, 3, 45, 25, 17, 28, 54, 14, 8, 51, 40, 99, 4, 91, 16, 92, 20, 88, 32, 78, 71, 58, 18, 2, 41, 34, 59, 31, 76, 12, 43, 85, 26, 68, 23, 77, 42, 74, 22, 94]
8.94;6692;31285;[0, 11, 28, 39, 72, 61, 48, 42, 74, 17, 75, 43, 82, 55, 47, 37, 35, 53, 6, 84, 18, 25, 99, 22, 31, 20, 88, 14, 8, 66, 23, 77, 93, 29, 60, 71, 32, 62, 45, 97, 70, 76, 12, 34, 59]
9.22;6875;31426;[0, 53, 82, 35, 27, 71, 89, 76, 84, 18, 2, 39, 34, 59, 74, 37, 21, 83, 15, 60, 31, 3, 68, 81, 98, 45, 8, 10, 75, 25, 56, 33, 36, 93, 43, 99, 9, 46, 23, 44, 85, 62, 28, 96, 5]
9.27;6812;31290;[0, 14, 26, 44, 37, 4, 40, 74, 12, 81, 23, 56, 64, 29, 60, 85, 98, 9, 22, 28, 89, 76, 3, 45, 8, 93, 2, 33, 42, 11, 78, 49, 68, 6, 84, 43, 82, 35, 53, 18, 25, 5, 79, 65, 99]
9.17;6760;31268;[0, 57, 98, 82, 55, 47, 53, 83, 63, 93, 85, 3, 84, 18, 60, 48, 16, 25, 88, 49, 35, 96, 22, 62, 71, 23, 11, 34, 59, 26, 45, 69, 6, 39, 12, 52, 29, 31, 76, 56, 4, 2, 74, 37]
9.19;6861;31348;[0, 39, 55, 16, 34, 76, 62, 71, 92, 2, 12, 84, 23, 95, 49, 46, 53, 43, 52, 45, 8, 42, 85, 93, 82, 57, 18, 31, 44, 14, 20, 9, 22, 25, 68, 6, 36, 7, 37, 35, 96, 56, 66, 59, 11]
9.11;6705;31523;[0, 11, 48, 82, 3, 96, 74, 54, 14, 20, 29, 31, 76, 88, 2, 62, 28, 37, 41, 66, 86, 32, 79, 16, 63, 81, 23, 56, 27, 39, 6, 36, 30, 5, 65, 99, 34, 53, 43, 94, 70, 44, 25, 68]
9.22;6851;31386;[0, 42, 48, 81, 23, 24, 43, 94, 34, 53, 58, 20, 65, 99, 22, 41, 66, 56, 32, 62, 60, 31, 96, 17, 52, 14, 79, 68, 55, 47, 11, 51, 97, 59, 74, 39, 80, 69, 29, 90, 64, 93, 82, 57, 1]
9.03;6777;31432;[0, 18, 2, 9, 34, 53, 43, 71, 63, 93, 88, 79, 85, 98, 91, 31, 76, 99, 4, 60, 17, 72, 35, 81, 29, 37, 67, 48, 11, 10, 45, 8, 59, 14, 55, 58, 46, 62, 82, 23, 77, 54, 39, 66, 69]
8.97;6732;31431;[0, 74, 22, 56, 47, 8, 51, 26, 3, 99, 12, 40, 37, 35, 96, 62, 48, 59, 60, 85, 87, 82, 55, 64, 18, 66, 23, 53, 43, 88, 79, 16, 93, 17, 69, 6, 36, 50, 31, 32, 94, 34, 42, 11, 81]
9.02;6797;31249;[0, 60, 54, 11, 40, 8, 69, 18, 43, 41, 66, 59, 57, 23, 53, 49, 65, 15, 77, 62, 71, 63, 81, 31, 96, 85, 20, 46, 25, 44, 82, 3, 42, 94, 64, 26, 45, 28, 84, 97, 79, 95, 22, 56]
9.08;6734;31315;[0, 39, 35, 76, 9, 89, 96, 62, 71, 63, 45, 91, 43, 82, 23, 53, 31, 34, 22, 25, 27, 66, 59, 37, 24, 99, 73, 26, 44, 57, 29, 60, 11, 93, 85, 56, 90, 5, 65, 84, 69, 14, 16]
9.04;6685;31362;[0, 11, 40, 9, 46, 28, 89, 76, 19, 8, 54, 64, 6, 14, 20, 79, 26, 21, 71, 15, 25, 56, 16, 69, 41, 77, 35, 53, 43, 96, 68, 32, 62, 60, 85, 93, 82, 78, 91, 5, 65, 99, 34, 2]
9.23;6794;31273;[0, 11, 40, 63, 25, 56, 81, 60, 45, 2, 74, 6, 95, 34, 64, 21, 59, 57, 33, 4, 91, 90, 43, 31, 3, 75, 77, 93, 88, 26, 80, 12, 84, 18, 96, 5, 65, 62, 71, 7, 72, 35, 53, 79, 68]
9.23;6816;31271;[0, 11, 46, 8, 93, 37, 26, 56, 90, 17, 42, 53, 88, 2, 57, 23, 65, 9, 22, 31, 76, 73, 21, 59, 68, 32, 94, 85, 35, 96, 74, 71, 43, 82, 63, 14, 49, 18, 25, 27, 54, 64, 24, 69]
9.13;6689;31316;[0, 11, 28, 96, 25, 12, 43, 88, 79, 32, 64, 46, 68, 21, 59, 57, 35, 53, 47, 62, 71, 69, 94, 34, 81, 15, 63, 97, 29, 93, 82, 98, 45, 2, 4, 40, 8, 51, 26, 5, 85, 20, 9, 83]
