duration(s);cost;bonus;route
9.68;7304;31414;[0, 60, 88, 28, 95, 49, 12, 5, 77, 62, 8, 81, 52, 53, 46, 54, 47, 11, 40, 92, 32, 79, 20, 34, 22, 44, 25, 27, 76, 93, 82, 66, 83, 51, 65, 15, 85, 26, 80, 29, 72, 30, 14, 2, 98, 63, 84, 6]
9.62;7535;31567;[0, 11, 57, 32, 79, 6, 14, 40, 8, 80, 69, 52, 24, 78, 91, 43, 35, 13, 37, 21, 71, 63, 59, 39, 66, 3, 42, 94, 88, 67, 58, 72, 18, 2, 98, 47, 10, 74, 50, 89, 45, 19, 31, 81, 29, 22, 82, 68, 64, 93, 61]
10.05;7448;31320;[0, 56, 90, 93, 88, 49, 65, 37, 8, 69, 18, 71, 27, 9, 3, 57, 75, 52, 66, 86, 15, 42, 82, 23, 85, 47, 62, 2, 74, 1, 29, 25, 45, 39, 60, 91, 99, 61, 77, 22, 79, 95, 40, 73, 81, 55, 4, 68]
9.76;7639;31469;[0, 77, 87, 11, 28, 68, 1, 35, 53, 83, 57, 61, 37, 38, 75, 58, 18, 93, 88, 43, 22, 50, 8, 92, 67, 48, 82, 98, 2, 39, 66, 3, 36, 52, 26, 45, 91, 5, 27, 24, 74, 12, 84, 69, 97, 4, 46, 40, 71, 89, 51]
9.68;7464;31263;[0, 42, 62, 28, 34, 56, 27, 76, 93, 49, 18, 31, 38, 26, 88, 17, 46, 99, 73, 89, 51, 59, 11, 78, 25, 74, 1, 53, 44, 96, 16, 98, 36, 43, 94, 22, 82, 57, 92, 5, 70, 66, 91, 81, 41, 83, 20]
9.92;7535;31655;[0, 60, 88, 34, 96, 10, 12, 5, 94, 79, 95, 37, 46, 83, 6, 92, 99, 9, 40, 25, 27, 98, 48, 53, 69, 24, 54, 45, 71, 43, 44, 33, 64, 93, 17, 52, 1, 65, 84, 8, 81, 15, 62, 82, 35, 50, 31, 3]
9.74;7516;31950;[0, 80, 69, 7, 36, 81, 29, 55, 90, 17, 72, 89, 93, 88, 73, 15, 30, 32, 67, 52, 9, 45, 24, 47, 42, 51, 1, 56, 4, 28, 13, 31, 20, 82, 98, 63, 49, 46, 23, 53, 14, 40, 74, 59, 65, 21, 41, 3, 96, 22, 62, 5]
9.66;7426;31689;[0, 89, 87, 11, 41, 85, 56, 70, 81, 22, 62, 71, 69, 40, 74, 65, 53, 6, 68, 21, 17, 28, 51, 54, 37, 58, 29, 16, 34, 59, 99, 18, 43, 47, 76, 75, 77, 93, 52, 45, 30, 44, 5, 79, 3, 84]
9.62;7629;31511;[0, 33, 96, 17, 28, 42, 76, 19, 22, 25, 85, 61, 23, 56, 18, 60, 77, 93, 88, 26, 97, 70, 12, 27, 86, 57, 1, 51, 63, 53, 83, 69, 80, 32, 90, 48, 59, 15, 54, 68, 75, 2, 14, 79, 95, 16, 44, 11]
9.55;7365;31492;[0, 89, 20, 59, 15, 54, 14, 39, 6, 71, 27, 57, 12, 77, 16, 98, 85, 35, 70, 61, 91, 96, 74, 45, 69, 29, 93, 43, 83, 52, 24, 11, 62, 79, 87, 99, 80, 38, 26, 97, 19, 34, 53, 88, 81, 9, 40, 60]
