duration(s);cost;bonus;route
0.40;855;3457;[0, 4, 6, 7, 8, 9]
0.38;855;3457;[0, 4, 6, 7, 8, 9]
0.38;855;3457;[0, 4, 6, 7, 8, 9]
0.38;855;3457;[0, 4, 6, 7, 8, 9]
0.38;855;3457;[0, 4, 6, 7, 8, 9]
0.38;855;3457;[0, 4, 6, 7, 8, 9]
0.41;855;3457;[0, 4, 6, 7, 8, 9]
0.38;855;3457;[0, 4, 6, 7, 8, 9]
0.38;855;3457;[0, 4, 6, 7, 8, 9]
0.38;855;3457;[0, 4, 6, 7, 8, 9]
0.38;855;3457;[0, 4, 6, 7, 8, 9]
0.39;855;3457;[0, 4, 6, 7, 8, 9]
0.40;855;3457;[0, 4, 6, 7, 8, 9]
0.38;855;3457;[0, 4, 6, 7, 8, 9]
0.39;855;3457;[0, 4, 6, 7, 8, 9]
0.38;855;3457;[0, 4, 6, 7, 8, 9]
0.38;855;3457;[0, 4, 6, 7, 8, 9]
0.38;855;3457;[0, 4, 6, 7, 8, 9]
0.38;855;3457;[0, 4, 6, 7, 8, 9]
0.38;855;3457;[0, 4, 6, 7, 8, 9]
0.38;855;3457;[0, 4, 6, 7, 8, 9]
0.39;855;3457;[0, 4, 6, 7, 8, 9]
0.38;855;3457;[0, 4, 6, 7, 8, 9]
0.38;855;3457;[0, 4, 6, 7, 8, 9]
0.37;855;3457;[0, 4, 6, 7, 8, 9]
0.37;855;3457;[0, 4, 6, 7, 8, 9]
0.38;855;3457;[0, 4, 6, 7, 8, 9]
0.38;855;3457;[0, 4, 6, 7, 8, 9]
0.38;855;3457;[0, 4, 6, 7, 8, 9]
0.37;855;3457;[0, 4, 6, 7, 8, 9]
