duration(s);cost;bonus;route
0.20;810;4016;[0, 9, 7, 1, 3, 2]
0.20;810;4016;[0, 9, 7, 1, 3, 2]
0.20;810;4016;[0, 9, 7, 1, 3, 2]
0.20;855;3457;[0, 4, 6, 7, 8, 9]
0.20;855;3457;[0, 4, 6, 7, 8, 9]
0.20;855;3457;[0, 4, 6, 7, 8, 9]
0.20;855;3457;[0, 4, 6, 7, 8, 9]
0.18;806;3625;[0, 4, 1, 3, 2]
0.18;806;3625;[0, 4, 1, 3, 2]
0.19;806;3625;[0, 4, 1, 3, 2]
0.18;806;3625;[0, 4, 1, 3, 2]
0.18;806;3625;[0, 4, 1, 3, 2]
0.18;806;3625;[0, 4, 1, 3, 2]
0.19;806;3625;[0, 4, 1, 3, 2]
0.18;806;3625;[0, 4, 1, 3, 2]
0.18;806;3625;[0, 4, 1, 3, 2]
0.19;806;3625;[0, 4, 1, 3, 2]
0.18;806;3625;[0, 4, 1, 3, 2]
0.18;834;3716;[0, 1, 6, 3, 2]
0.18;834;3716;[0, 1, 6, 3, 2]
0.18;834;3716;[0, 1, 6, 3, 2]
0.18;834;3716;[0, 1, 6, 3, 2]
0.18;834;3716;[0, 1, 6, 3, 2]
0.20;854;3808;[0, 4, 6, 7, 9, 2]
0.20;854;3808;[0, 4, 6, 7, 9, 2]
0.21;854;3808;[0, 4, 6, 7, 9, 2]
0.20;854;3808;[0, 4, 6, 7, 9, 2]
0.20;854;3808;[0, 4, 6, 7, 9, 2]
0.20;852;3709;[0, 5, 7, 1, 3, 2]
0.20;852;3709;[0, 5, 7, 1, 3, 2]
