duration(s);cost;bonus;route
0.22;800;3541;[0, 4, 6, 3, 2]
0.22;800;3541;[0, 4, 6, 3, 2]
0.22;806;3625;[0, 4, 1, 3, 2]
0.22;806;3625;[0, 4, 1, 3, 2]
0.22;806;3625;[0, 4, 1, 3, 2]
0.22;806;3625;[0, 4, 1, 3, 2]
0.23;800;3541;[0, 4, 6, 3, 2]
0.22;800;3541;[0, 4, 6, 3, 2]
0.22;800;3541;[0, 4, 6, 3, 2]
0.22;800;3541;[0, 4, 6, 3, 2]
0.22;800;3541;[0, 4, 6, 3, 2]
0.22;806;3625;[0, 4, 1, 3, 2]
0.22;806;3625;[0, 4, 1, 3, 2]
0.22;806;3625;[0, 4, 1, 3, 2]
0.22;806;3625;[0, 4, 1, 3, 2]
0.22;806;3625;[0, 4, 1, 3, 2]
0.22;806;3625;[0, 4, 1, 3, 2]
0.22;806;3625;[0, 4, 1, 3, 2]
0.22;806;3625;[0, 4, 1, 3, 2]
0.22;800;3541;[0, 4, 6, 3, 2]
0.22;800;3541;[0, 4, 6, 3, 2]
0.22;800;3541;[0, 4, 6, 3, 2]
0.22;800;3541;[0, 4, 6, 3, 2]
0.22;800;3541;[0, 4, 6, 3, 2]
0.22;800;3541;[0, 4, 6, 3, 2]
0.22;800;3541;[0, 4, 6, 3, 2]
0.22;800;3541;[0, 4, 6, 3, 2]
0.22;800;3541;[0, 4, 6, 3, 2]
0.22;800;3541;[0, 4, 6, 3, 2]
0.22;800;3541;[0, 4, 6, 3, 2]
