duration(s);cost;bonus;route
0.26;800;3541;[0, 4, 6, 3, 2]
0.25;800;3541;[0, 4, 6, 3, 2]
0.26;800;3541;[0, 4, 6, 3, 2]
0.26;800;3541;[0, 4, 6, 3, 2]
0.26;800;3541;[0, 4, 6, 3, 2]
0.26;800;3541;[0, 4, 6, 3, 2]
0.26;800;3541;[0, 4, 6, 3, 2]
0.26;800;3541;[0, 4, 6, 3, 2]
0.26;800;3541;[0, 4, 6, 3, 2]
0.25;800;3541;[0, 4, 6, 3, 2]
0.25;800;3541;[0, 4, 6, 3, 2]
0.25;800;3541;[0, 4, 6, 3, 2]
0.26;800;3541;[0, 4, 6, 3, 2]
0.25;806;3625;[0, 4, 1, 3, 2]
0.25;806;3625;[0, 4, 1, 3, 2]
0.25;806;3625;[0, 4, 1, 3, 2]
0.25;806;3625;[0, 4, 1, 3, 2]
0.25;800;3541;[0, 4, 6, 3, 2]
0.26;800;3541;[0, 4, 6, 3, 2]
0.25;800;3541;[0, 4, 6, 3, 2]
0.25;800;3541;[0, 4, 6, 3, 2]
0.25;800;3541;[0, 4, 6, 3, 2]
0.26;800;3541;[0, 4, 6, 3, 2]
0.25;800;3541;[0, 4, 6, 3, 2]
0.25;800;3541;[0, 4, 6, 3, 2]
0.25;800;3541;[0, 4, 6, 3, 2]
0.25;800;3541;[0, 4, 6, 3, 2]
0.25;800;3541;[0, 4, 6, 3, 2]
0.25;800;3541;[0, 4, 6, 3, 2]
0.26;800;3541;[0, 4, 6, 3, 2]
