duration(s);cost;bonus;route
0.31;800;3541;[0, 4, 6, 3, 2]
0.31;800;3541;[0, 4, 6, 3, 2]
0.32;800;3541;[0, 4, 6, 3, 2]
0.31;800;3541;[0, 4, 6, 3, 2]
0.31;800;3541;[0, 4, 6, 3, 2]
0.31;800;3541;[0, 4, 6, 3, 2]
0.31;800;3541;[0, 4, 6, 3, 2]
0.31;800;3541;[0, 4, 6, 3, 2]
0.31;800;3541;[0, 4, 6, 3, 2]
0.31;800;3541;[0, 4, 6, 3, 2]
0.31;800;3541;[0, 4, 6, 3, 2]
0.31;800;3541;[0, 4, 6, 3, 2]
0.31;800;3541;[0, 4, 6, 3, 2]
0.31;800;3541;[0, 4, 6, 3, 2]
0.31;800;3541;[0, 4, 6, 3, 2]
0.31;800;3541;[0, 4, 6, 3, 2]
0.31;800;3541;[0, 4, 6, 3, 2]
0.31;800;3541;[0, 4, 6, 3, 2]
0.31;800;3541;[0, 4, 6, 3, 2]
0.31;800;3541;[0, 4, 6, 3, 2]
0.32;800;3541;[0, 4, 6, 3, 2]
0.31;800;3541;[0, 4, 6, 3, 2]
0.31;800;3541;[0, 4, 6, 3, 2]
0.31;800;3541;[0, 4, 6, 3, 2]
0.31;800;3541;[0, 4, 6, 3, 2]
0.31;800;3541;[0, 4, 6, 3, 2]
0.31;800;3541;[0, 4, 6, 3, 2]
0.32;800;3541;[0, 4, 6, 3, 2]
0.31;800;3541;[0, 4, 6, 3, 2]
0.31;800;3541;[0, 4, 6, 3, 2]
