duration(s);cost;bonus;route
2.54;3320;15783;[0, 20, 24, 40, 3, 39, 9, 38, 6, 29, 22, 12, 34, 21, 27, 30, 35, 41, 47, 15, 25, 32]
2.64;3346;15691;[0, 23, 20, 44, 29, 43, 35, 42, 40, 3, 24, 9, 38, 6, 49, 34, 27, 13, 15, 33, 31, 21]
2.60;3294;15688;[0, 47, 33, 24, 10, 44, 18, 40, 3, 38, 6, 29, 49, 34, 35, 30, 27, 13, 15, 25, 32]
2.59;3350;15688;[0, 23, 40, 3, 39, 9, 38, 6, 29, 22, 12, 14, 33, 47, 15, 30, 35, 27, 13, 4, 25, 32]
2.61;3287;15562;[0, 20, 13, 9, 44, 18, 40, 3, 38, 6, 29, 49, 34, 35, 27, 19, 33, 24, 15, 25, 4, 31]
2.63;3303;15625;[0, 20, 44, 29, 49, 40, 18, 12, 3, 38, 6, 34, 21, 27, 13, 15, 25, 4, 31, 32, 47, 33]
2.60;3325;15583;[0, 31, 6, 49, 23, 40, 3, 39, 9, 38, 29, 22, 34, 21, 42, 25, 15, 30, 35, 27, 19, 32]
2.60;3345;15816;[0, 31, 15, 25, 21, 19, 27, 30, 35, 38, 29, 22, 12, 3, 44, 18, 24, 9, 49, 34, 41, 32]
2.60;3327;15727;[0, 44, 18, 24, 40, 3, 39, 9, 38, 6, 29, 22, 34, 21, 31, 30, 35, 27, 13, 15, 25, 32]
2.55;3259;15535;[0, 42, 40, 18, 12, 3, 38, 6, 23, 29, 49, 9, 35, 33, 19, 27, 13, 15, 25, 4, 31]
2.56;3306;15583;[0, 31, 21, 19, 27, 30, 32, 47, 15, 45, 35, 18, 12, 23, 29, 49, 6, 3, 24, 9, 13]
2.60;3367;15606;[0, 31, 6, 49, 23, 40, 3, 39, 9, 13, 15, 25, 32, 47, 30, 27, 34, 35, 41, 38, 29, 22]
2.60;3315;15740;[0, 6, 49, 23, 40, 3, 39, 25, 15, 31, 21, 19, 29, 32, 44, 18, 35, 30, 24, 9, 38]
2.60;3309;15586;[0, 47, 15, 45, 20, 44, 18, 24, 40, 3, 39, 9, 38, 6, 29, 32, 36, 2, 35, 27, 19, 21]
2.61;3325;15583;[0, 31, 6, 49, 23, 40, 3, 39, 9, 38, 29, 22, 34, 21, 42, 25, 15, 30, 35, 27, 19, 32]
2.58;3359;15661;[0, 20, 24, 40, 3, 39, 9, 44, 18, 35, 38, 6, 29, 36, 22, 34, 21, 27, 13, 15, 25, 32]
2.56;3330;15716;[0, 23, 20, 44, 18, 35, 42, 40, 29, 32, 47, 33, 3, 39, 9, 38, 6, 34, 27, 13, 15, 31]
2.66;3301;15661;[0, 6, 3, 38, 29, 40, 18, 24, 10, 41, 21, 30, 35, 22, 12, 9, 27, 13, 15, 25, 32]
2.58;3290;15573;[0, 6, 49, 40, 3, 39, 9, 38, 29, 25, 15, 47, 33, 24, 10, 19, 32, 30, 35, 27, 21]
2.59;3306;15597;[0, 20, 44, 29, 25, 18, 35, 42, 40, 3, 39, 9, 38, 6, 34, 36, 27, 13, 15, 14, 33, 31, 21]
2.56;3293;15607;[0, 47, 15, 30, 44, 18, 40, 3, 39, 9, 38, 6, 29, 32, 33, 24, 12, 20, 27, 19, 21]
2.55;3247;15569;[0, 20, 38, 29, 49, 23, 18, 24, 9, 27, 30, 35, 22, 37, 39, 6, 3, 13, 15, 25, 32, 33]
2.59;3343;15574;[0, 20, 44, 18, 24, 40, 3, 38, 6, 34, 21, 14, 33, 19, 27, 13, 29, 25, 15, 30, 4, 31, 32]
2.58;3270;15646;[0, 6, 29, 49, 23, 45, 38, 44, 12, 3, 24, 40, 18, 35, 33, 19, 27, 13, 9, 32]
2.55;3336;15576;[0, 6, 49, 3, 13, 9, 2, 35, 42, 40, 29, 32, 44, 47, 15, 25, 26, 27, 30, 24, 12, 48]
2.54;3283;15617;[0, 6, 49, 23, 40, 15, 31, 21, 19, 27, 39, 3, 35, 38, 29, 22, 12, 9, 44, 18, 32]
2.55;3296;15798;[0, 20, 27, 30, 21, 19, 32, 39, 6, 3, 44, 18, 24, 40, 41, 12, 23, 9, 38, 29, 49]
2.54;3299;15623;[0, 44, 29, 49, 23, 18, 35, 30, 24, 40, 6, 3, 27, 13, 9, 38, 28, 21, 31, 15, 45]
2.56;3323;15613;[0, 6, 49, 23, 18, 24, 31, 21, 30, 35, 22, 12, 9, 38, 29, 27, 39, 25, 40, 41, 32]
2.56;3306;15638;[0, 20, 38, 9, 27, 39, 6, 3, 24, 40, 18, 35, 44, 45, 49, 34, 21, 33, 23, 29, 32]
