duration(s);cost;bonus;route
2.80;3608;15572;[0, 20, 44, 18, 40, 3, 39, 9, 38, 6, 37, 35, 22, 34, 21, 33, 31, 32, 36, 27, 15, 30, 48, 17]
2.78;3608;15572;[0, 20, 44, 18, 40, 3, 39, 9, 38, 6, 37, 35, 22, 34, 21, 33, 31, 32, 36, 27, 15, 30, 48, 17]
2.81;3608;15572;[0, 20, 44, 18, 40, 3, 39, 9, 38, 6, 37, 35, 22, 34, 21, 33, 31, 32, 36, 27, 15, 30, 48, 17]
2.85;3608;15572;[0, 20, 44, 18, 40, 3, 39, 9, 38, 6, 37, 35, 22, 34, 21, 33, 31, 32, 36, 27, 15, 30, 48, 17]
2.84;3608;15572;[0, 20, 44, 18, 40, 3, 39, 9, 38, 6, 37, 35, 22, 34, 21, 33, 31, 32, 36, 27, 15, 30, 48, 17]
2.85;3608;15572;[0, 20, 44, 18, 40, 3, 39, 9, 38, 6, 37, 35, 22, 34, 21, 33, 31, 32, 36, 27, 15, 30, 48, 17]
2.84;3608;15572;[0, 20, 44, 18, 40, 3, 39, 9, 38, 6, 37, 35, 22, 34, 21, 33, 31, 32, 36, 27, 15, 30, 48, 17]
2.85;3608;15572;[0, 20, 44, 18, 40, 3, 39, 9, 38, 6, 37, 35, 22, 34, 21, 33, 31, 32, 36, 27, 15, 30, 48, 17]
2.81;3608;15572;[0, 20, 44, 18, 40, 3, 39, 9, 38, 6, 37, 35, 22, 34, 21, 33, 31, 32, 36, 27, 15, 30, 48, 17]
2.83;3608;15572;[0, 20, 44, 18, 40, 3, 39, 9, 38, 6, 37, 35, 22, 34, 21, 33, 31, 32, 36, 27, 15, 30, 48, 17]
2.81;3608;15572;[0, 20, 44, 18, 40, 3, 39, 9, 38, 6, 37, 35, 22, 34, 21, 33, 31, 32, 36, 27, 15, 30, 48, 17]
2.83;3608;15572;[0, 20, 44, 18, 40, 3, 39, 9, 38, 6, 37, 35, 22, 34, 21, 33, 31, 32, 36, 27, 15, 30, 48, 17]
2.79;3608;15572;[0, 20, 44, 18, 40, 3, 39, 9, 38, 6, 37, 35, 22, 34, 21, 33, 31, 32, 36, 27, 15, 30, 48, 17]
2.77;3608;15572;[0, 20, 44, 18, 40, 3, 39, 9, 38, 6, 37, 35, 22, 34, 21, 33, 31, 32, 36, 27, 15, 30, 48, 17]
2.78;3608;15572;[0, 20, 44, 18, 40, 3, 39, 9, 38, 6, 37, 35, 22, 34, 21, 33, 31, 32, 36, 27, 15, 30, 48, 17]
2.82;3608;15572;[0, 20, 44, 18, 40, 3, 39, 9, 38, 6, 37, 35, 22, 34, 21, 33, 31, 32, 36, 27, 15, 30, 48, 17]
2.81;3608;15572;[0, 20, 44, 18, 40, 3, 39, 9, 38, 6, 37, 35, 22, 34, 21, 33, 31, 32, 36, 27, 15, 30, 48, 17]
2.77;3608;15572;[0, 20, 44, 18, 40, 3, 39, 9, 38, 6, 37, 35, 22, 34, 21, 33, 31, 32, 36, 27, 15, 30, 48, 17]
2.82;3608;15572;[0, 20, 44, 18, 40, 3, 39, 9, 38, 6, 37, 35, 22, 34, 21, 33, 31, 32, 36, 27, 15, 30, 48, 17]
2.80;3608;15572;[0, 20, 44, 18, 40, 3, 39, 9, 38, 6, 37, 35, 22, 34, 21, 33, 31, 32, 36, 27, 15, 30, 48, 17]
2.80;3608;15572;[0, 20, 44, 18, 40, 3, 39, 9, 38, 6, 37, 35, 22, 34, 21, 33, 31, 32, 36, 27, 15, 30, 48, 17]
2.92;3608;15572;[0, 20, 44, 18, 40, 3, 39, 9, 38, 6, 37, 35, 22, 34, 21, 33, 31, 32, 36, 27, 15, 30, 48, 17]
3.03;3608;15572;[0, 20, 44, 18, 40, 3, 39, 9, 38, 6, 37, 35, 22, 34, 21, 33, 31, 32, 36, 27, 15, 30, 48, 17]
2.88;3608;15572;[0, 20, 44, 18, 40, 3, 39, 9, 38, 6, 37, 35, 22, 34, 21, 33, 31, 32, 36, 27, 15, 30, 48, 17]
2.85;3608;15572;[0, 20, 44, 18, 40, 3, 39, 9, 38, 6, 37, 35, 22, 34, 21, 33, 31, 32, 36, 27, 15, 30, 48, 17]
2.79;3608;15572;[0, 20, 44, 18, 40, 3, 39, 9, 38, 6, 37, 35, 22, 34, 21, 33, 31, 32, 36, 27, 15, 30, 48, 17]
2.81;3608;15572;[0, 20, 44, 18, 40, 3, 39, 9, 38, 6, 37, 35, 22, 34, 21, 33, 31, 32, 36, 27, 15, 30, 48, 17]
2.83;3608;15572;[0, 20, 44, 18, 40, 3, 39, 9, 38, 6, 37, 35, 22, 34, 21, 33, 31, 32, 36, 27, 15, 30, 48, 17]
2.87;3608;15572;[0, 20, 44, 18, 40, 3, 39, 9, 38, 6, 37, 35, 22, 34, 21, 33, 31, 32, 36, 27, 15, 30, 48, 17]
2.80;3608;15572;[0, 20, 44, 18, 40, 3, 39, 9, 38, 6, 37, 35, 22, 34, 21, 33, 31, 32, 36, 27, 15, 30, 48, 17]
