duration(s);cost;bonus;route
2.39;3993;15878;[0, 31, 40, 37, 30, 44, 41, 32, 47, 46, 48, 28, 45, 49, 29, 42, 25, 26, 27, 34, 36, 43, 35, 38, 39, 33]
2.38;3993;15878;[0, 31, 40, 37, 30, 44, 41, 32, 47, 46, 48, 28, 45, 49, 29, 42, 25, 26, 27, 34, 36, 43, 35, 38, 39, 33]
2.39;3993;15878;[0, 31, 40, 37, 30, 44, 41, 32, 47, 46, 48, 28, 45, 49, 29, 42, 25, 26, 27, 34, 36, 43, 35, 38, 39, 33]
2.40;3993;15878;[0, 31, 40, 37, 30, 44, 41, 32, 47, 46, 48, 28, 45, 49, 29, 42, 25, 26, 27, 34, 36, 43, 35, 38, 39, 33]
2.38;3993;15878;[0, 31, 40, 37, 30, 44, 41, 32, 47, 46, 48, 28, 45, 49, 29, 42, 25, 26, 27, 34, 36, 43, 35, 38, 39, 33]
2.39;3993;15878;[0, 31, 40, 37, 30, 44, 41, 32, 47, 46, 48, 28, 45, 49, 29, 42, 25, 26, 27, 34, 36, 43, 35, 38, 39, 33]
2.41;3993;15878;[0, 31, 40, 37, 30, 44, 41, 32, 47, 46, 48, 28, 45, 49, 29, 42, 25, 26, 27, 34, 36, 43, 35, 38, 39, 33]
2.40;3993;15878;[0, 31, 40, 37, 30, 44, 41, 32, 47, 46, 48, 28, 45, 49, 29, 42, 25, 26, 27, 34, 36, 43, 35, 38, 39, 33]
2.46;3993;15878;[0, 31, 40, 37, 30, 44, 41, 32, 47, 46, 48, 28, 45, 49, 29, 42, 25, 26, 27, 34, 36, 43, 35, 38, 39, 33]
2.45;3993;15878;[0, 31, 40, 37, 30, 44, 41, 32, 47, 46, 48, 28, 45, 49, 29, 42, 25, 26, 27, 34, 36, 43, 35, 38, 39, 33]
2.43;3993;15878;[0, 31, 40, 37, 30, 44, 41, 32, 47, 46, 48, 28, 45, 49, 29, 42, 25, 26, 27, 34, 36, 43, 35, 38, 39, 33]
2.40;3993;15878;[0, 31, 40, 37, 30, 44, 41, 32, 47, 46, 48, 28, 45, 49, 29, 42, 25, 26, 27, 34, 36, 43, 35, 38, 39, 33]
2.46;3993;15878;[0, 31, 40, 37, 30, 44, 41, 32, 47, 46, 48, 28, 45, 49, 29, 42, 25, 26, 27, 34, 36, 43, 35, 38, 39, 33]
2.42;3993;15878;[0, 31, 40, 37, 30, 44, 41, 32, 47, 46, 48, 28, 45, 49, 29, 42, 25, 26, 27, 34, 36, 43, 35, 38, 39, 33]
2.44;3993;15878;[0, 31, 40, 37, 30, 44, 41, 32, 47, 46, 48, 28, 45, 49, 29, 42, 25, 26, 27, 34, 36, 43, 35, 38, 39, 33]
2.40;3993;15878;[0, 31, 40, 37, 30, 44, 41, 32, 47, 46, 48, 28, 45, 49, 29, 42, 25, 26, 27, 34, 36, 43, 35, 38, 39, 33]
2.42;3993;15878;[0, 31, 40, 37, 30, 44, 41, 32, 47, 46, 48, 28, 45, 49, 29, 42, 25, 26, 27, 34, 36, 43, 35, 38, 39, 33]
2.42;3993;15878;[0, 31, 40, 37, 30, 44, 41, 32, 47, 46, 48, 28, 45, 49, 29, 42, 25, 26, 27, 34, 36, 43, 35, 38, 39, 33]
2.40;3993;15878;[0, 31, 40, 37, 30, 44, 41, 32, 47, 46, 48, 28, 45, 49, 29, 42, 25, 26, 27, 34, 36, 43, 35, 38, 39, 33]
2.44;3993;15878;[0, 31, 40, 37, 30, 44, 41, 32, 47, 46, 48, 28, 45, 49, 29, 42, 25, 26, 27, 34, 36, 43, 35, 38, 39, 33]
2.40;3993;15878;[0, 31, 40, 37, 30, 44, 41, 32, 47, 46, 48, 28, 45, 49, 29, 42, 25, 26, 27, 34, 36, 43, 35, 38, 39, 33]
2.43;3993;15878;[0, 31, 40, 37, 30, 44, 41, 32, 47, 46, 48, 28, 45, 49, 29, 42, 25, 26, 27, 34, 36, 43, 35, 38, 39, 33]
2.43;3993;15878;[0, 31, 40, 37, 30, 44, 41, 32, 47, 46, 48, 28, 45, 49, 29, 42, 25, 26, 27, 34, 36, 43, 35, 38, 39, 33]
2.40;3993;15878;[0, 31, 40, 37, 30, 44, 41, 32, 47, 46, 48, 28, 45, 49, 29, 42, 25, 26, 27, 34, 36, 43, 35, 38, 39, 33]
2.41;3993;15878;[0, 31, 40, 37, 30, 44, 41, 32, 47, 46, 48, 28, 45, 49, 29, 42, 25, 26, 27, 34, 36, 43, 35, 38, 39, 33]
2.42;3993;15878;[0, 31, 40, 37, 30, 44, 41, 32, 47, 46, 48, 28, 45, 49, 29, 42, 25, 26, 27, 34, 36, 43, 35, 38, 39, 33]
2.45;3993;15878;[0, 31, 40, 37, 30, 44, 41, 32, 47, 46, 48, 28, 45, 49, 29, 42, 25, 26, 27, 34, 36, 43, 35, 38, 39, 33]
2.44;3993;15878;[0, 31, 40, 37, 30, 44, 41, 32, 47, 46, 48, 28, 45, 49, 29, 42, 25, 26, 27, 34, 36, 43, 35, 38, 39, 33]
2.41;3993;15878;[0, 31, 40, 37, 30, 44, 41, 32, 47, 46, 48, 28, 45, 49, 29, 42, 25, 26, 27, 34, 36, 43, 35, 38, 39, 33]
2.43;3993;15878;[0, 31, 40, 37, 30, 44, 41, 32, 47, 46, 48, 28, 45, 49, 29, 42, 25, 26, 27, 34, 36, 43, 35, 38, 39, 33]
