duration(s);cost;bonus;route
9.22;6990;31320;[0, 80, 61, 85, 90, 2, 76, 62, 65, 83, 70, 68, 81, 84, 75, 79, 99, 52, 71, 72, 97, 58, 55, 69, 98, 42, 86, 91, 78, 88, 66, 57, 92, 95, 87, 53, 56, 64, 67, 60, 73, 54, 89, 94, 74, 82, 63, 93, 59]
9.22;6927;31318;[0, 54, 84, 80, 72, 71, 52, 59, 93, 63, 87, 95, 92, 57, 69, 86, 73, 97, 42, 98, 64, 67, 60, 90, 96, 85, 61, 91, 77, 58, 55, 75, 99, 79, 88, 66, 83, 65, 62, 82, 74, 94, 70, 89, 35, 68, 81, 56, 53]
9.24;7020;31277;[0, 93, 63, 82, 74, 94, 98, 69, 55, 58, 77, 86, 91, 61, 80, 57, 92, 95, 56, 64, 67, 53, 87, 68, 70, 52, 76, 66, 88, 79, 99, 75, 43, 81, 84, 83, 65, 62, 71, 72, 97, 42, 54, 73, 60, 96, 85, 90, 59]
9.23;6936;31327;[0, 54, 95, 87, 85, 61, 80, 65, 62, 71, 72, 92, 57, 69, 86, 91, 22, 98, 42, 97, 88, 79, 93, 59, 52, 70, 68, 81, 89, 94, 74, 82, 63, 55, 58, 83, 73, 53, 78, 64, 67, 60, 96, 75, 99, 66, 90, 20]
9.23;6990;31344;[0, 53, 87, 68, 81, 95, 92, 57, 80, 61, 91, 78, 7, 66, 88, 79, 99, 74, 94, 89, 56, 64, 98, 42, 97, 65, 62, 82, 63, 93, 59, 52, 70, 83, 58, 55, 69, 86, 77, 71, 72, 75, 96, 85, 90, 60, 67, 73, 54]
9.21;6914;31327;[0, 74, 94, 89, 81, 68, 70, 52, 59, 93, 79, 75, 99, 66, 90, 20, 60, 67, 64, 78, 88, 97, 42, 98, 22, 91, 86, 69, 57, 92, 72, 71, 62, 96, 82, 63, 55, 58, 83, 65, 80, 61, 85, 87, 95, 54, 73, 53]
9.23;7020;31277;[0, 93, 63, 82, 74, 94, 98, 69, 55, 58, 77, 86, 91, 61, 80, 57, 92, 95, 56, 64, 67, 53, 87, 68, 70, 52, 76, 66, 88, 79, 99, 75, 43, 81, 84, 83, 65, 62, 71, 72, 97, 42, 54, 73, 60, 96, 85, 90, 59]
9.23;6960;31479;[0, 93, 59, 52, 71, 72, 86, 77, 58, 55, 60, 67, 64, 78, 91, 61, 80, 90, 85, 96, 75, 79, 99, 74, 94, 89, 70, 83, 65, 62, 82, 63, 87, 68, 81, 38, 25, 57, 92, 95, 54, 73, 97, 88, 42, 98, 69, 56, 53]
9.24;7020;31277;[0, 93, 63, 82, 74, 94, 98, 69, 55, 58, 77, 86, 91, 61, 80, 57, 92, 95, 56, 64, 67, 53, 87, 68, 70, 52, 76, 66, 88, 79, 99, 75, 43, 81, 84, 83, 65, 62, 71, 72, 97, 42, 54, 73, 60, 96, 85, 90, 59]
9.23;7034;31271;[0, 59, 52, 71, 72, 92, 57, 69, 86, 76, 66, 88, 49, 68, 81, 56, 95, 87, 53, 78, 64, 98, 42, 97, 58, 55, 63, 93, 79, 75, 99, 74, 94, 89, 70, 83, 65, 62, 96, 85, 40, 77, 91, 61, 80, 90, 67, 60, 73, 54]
9.23;7016;31319;[0, 53, 56, 69, 55, 58, 77, 91, 86, 73, 97, 42, 98, 94, 74, 99, 82, 59, 52, 13, 63, 70, 83, 65, 80, 61, 85, 90, 96, 62, 71, 72, 92, 57, 66, 88, 78, 64, 67, 60, 84, 81, 68, 87, 95, 54, 75, 79, 93]
9.26;6944;31327;[0, 59, 52, 70, 68, 81, 89, 94, 74, 82, 63, 55, 58, 83, 65, 80, 61, 85, 87, 95, 54, 73, 53, 62, 71, 72, 92, 57, 69, 86, 91, 22, 98, 42, 97, 88, 79, 93, 78, 64, 67, 60, 96, 75, 99, 66, 90, 20]
9.23;7046;31444;[0, 59, 10, 82, 74, 94, 83, 65, 80, 57, 92, 72, 71, 62, 70, 63, 55, 75, 96, 85, 90, 67, 60, 73, 54, 95, 87, 53, 56, 64, 84, 81, 68, 86, 69, 98, 42, 97, 58, 77, 91, 78, 88, 66, 76, 52, 99, 79, 93]
9.22;7008;31395;[0, 59, 52, 76, 66, 88, 78, 91, 86, 69, 98, 42, 97, 72, 71, 58, 56, 64, 84, 81, 68, 61, 80, 57, 92, 10, 82, 74, 94, 83, 65, 62, 70, 63, 55, 75, 96, 85, 90, 67, 60, 73, 54, 95, 87, 53, 99, 79, 93]
9.23;6971;31367;[0, 54, 73, 97, 42, 98, 64, 56, 53, 87, 86, 77, 58, 55, 69, 65, 83, 70, 89, 94, 74, 99, 79, 88, 66, 90, 60, 84, 85, 96, 62, 82, 63, 93, 59, 52, 71, 72, 80, 61, 91, 78, 7, 75, 68, 81, 95, 92, 57]
9.24;7040;31386;[0, 59, 93, 63, 70, 52, 71, 62, 82, 74, 94, 89, 56, 64, 78, 91, 61, 85, 96, 90, 80, 72, 92, 57, 69, 65, 83, 66, 76, 86, 77, 58, 55, 60, 67, 53, 99, 75, 79, 88, 16, 98, 42, 97, 84, 81, 68, 87, 95, 54]
9.22;7037;31243;[0, 80, 61, 68, 81, 56, 84, 54, 73, 86, 77, 58, 97, 51, 91, 78, 88, 66, 83, 65, 62, 96, 85, 90, 60, 67, 64, 98, 42, 71, 72, 75, 55, 69, 57, 92, 95, 87, 53, 99, 79, 93, 63, 82, 74, 94, 89, 70, 52, 59]
9.23;6944;31327;[0, 59, 52, 70, 68, 81, 89, 94, 74, 82, 63, 55, 58, 83, 65, 80, 61, 85, 87, 95, 54, 73, 53, 62, 71, 72, 92, 57, 69, 86, 91, 22, 98, 42, 97, 88, 79, 93, 78, 64, 67, 60, 96, 75, 99, 66, 90, 20]
9.22;6999;31327;[0, 59, 52, 70, 68, 81, 84, 64, 56, 53, 87, 95, 54, 73, 60, 67, 90, 85, 96, 75, 55, 10, 82, 74, 94, 83, 65, 62, 76, 86, 69, 98, 42, 97, 61, 80, 57, 92, 72, 71, 58, 77, 91, 78, 88, 66, 99, 79, 93]
9.24;6942;31402;[0, 53, 99, 66, 22, 98, 42, 97, 88, 79, 93, 63, 55, 58, 77, 86, 69, 57, 92, 72, 75, 96, 85, 87, 95, 54, 73, 60, 90, 80, 61, 91, 78, 64, 84, 81, 68, 70, 89, 94, 74, 82, 62, 65, 83, 71, 52, 59, 17]
