duration(s);cost;bonus;route
9.36;6964;31262;[0, 80, 84, 53, 87, 85, 90, 60, 35, 6, 2, 76, 62, 65, 17, 38, 52, 1, 61, 22, 29, 66, 99, 75, 72, 71, 42, 98, 63, 70, 89, 3, 97, 88, 79, 28, 19, 69, 64, 78, 33, 77, 58, 55, 92, 30, 93, 59]
9.36;6879;31383;[0, 80, 84, 81, 38, 13, 92, 30, 64, 6, 35, 75, 72, 71, 62, 65, 2, 90, 60, 42, 98, 22, 44, 29, 66, 33, 89, 69, 19, 79, 99, 59, 93, 63, 87, 85, 61, 1, 52, 70, 15, 88, 3, 97, 58, 55, 17]
9.34;6879;31383;[0, 80, 84, 81, 38, 13, 92, 30, 64, 6, 35, 75, 72, 71, 62, 65, 2, 90, 60, 42, 98, 22, 44, 29, 66, 33, 89, 69, 19, 79, 99, 59, 93, 63, 87, 85, 61, 1, 52, 70, 15, 88, 3, 97, 58, 55, 17]
9.36;6985;31543;[0, 6, 35, 60, 84, 80, 76, 2, 65, 62, 71, 72, 92, 55, 69, 19, 98, 42, 97, 88, 15, 63, 70, 89, 3, 29, 66, 33, 78, 64, 30, 93, 59, 17, 52, 38, 22, 61, 1, 77, 58, 99, 75, 79, 28, 90, 85, 87, 53]
9.35;6879;31383;[0, 80, 84, 81, 38, 13, 92, 30, 64, 6, 35, 75, 72, 71, 62, 65, 2, 90, 60, 42, 98, 22, 44, 29, 66, 33, 89, 69, 19, 79, 99, 59, 93, 63, 87, 85, 61, 1, 52, 70, 15, 88, 3, 97, 58, 55, 17]
9.35;6879;31383;[0, 80, 84, 81, 38, 13, 92, 30, 64, 6, 35, 75, 72, 71, 62, 65, 2, 90, 60, 42, 98, 22, 44, 29, 66, 33, 89, 69, 19, 79, 99, 59, 93, 63, 87, 85, 61, 1, 52, 70, 15, 88, 3, 97, 58, 55, 17]
9.37;6964;31262;[0, 80, 84, 53, 87, 85, 90, 60, 35, 6, 2, 76, 62, 65, 17, 38, 52, 1, 61, 22, 29, 66, 99, 75, 72, 71, 42, 98, 63, 70, 89, 3, 97, 88, 79, 28, 19, 69, 64, 78, 33, 77, 58, 55, 92, 30, 93, 59]
9.36;6879;31383;[0, 80, 84, 81, 38, 13, 92, 30, 64, 6, 35, 75, 72, 71, 62, 65, 2, 90, 60, 42, 98, 22, 44, 29, 66, 33, 89, 69, 19, 79, 99, 59, 93, 63, 87, 85, 61, 1, 52, 70, 15, 88, 3, 97, 58, 55, 17]
9.35;6964;31262;[0, 80, 84, 53, 87, 85, 90, 60, 35, 6, 2, 76, 62, 65, 17, 38, 52, 1, 61, 22, 29, 66, 99, 75, 72, 71, 42, 98, 63, 70, 89, 3, 97, 88, 79, 28, 19, 69, 64, 78, 33, 77, 58, 55, 92, 30, 93, 59]
9.37;6879;31383;[0, 80, 84, 81, 38, 13, 92, 30, 64, 6, 35, 75, 72, 71, 62, 65, 2, 90, 60, 42, 98, 22, 44, 29, 66, 33, 89, 69, 19, 79, 99, 59, 93, 63, 87, 85, 61, 1, 52, 70, 15, 88, 3, 97, 58, 55, 17]
9.35;6879;31383;[0, 80, 84, 81, 38, 13, 92, 30, 64, 6, 35, 75, 72, 71, 62, 65, 2, 90, 60, 42, 98, 22, 44, 29, 66, 33, 89, 69, 19, 79, 99, 59, 93, 63, 87, 85, 61, 1, 52, 70, 15, 88, 3, 97, 58, 55, 17]
9.35;6879;31383;[0, 80, 84, 81, 38, 13, 92, 30, 64, 6, 35, 75, 72, 71, 62, 65, 2, 90, 60, 42, 98, 22, 44, 29, 66, 33, 89, 69, 19, 79, 99, 59, 93, 63, 87, 85, 61, 1, 52, 70, 15, 88, 3, 97, 58, 55, 17]
9.36;6879;31383;[0, 80, 84, 81, 38, 13, 92, 30, 64, 6, 35, 75, 72, 71, 62, 65, 2, 90, 60, 42, 98, 22, 44, 29, 66, 33, 89, 69, 19, 79, 99, 59, 93, 63, 87, 85, 61, 1, 52, 70, 15, 88, 3, 97, 58, 55, 17]
9.38;6879;31383;[0, 80, 84, 81, 38, 13, 92, 30, 64, 6, 35, 75, 72, 71, 62, 65, 2, 90, 60, 42, 98, 22, 44, 29, 66, 33, 89, 69, 19, 79, 99, 59, 93, 63, 87, 85, 61, 1, 52, 70, 15, 88, 3, 97, 58, 55, 17]
9.35;6964;31262;[0, 80, 84, 53, 87, 85, 90, 60, 35, 6, 2, 76, 62, 65, 17, 38, 52, 1, 61, 22, 29, 66, 99, 75, 72, 71, 42, 98, 63, 70, 89, 3, 97, 88, 79, 28, 19, 69, 64, 78, 33, 77, 58, 55, 92, 30, 93, 59]
9.36;6879;31383;[0, 80, 84, 81, 38, 13, 92, 30, 64, 6, 35, 75, 72, 71, 62, 65, 2, 90, 60, 42, 98, 22, 44, 29, 66, 33, 89, 69, 19, 79, 99, 59, 93, 63, 87, 85, 61, 1, 52, 70, 15, 88, 3, 97, 58, 55, 17]
9.37;6879;31383;[0, 80, 84, 81, 38, 13, 92, 30, 64, 6, 35, 75, 72, 71, 62, 65, 2, 90, 60, 42, 98, 22, 44, 29, 66, 33, 89, 69, 19, 79, 99, 59, 93, 63, 87, 85, 61, 1, 52, 70, 15, 88, 3, 97, 58, 55, 17]
9.36;6879;31383;[0, 80, 84, 81, 38, 13, 92, 30, 64, 6, 35, 75, 72, 71, 62, 65, 2, 90, 60, 42, 98, 22, 44, 29, 66, 33, 89, 69, 19, 79, 99, 59, 93, 63, 87, 85, 61, 1, 52, 70, 15, 88, 3, 97, 58, 55, 17]
9.38;6879;31383;[0, 80, 84, 81, 38, 13, 92, 30, 64, 6, 35, 75, 72, 71, 62, 65, 2, 90, 60, 42, 98, 22, 44, 29, 66, 33, 89, 69, 19, 79, 99, 59, 93, 63, 87, 85, 61, 1, 52, 70, 15, 88, 3, 97, 58, 55, 17]
9.35;6879;31383;[0, 80, 84, 81, 38, 13, 92, 30, 64, 6, 35, 75, 72, 71, 62, 65, 2, 90, 60, 42, 98, 22, 44, 29, 66, 33, 89, 69, 19, 79, 99, 59, 93, 63, 87, 85, 61, 1, 52, 70, 15, 88, 3, 97, 58, 55, 17]
9.37;6879;31383;[0, 80, 84, 81, 38, 13, 92, 30, 64, 6, 35, 75, 72, 71, 62, 65, 2, 90, 60, 42, 98, 22, 44, 29, 66, 33, 89, 69, 19, 79, 99, 59, 93, 63, 87, 85, 61, 1, 52, 70, 15, 88, 3, 97, 58, 55, 17]
9.34;6879;31383;[0, 80, 84, 81, 38, 13, 92, 30, 64, 6, 35, 75, 72, 71, 62, 65, 2, 90, 60, 42, 98, 22, 44, 29, 66, 33, 89, 69, 19, 79, 99, 59, 93, 63, 87, 85, 61, 1, 52, 70, 15, 88, 3, 97, 58, 55, 17]
