duration(s);cost;bonus;route
9.47;6576;31270;[0, 35, 60, 96, 85, 31, 5, 42, 10, 55, 69, 19, 79, 6, 70, 52, 38, 18, 87, 86, 44, 73, 97, 58, 23, 98, 22, 50, 59, 82, 41, 71, 72, 11, 92, 57, 80, 90, 20, 14, 21, 99, 66, 83, 65, 17]
9.45;6741;31283;[0, 53, 99, 75, 79, 88, 66, 18, 25, 31, 8, 64, 72, 11, 49, 36, 10, 26, 1, 52, 13, 38, 22, 80, 2, 65, 83, 48, 57, 69, 55, 47, 97, 21, 14, 19, 98, 23, 30, 77, 42, 71, 41, 60, 35, 68, 59]
9.44;6642;31440;[0, 35, 68, 81, 95, 87, 23, 98, 19, 33, 77, 41, 71, 5, 99, 52, 13, 32, 3, 12, 69, 55, 60, 20, 90, 2, 37, 74, 31, 44, 97, 93, 63, 82, 10, 85, 39, 30, 64, 56, 53, 50, 22, 38, 17, 59]
9.42;6663;31396;[0, 53, 99, 79, 28, 90, 85, 48, 17, 25, 18, 88, 30, 93, 59, 10, 55, 47, 66, 4, 1, 52, 38, 22, 80, 2, 37, 46, 54, 95, 87, 23, 98, 69, 72, 14, 20, 60, 41, 82, 8, 15, 7, 33, 78, 35]
9.35;6615;31244;[0, 54, 47, 80, 22, 38, 19, 46, 63, 70, 62, 49, 11, 20, 39, 79, 28, 90, 67, 64, 8, 87, 95, 81, 43, 3, 32, 10, 71, 29, 16, 98, 69, 55, 17, 1, 66, 99, 12, 31, 44, 7, 92, 13, 6, 35]
9.38;6665;31215;[0, 35, 6, 70, 68, 81, 43, 42, 86, 77, 24, 22, 27, 71, 72, 14, 32, 13, 52, 38, 36, 28, 34, 95, 87, 23, 96, 75, 46, 69, 19, 79, 93, 59, 10, 82, 99, 41, 60, 20, 64, 78, 88, 31, 1, 17]
9.43;6642;31384;[0, 35, 6, 13, 32, 85, 40, 38, 22, 50, 96, 75, 79, 28, 58, 94, 8, 69, 86, 91, 51, 74, 31, 25, 2, 5, 42, 12, 99, 66, 88, 16, 41, 77, 1, 17, 59, 82, 63, 70, 10, 92, 7, 21, 14, 20]
9.41;6706;31253;[0, 17, 5, 95, 92, 20, 60, 35, 75, 99, 41, 22, 91, 61, 68, 70, 50, 85, 40, 46, 63, 13, 52, 38, 18, 25, 31, 88, 79, 39, 73, 67, 21, 97, 42, 98, 23, 6, 64, 2, 86, 82, 10, 83, 48]
9.40;6739;31389;[0, 34, 26, 10, 82, 8, 41, 60, 67, 22, 55, 58, 97, 47, 23, 87, 95, 81, 19, 79, 32, 13, 4, 93, 63, 99, 75, 46, 40, 85, 96, 62, 65, 2, 90, 20, 11, 72, 69, 89, 37, 52, 71, 5, 1, 17]
9.43;6640;31223;[0, 54, 42, 98, 64, 6, 13, 32, 56, 95, 71, 58, 97, 73, 30, 55, 69, 57, 86, 90, 28, 70, 63, 87, 68, 59, 52, 38, 40, 85, 31, 91, 22, 66, 1, 26, 10, 82, 62, 65, 35, 89, 11, 50, 53]
9.39;6668;31321;[0, 20, 90, 2, 73, 54, 35, 7, 66, 47, 91, 51, 85, 50, 53, 87, 95, 81, 43, 69, 98, 23, 64, 6, 70, 18, 38, 13, 52, 62, 65, 26, 10, 55, 58, 97, 42, 12, 31, 25, 57, 40, 46, 80]
9.40;6681;31305;[0, 35, 60, 47, 28, 90, 20, 39, 32, 13, 69, 43, 89, 37, 77, 5, 71, 26, 10, 82, 99, 79, 19, 7, 92, 36, 86, 87, 53, 50, 22, 91, 61, 11, 49, 30, 73, 3, 97, 58, 23, 68, 70, 52, 38, 25, 17]
9.48;6684;31226;[0, 93, 59, 17, 25, 38, 52, 13, 80, 61, 18, 88, 49, 11, 20, 39, 85, 77, 33, 7, 75, 99, 82, 41, 71, 10, 70, 94, 58, 56, 19, 79, 28, 90, 16, 98, 23, 47, 91, 78, 35, 65, 69, 46, 63, 87, 53]
9.46;6628;31285;[0, 59, 10, 92, 82, 41, 94, 8, 71, 72, 86, 91, 47, 66, 22, 80, 34, 63, 13, 6, 70, 83, 29, 16, 64, 67, 44, 7, 55, 69, 98, 23, 58, 97, 42, 17, 38, 95, 87, 85, 50, 20, 90, 28, 79, 93]
9.42;6671;31241;[0, 80, 84, 81, 95, 5, 31, 41, 16, 48, 17, 65, 83, 66, 18, 6, 13, 63, 82, 59, 50, 20, 14, 72, 69, 55, 10, 1, 52, 38, 40, 96, 28, 79, 19, 98, 22, 91, 39, 97, 21, 57, 49, 30, 64, 8, 54]
9.45;6766;31262;[0, 54, 73, 77, 41, 16, 48, 17, 1, 52, 46, 75, 96, 85, 50, 11, 20, 14, 72, 92, 57, 21, 22, 91, 61, 18, 66, 42, 10, 55, 69, 43, 13, 6, 64, 8, 87, 63, 93, 59, 82, 32, 79, 19, 28, 76, 62]
9.45;6728;31360;[0, 35, 7, 9, 51, 91, 31, 12, 99, 79, 28, 47, 97, 3, 43, 58, 38, 19, 18, 88, 66, 83, 10, 85, 50, 22, 80, 13, 63, 82, 59, 52, 71, 8, 54, 73, 60, 14, 49, 11, 20, 64, 56, 95, 87, 23, 6]
9.37;6548;31322;[0, 93, 59, 99, 75, 79, 19, 28, 64, 16, 41, 22, 98, 69, 57, 25, 38, 81, 95, 10, 1, 31, 44, 97, 58, 77, 40, 29, 83, 65, 62, 39, 85, 51, 48, 35, 60, 73, 50, 32, 14, 20, 90, 80]
9.45;6658;31461;[0, 53, 79, 93, 63, 70, 60, 35, 6, 64, 30, 55, 31, 5, 43, 69, 57, 92, 10, 26, 40, 85, 90, 20, 77, 58, 83, 94, 21, 97, 88, 18, 38, 52, 59, 68, 87, 23, 91, 22, 80, 72, 71, 41, 25, 74]
9.44;6660;31327;[0, 35, 7, 33, 66, 4, 86, 36, 92, 10, 26, 20, 90, 80, 84, 5, 71, 72, 11, 50, 22, 44, 8, 19, 79, 99, 82, 41, 16, 98, 69, 57, 49, 43, 42, 54, 24, 85, 40, 38, 52, 13, 32, 87, 63, 93, 59]
9.45;6531;31385;[0, 93, 59, 17, 1, 52, 71, 41, 82, 63, 46, 75, 99, 66, 29, 40, 85, 50, 22, 91, 6, 43, 42, 10, 32, 14, 92, 11, 20, 90, 80, 57, 25, 38, 19, 98, 69, 55, 30, 23, 68, 49, 88, 16, 48, 35]
9.42;6734;31372;[0, 54, 26, 1, 52, 59, 68, 35, 75, 7, 44, 31, 25, 57, 92, 36, 28, 64, 84, 81, 38, 13, 97, 88, 66, 4, 93, 30, 55, 69, 86, 87, 27, 22, 50, 85, 49, 14, 77, 58, 99, 82, 62, 71, 46, 80]
9.51;6678;31303;[0, 93, 63, 55, 10, 85, 40, 57, 69, 46, 37, 77, 58, 99, 82, 59, 52, 11, 92, 36, 28, 19, 79, 88, 66, 47, 80, 72, 64, 8, 96, 90, 20, 50, 22, 49, 74, 21, 7, 44, 31, 5, 81, 27, 87, 53]
9.45;6624;31295;[0, 17, 55, 22, 11, 92, 36, 28, 53, 56, 64, 6, 13, 97, 58, 94, 83, 70, 10, 82, 52, 33, 66, 29, 16, 41, 60, 84, 25, 57, 40, 77, 1, 5, 43, 81, 95, 87, 91, 31, 44, 7, 50, 59]
9.46;6600;31266;[0, 35, 6, 64, 67, 70, 68, 78, 91, 22, 80, 13, 32, 79, 88, 97, 44, 73, 39, 85, 31, 8, 69, 55, 75, 99, 52, 71, 41, 16, 2, 37, 77, 1, 65, 62, 82, 10, 92, 57, 40, 38, 25, 17, 59]
9.42;6692;31237;[0, 6, 97, 58, 28, 90, 20, 60, 96, 50, 85, 40, 74, 25, 38, 13, 52, 1, 26, 54, 29, 66, 22, 80, 55, 10, 82, 48, 71, 72, 11, 49, 36, 86, 69, 12, 99, 75, 46, 63, 70, 68, 87, 18, 78, 93]
9.48;6778;31236;[0, 17, 59, 52, 13, 69, 65, 26, 32, 14, 49, 11, 20, 77, 15, 7, 21, 97, 44, 31, 74, 82, 8, 41, 16, 48, 42, 43, 89, 81, 38, 58, 83, 66, 47, 18, 78, 64, 6, 23, 87, 95, 90, 85, 50, 22, 80]
9.43;6750;31306;[0, 59, 10, 92, 36, 20, 64, 98, 69, 19, 79, 75, 72, 12, 31, 25, 84, 83, 70, 94, 74, 9, 13, 52, 46, 63, 82, 41, 60, 90, 96, 85, 50, 22, 91, 15, 57, 66, 88, 16, 48, 71, 27, 87, 23, 58, 55, 17]
9.43;6624;31258;[0, 35, 11, 52, 71, 10, 26, 65, 17, 38, 22, 91, 76, 2, 86, 36, 28, 90, 96, 85, 40, 57, 66, 29, 83, 70, 63, 82, 12, 31, 55, 69, 43, 75, 99, 79, 93, 97, 44, 8, 87, 68, 81, 95, 54]
9.45;6732;31436;[0, 35, 60, 41, 8, 64, 6, 28, 90, 80, 61, 18, 38, 7, 33, 49, 22, 98, 69, 86, 76, 2, 51, 40, 46, 75, 99, 82, 63, 73, 3, 32, 13, 52, 1, 66, 88, 97, 27, 71, 62, 9, 11, 92, 10, 59, 17]
